"id" "sex" "sire" "dam" "generation"
"743" 623591 "M" 578101 599622 6
"744" 626031 "M" 599621 577482 6
"745" 623611 "M" 577481 572572 6
"746" 623831 "M" 572571 599612 6
"747" 623841 "M" 599611 579152 6
"748" 623851 "M" 602081 579142 6
"749" 623861 "M" 579141 580412 6
"750" 623871 "M" 580411 580962 6
"751" 623881 "M" 580961 580952 6
"752" 623891 "M" 580951 572412 6
"753" 623901 "M" 572411 572422 6
"754" 623911 "M" 572421 585272 6
"755" 623921 "M" 585271 579112 6
"756" 623931 "M" 579111 574622 6
"757" 623941 "M" 574621 576042 6
"758" 623951 "M" 576041 580982 6
"759" 623961 "M" 580981 580972 6
"760" 623971 "M" 580971 574612 6
"761" 623981 "M" 574611 574602 6
"762" 625501 "M" 574601 581012 6
"763" 624001 "M" 581011 622982 6
"764" 624011 "M" 622981 578112 6
"765" 624021 "M" 578111 579172 6
"766" 625741 "M" 579171 579162 6
"767" 624041 "M" 579161 574632 6
"768" 624051 "M" 574631 576352 6
"769" 624061 "M" 576351 586882 6
"770" 624181 "M" 586881 586872 6
"771" 625541 "M" 586871 576372 6
"772" 624201 "M" 576371 576362 6
"773" 625671 "M" 576361 624632 6
"774" 624221 "M" 576051 576062 6
"775" 624231 "M" 576061 576072 6
"776" 625171 "M" 576071 579212 6
"777" 624251 "M" 579211 579202 6
"778" 624261 "M" 579201 579192 6
"779" 624271 "M" 579191 579182 6
"780" 631072 "F" 623511 623522 7
"781" 630242 "F" 623521 623532 7
"782" 630502 "F" 623531 623542 7
"783" 630512 "F" 623541 623552 7
"784" 630222 "F" 623551 623562 7
"785" 630112 "F" 623561 623572 7
"786" 631882 "F" 623561 623572 7
"787" 627092 "F" 623571 623582 7
"788" 630522 "F" 623581 623592 7
"789" 630532 "F" 623591 623602 7
"790" 630322 "F" 626031 623612 7
"791" 630262 "F" 623611 623832 7
"792" 630132 "F" 623841 628022 7
"793" 630142 "F" 623851 623862 7
"794" 632862 "F" 623851 623862 7
"795" 631462 "F" 623861 623872 7
"796" 627402 "F" 623871 623882 7
"797" 627412 "F" 623881 623892 7
"798" 630542 "F" 623891 628222 7
"799" 631232 "F" 623901 623912 7
"800" 630552 "F" 623911 623922 7
"801" 630562 "F" 623921 624022 7
"802" 631472 "F" 623921 623912 7
"803" 630572 "F" 623931 623942 7
"804" 630332 "F" 623941 623952 7
"805" 630272 "F" 623951 623962 7
"806" 631122 "F" 623961 623972 7
"807" 631131 "F" 623971 623982 7
"808" 631252 "F" 623981 625502 7
"809" 630192 "F" 625501 624002 7
"810" 630732 "F" 624001 624012 7
"811" 631142 "F" 624011 624022 7
"812" 630582 "F" 624021 625742 7
"813" 627562 "F" 625741 624042 7
"814" 627572 "F" 624041 624052 7
"815" 627582 "F" 624051 624062 7
"816" 627592 "F" 624061 624182 7
"817" 630602 "F" 624181 625542 7
"818" 630292 "F" 625541 624202 7
"819" 631062 "F" 624201 625672 7
"820" 627792 "F" 625671 624222 7
"821" 630302 "F" 624221 624232 7
"822" 630312 "F" 624231 625172 7
"823" 631412 "F" 625171 624252 7
"824" 630612 "F" 624261 624272 7
"825" 627852 "F" 624271 623502 7
"826" 629203 "M" 623511 623522 7
"827" 630241 "M" 623521 623532 7
"828" 630971 "M" 623531 623542 7
"829" 631301 "M" 623541 623552 7
"830" 630221 "M" 623551 623562 7
"831" 630111 "M" 623561 623572 7
"832" 631881 "M" 623561 623572 7
"833" 627091 "M" 623571 623582 7
"834" 630521 "M" 623581 623592 7
"835" 630531 "M" 623591 623602 7
"836" 630321 "M" 626031 623612 7
"837" 630261 "M" 623611 623832 7
"838" 630251 "M" 623831 623842 7
"839" 630131 "M" 623841 628022 7
"840" 632861 "M" 623851 623862 7
"841" 627391 "M" 623861 623872 7
"842" 627401 "M" 623871 623882 7
"843" 631101 "M" 623881 623892 7
"844" 630541 "M" 623891 628222 7
"845" 629123 "M" 623901 623912 7
"846" 630551 "M" 623911 623922 7
"847" 630561 "M" 623921 623932 7
"848" 631471 "M" 623921 624022 7
"849" 630571 "M" 623931 623942 7
"850" 630331 "M" 623941 623952 7
"851" 630271 "M" 623951 623962 7
"852" 631121 "M" 623961 623972 7
"853" 630181 "M" 623971 623982 7
"854" 629643 "M" 623981 625502 7
"855" 630191 "M" 625501 624002 7
"856" 630731 "M" 624001 624012 7
"857" 631141 "M" 624011 624022 7
"858" 627551 "M" 624021 625742 7
"859" 627561 "M" 625741 624042 7
"860" 630591 "M" 624041 628412 7
"861" 630751 "M" 624051 624062 7
"862" 627591 "M" 624061 624182 7
"863" 630601 "M" 624181 625542 7
"864" 630291 "M" 625541 624202 7
"865" 631061 "M" 624201 625672 7
"866" 629993 "M" 625671 624222 7
"867" 630301 "M" 624221 624232 7
"868" 630311 "M" 624231 625172 7
"869" 630781 "M" 625171 624252 7
"870" 627841 "M" 624261 624272 7
"871" 627851 "M" 624271 623502 7
"872" 630231 "M" 623501 623512 7
"873" 630141 "M" 623851 623862 7
"874" 627022 "F" 623501 623512 7
"875" 630252 "F" 623831 623842 7
"876" 633232 "F" 630231 631072 8
"877" 632432 "F" 629203 630242 8
"878" 632442 "F" 630241 630502 8
"879" 630852 "F" 630971 630512 8
"880" 631672 "F" 631301 630222 8
"881" 632612 "F" 630221 630112 8
"882" 632022 "F" 630111 627092 8
"883" 635802 "F" 630521 630532 8
"884" 632622 "F" 630531 630322 8
"885" 632452 "F" 630321 630262 8
"886" 632982 "F" 630261 630252 8
"887" 633502 "F" 630261 630252 8
"888" 632992 "F" 630251 630132 8
"889" 632462 "F" 630131 630142 8
"890" 631992 "F" 630141 631462 8
"891" 633002 "F" 627391 627402 8
"892" 632472 "F" 627401 627412 8
"893" 631592 "F" 631101 630542 8
"894" 632632 "F" 630541 631232 8
"895" 633132 "F" 629123 630552 8
"896" 632772 "F" 630551 631472 8
"897" 632782 "F" 630561 630572 8
"898" 632012 "F" 631471 630612 8
"899" 632482 "F" 630571 630332 8
"900" 633042 "F" 630331 630272 8
"901" 632492 "F" 630271 631122 8
"902" 633052 "F" 631121 631131 8
"903" 632652 "F" 630181 631252 8
"904" 632662 "F" 629643 630192 8
"905" 630892 "F" 630191 630732 8
"906" 631622 "F" 630731 631142 8
"907" 631632 "F" 631141 630582 8
"908" 632792 "F" 627551 627562 8
"909" 635752 "F" 627551 627562 8
"910" 632672 "F" 627561 627572 8
"911" 633852 "F" 630751 632862 8
"912" 633552 "F" 627591 630602 8
"913" 632802 "F" 630601 630292 8
"914" 633302 "F" 630291 631062 8
"915" 632032 "F" 631061 627792 8
"916" 632142 "F" 629993 630302 8
"917" 632502 "F" 630301 630312 8
"918" 632512 "F" 630311 631412 8
"919" 632002 "F" 630781 631472 8
"920" 632682 "F" 627841 627852 8
"921" 632812 "F" 627851 627022 8
"922" 633741 "M" 630231 631072 8
"923" 632431 "M" 629203 630242 8
"924" 632441 "M" 630241 630502 8
"925" 630851 "M" 630971 630512 8
"926" 631671 "M" 631301 630222 8
"927" 632611 "M" 630221 630112 8
"928" 635561 "M" 630111 627092 8
"929" 630911 "M" 630521 630532 8
"930" 632621 "M" 630531 630322 8
"931" 632451 "M" 630321 630262 8
"932" 632981 "M" 630261 630252 8
"933" 632983 "M" 630261 630252 8
"934" 632991 "M" 630251 630132 8
"935" 632461 "M" 630131 630142 8
"936" 631991 "M" 630141 631462 8
"937" 633001 "M" 627391 627402 8
"938" 632471 "M" 627401 627412 8
"939" 631591 "M" 631101 630542 8
"940" 632631 "M" 630541 631232 8
"941" 633131 "M" 629123 630552 8
"942" 632771 "M" 630551 631472 8
"943" 632781 "M" 630561 630572 8
"944" 632011 "M" 631471 630612 8
"945" 634141 "M" 630571 630332 8
"946" 633041 "M" 630331 630272 8
"947" 632491 "M" 630271 631122 8
"948" 633051 "M" 631121 631131 8
"949" 632651 "M" 630181 631252 8
"950" 632661 "M" 629643 630192 8
"951" 630891 "M" 630191 630732 8
"952" 631621 "M" 630731 631142 8
"953" 631631 "M" 631141 630582 8
"954" 632791 "M" 627551 627562 8
"955" 635751 "M" 627551 627562 8
"956" 632671 "M" 627561 627572 8
"957" 633851 "M" 630751 632862 8
"958" 633551 "M" 627591 630602 8
"959" 632801 "M" 630601 630292 8
"960" 633301 "M" 630291 631062 8
"961" 632031 "M" 631061 627792 8
"962" 632141 "M" 629993 630302 8
"963" 633461 "M" 630301 630312 8
"964" 632511 "M" 630311 631412 8
"965" 632001 "M" 630781 631472 8
"966" 632681 "M" 627841 627852 8
"967" 632811 "M" 627851 627022 8
"968" 636741 "F" 630291 631062 8
"969" 635521 "M" 632011 632682 9
"970" 635092 "F" 633741 632432 9
"971" 635102 "F" 632431 632442 9
"972" 636082 "F" 632441 630852 9
"973" 635122 "F" 630851 631672 9
"974" 635132 "F" 631671 632612 9
"975" 635142 "F" 632611 632022 9
"976" 635894 "F" 635561 635752 9
"977" 636074 "F" 635751 635802 9
"978" 635152 "F" 630911 632622 9
"979" 635162 "F" 632621 632452 9
"980" 637604 "F" 632621 632452 9
"981" 635172 "F" 632451 632982 9
"982" 635182 "F" 632981 632992 9
"983" 635192 "F" 632991 632462 9
"984" 635202 "F" 632461 631992 9
"985" 635212 "F" 631991 633002 9
"986" 635222 "F" 633001 632472 9
"987" 635232 "F" 632471 631592 9
"988" 635242 "F" 631591 632632 9
"989" 635252 "F" 632631 633132 9
"990" 640152 "F" 632631 633132 9
"991" 635262 "F" 633131 632772 9
"992" 635272 "F" 632771 632782 9
"993" 635282 "F" 632781 632482 9
"994" 635292 "F" 634141 633042 9
"995" 635302 "F" 633041 632492 9
"996" 635332 "F" 632491 633052 9
"997" 635342 "F" 633051 632652 9
"998" 635352 "F" 632651 632662 9
"999" 635362 "F" 632661 630892 9
"1000" 635372 "F" 630891 631622 9
"1001" 635382 "F" 631621 631632 9
"1002" 635392 "F" 631631 632792 9
"1003" 635412 "F" 632671 633502 9
"1004" 635422 "F" 632983 633852 9
"1005" 635432 "F" 633851 633552 9
"1006" 638372 "F" 632801 636741 9
"1007" 635462 "F" 633301 632032 9
"1008" 635472 "F" 632031 632142 9
"1009" 635482 "F" 632141 632502 9
"1010" 635492 "F" 633461 632512 9
"1011" 635502 "F" 632511 632002 9
"1012" 635512 "F" 632001 632012 9
"1013" 640992 "F" 632001 632012 9
"1014" 635522 "F" 632011 632682 9
"1015" 635532 "F" 632681 632812 9
"1016" 636482 "F" 632811 633232 9
"1017" 635091 "M" 633741 632432 9
"1018" 635101 "M" 632431 632442 9
"1019" 635111 "M" 632441 630852 9
"1020" 635121 "M" 630851 631672 9
"1021" 635131 "M" 631671 632612 9
"1022" 635141 "M" 632611 632022 9
"1023" 635893 "M" 635561 635752 9
"1024" 636073 "M" 635751 635802 9
"1025" 635151 "M" 630911 632622 9
"1026" 635161 "M" 632621 632452 9
"1027" 635171 "M" 632451 632982 9
"1028" 635181 "M" 632981 632992 9
"1029" 635191 "M" 632991 632462 9
"1030" 635201 "M" 632461 631992 9
"1031" 635211 "M" 631991 633002 9
"1032" 635221 "M" 633001 632472 9
"1033" 635231 "M" 632471 631592 9
"1034" 635241 "M" 631591 632632 9
"1035" 640481 "M" 631591 632632 9
"1036" 635251 "M" 631591 633132 9
"1037" 635261 "M" 633131 632772 9
"1038" 635271 "M" 632771 632782 9
"1039" 635281 "M" 632781 632482 9
"1040" 635291 "M" 634141 633042 9
"1041" 635301 "M" 633041 632492 9
"1042" 635331 "M" 632491 633052 9
"1043" 635341 "M" 633051 632652 9
"1044" 635351 "M" 632651 632662 9
"1045" 635361 "M" 632661 630892 9
"1046" 635371 "M" 630891 631622 9
"1047" 635381 "M" 631621 631632 9
"1048" 635391 "M" 631631 632792 9
"1049" 635411 "M" 632671 633502 9
"1050" 635421 "M" 632983 633852 9
"1051" 635431 "M" 633851 633552 9
"1052" 635441 "M" 633551 632802 9
"1053" 638371 "M" 632801 636741 9
"1054" 635461 "M" 633301 632032 9
"1055" 635471 "M" 632031 632142 9
"1056" 635481 "M" 632141 632502 9
"1057" 635491 "M" 633461 632512 9
"1058" 635501 "M" 632511 632002 9
"1059" 640341 "M" 632511 632002 9
"1060" 635511 "M" 632001 632012 9
"1061" 635531 "M" 632681 632812 9
"1062" 640771 "M" 632681 632812 9
"1063" 636481 "M" 632811 633232 9
"1064" 637603 "M" 632621 632452 9
"1065" 635442 "F" 633551 632802 9
"1066" 640042 "F" 635091 635102 10
"1067" 638602 "F" 635101 636082 10
"1068" 638612 "F" 635111 635122 10
"1069" 645522 "F" 635111 635122 10
"1070" 638622 "F" 635121 635132 10
"1071" 638632 "F" 635131 635142 10
"1072" 638642 "F" 635141 635894 10
"1073" 638652 "F" 635893 636074 10
"1074" 638662 "F" 636073 635152 10
"1075" 638672 "F" 635151 635162 10
"1076" 638682 "F" 637603 635172 10
"1077" 638692 "F" 635171 635182 10
"1078" 638702 "F" 635181 635192 10
"1079" 638792 "F" 635191 635202 10
"1080" 638802 "F" 635201 635212 10
"1081" 638812 "F" 635211 635222 10
"1082" 638822 "F" 635221 635232 10
"1083" 638832 "F" 635231 635242 10
"1084" 640872 "F" 640481 640152 10
"1085" 638852 "F" 635251 635262 10
"1086" 645862 "F" 635251 635262 10
"1087" 638862 "F" 635261 635272 10
"1088" 638872 "F" 635271 635282 10
"1089" 638882 "F" 635281 635292 10
"1090" 640102 "F" 635291 635302 10
"1091" 638902 "F" 635301 635332 10
"1092" 639182 "F" 635331 635342 10
"1093" 639192 "F" 635341 635352 10
"1094" 639202 "F" 635351 635362 10
"1095" 643722 "F" 635361 635372 10
"1096" 639222 "F" 635371 635382 10
"1097" 645742 "F" 635371 635382 10
"1098" 639232 "F" 635381 635392 10
"1099" 639242 "F" 635391 637604 10
"1100" 639252 "F" 635161 635412 10
"1101" 639262 "F" 635411 635422 10
"1102" 639272 "F" 635421 635432 10
"1103" 639282 "F" 635431 635442 10
"1104" 639292 "F" 635441 638372 10
"1105" 639302 "F" 638371 635462 10
"1106" 639312 "F" 635461 635472 10
"1107" 639322 "F" 635471 635482 10
"1108" 639332 "F" 635481 635492 10
"1109" 644382 "F" 635481 635492 10
"1110" 639342 "F" 635491 635502 10
"1111" 644692 "F" 635491 635502 10
"1112" 641212 "F" 640341 640992 10
"1113" 639362 "F" 635511 635522 10
"1114" 639372 "F" 635521 635532 10
"1115" 641492 "F" 635531 636482 10
"1116" 639392 "F" 636481 635092 10
"1117" 640041 "M" 635091 635102 10
"1118" 638601 "M" 635101 636082 10
"1119" 638611 "M" 635111 635122 10
"1120" 638621 "M" 635121 635132 10
"1121" 638631 "M" 635131 635142 10
"1122" 638641 "M" 635141 635894 10
"1123" 638651 "M" 635893 636074 10
"1124" 638661 "M" 636073 635152 10
"1125" 638671 "M" 635151 635162 10
"1126" 638681 "M" 637603 635172 10
"1127" 638691 "M" 635171 635182 10
"1128" 638701 "M" 635181 635192 10
"1129" 638791 "M" 635191 635202 10
"1130" 638801 "M" 635201 635212 10
"1131" 638811 "M" 635211 635222 10
"1132" 638821 "M" 635221 635232 10
"1133" 638831 "M" 635231 635242 10
"1134" 640871 "M" 640481 640152 10
"1135" 646061 "M" 640481 640152 10
"1136" 638851 "M" 635251 635262 10
"1137" 638861 "M" 635261 635272 10
"1138" 638871 "M" 635271 635282 10
"1139" 638881 "M" 635281 635292 10
"1140" 638891 "M" 635291 635302 10
"1141" 638901 "M" 635301 635332 10
"1142" 639181 "M" 635331 635342 10
"1143" 639191 "M" 635341 635352 10
"1144" 642991 "M" 635351 635362 10
"1145" 639211 "M" 635361 635372 10
"1146" 645731 "M" 635361 635372 10
"1147" 639221 "M" 635371 635382 10
"1148" 639231 "M" 635381 635392 10
"1149" 639241 "M" 635391 637604 10
"1150" 639251 "M" 635161 635412 10
"1151" 639261 "M" 635411 635422 10
"1152" 639271 "M" 635421 635432 10
"1153" 639281 "M" 635431 635442 10
"1154" 639291 "M" 635441 638372 10
"1155" 639301 "M" 638371 635462 10
"1156" 639311 "M" 635461 635472 10
"1157" 639321 "M" 635471 635482 10
"1158" 639331 "M" 635121 635492 10
"1159" 644381 "M" 635481 635492 10
"1160" 639341 "M" 635491 635502 10
"1161" 644691 "M" 635491 635502 10
"1162" 641211 "M" 640341 640992 10
"1163" 639361 "M" 635511 635522 10
"1164" 639371 "M" 635521 635532 10
"1165" 639381 "M" 635531 636482 10
"1166" 639391 "M" 636481 635092 10
"1167" 643822 "F" 640041 638602 11
"1168" 645532 "F" 638601 638612 11
"1169" 642702 "F" 638611 638622 11
"1170" 642712 "F" 638621 638632 11
"1171" 642722 "F" 638631 638642 11
"1172" 642732 "F" 638641 638652 11
"1173" 645352 "F" 638641 638652 11
"1174" 642742 "F" 638651 638662 11
"1175" 642752 "F" 638661 638672 11
"1176" 642762 "F" 638671 638682 11
"1177" 642772 "F" 638681 638692 11
"1178" 642782 "F" 638691 638702 11
"1179" 642792 "F" 638701 638792 11
"1180" 642802 "F" 638791 638802 11
"1181" 642812 "F" 638801 638812 11
"1182" 642822 "F" 638811 638822 11
"1183" 642832 "F" 638821 638832 11
"1184" 642842 "F" 638831 640872 11
"1185" 645562 "F" 638831 640872 11
"1186" 642862 "F" 638851 638862 11
"1187" 645402 "F" 638851 638862 11
"1188" 642872 "F" 638861 638872 11
"1189" 642882 "F" 638871 638882 11
"1190" 644192 "F" 638881 640102 11
"1191" 642902 "F" 638891 638902 11
"1192" 642912 "F" 638901 639182 11
"1193" 643142 "F" 639181 639192 11
"1194" 643152 "F" 639191 639202 11
"1195" 643812 "F" 642991 643722 11
"1196" 643172 "F" 639221 639232 11
"1197" 643182 "F" 639231 639242 11
"1198" 643192 "F" 639241 639252 11
"1199" 643202 "F" 639251 639262 11
"1200" 643212 "F" 639261 639272 11
"1201" 643222 "F" 639271 639282 11
"1202" 647992 "F" 639271 639282 11
"1203" 643232 "F" 639281 639292 11
"1204" 643242 "F" 639291 639302 11
"1205" 643252 "F" 639301 639312 11
"1206" 647762 "F" 639301 639312 11
"1207" 643262 "F" 639311 639322 11
"1208" 644872 "F" 644381 644692 11
"1209" 643292 "F" 639341 641212 11
"1210" 643302 "F" 641211 639362 11
"1211" 645432 "F" 641211 639362 11
"1212" 643312 "F" 639361 639372 11
"1213" 643322 "F" 639371 641492 11
"1214" 643332 "F" 639381 639392 11
"1215" 643342 "F" 639391 640042 11
"1216" 648442 "F" 641211 639362 11
"1217" 642681 "M" 640041 638602 11
"1218" 645531 "M" 638601 638612 11
"1219" 642701 "M" 638611 638622 11
"1220" 642711 "M" 638621 638632 11
"1221" 642721 "M" 638631 638642 11
"1222" 642731 "M" 638641 638652 11
"1223" 645351 "M" 638641 638652 11
"1224" 642741 "M" 638651 638662 11
"1225" 642751 "M" 638661 638672 11
"1226" 642761 "M" 638671 638682 11
"1227" 642771 "M" 638681 638692 11
"1228" 642781 "M" 638691 638702 11
"1229" 642791 "M" 638701 638792 11
"1230" 642801 "M" 638791 638802 11
"1231" 642811 "M" 638801 638812 11
"1232" 642821 "M" 638811 638822 11
"1233" 642831 "M" 638821 638832 11
"1234" 642841 "M" 638831 640872 11
"1235" 645561 "M" 638831 640872 11
"1236" 642861 "M" 638851 638862 11
"1237" 645401 "M" 638851 638862 11
"1238" 642871 "M" 638861 638872 11
"1239" 642881 "M" 638871 638882 11
"1240" 644191 "M" 638881 640102 11
"1241" 642901 "M" 638891 638902 11
"1242" 642911 "M" 638901 639182 11
"1243" 643141 "M" 639181 639192 11
"1244" 643151 "M" 639191 639202 11
"1245" 643811 "M" 642991 643722 11
"1246" 643171 "M" 639221 639232 11
"1247" 643181 "M" 639231 639242 11
"1248" 643191 "M" 639241 639252 11
"1249" 643201 "M" 639251 639262 11
"1250" 643211 "M" 639261 639272 11
"1251" 647741 "M" 639261 639272 11
"1252" 643221 "M" 639271 639282 11
"1253" 643231 "M" 639281 639292 11
"1254" 643241 "M" 639291 639302 11
"1255" 643251 "M" 639301 639312 11
"1256" 643261 "M" 639311 639322 11
"1257" 644871 "M" 644381 644692 11
"1258" 643291 "M" 639341 641212 11
"1259" 643301 "M" 641211 639362 11
"1260" 645431 "M" 641211 639362 11
"1261" 643311 "M" 639361 639372 11
"1262" 643321 "M" 639371 641492 11
"1263" 643331 "M" 639381 639392 11
"1264" 643341 "M" 639391 640042 11
"1265" 646592 "F" 642681 645532 12
"1266" 646602 "F" 645531 642702 12
"1267" 646612 "F" 642701 642712 12
"1268" 649991 "F" 642701 642712 12
"1269" 646622 "F" 642711 642722 12
"1270" 646632 "F" 642721 642732 12
"1271" 646642 "F" 642731 642742 12
"1272" 646652 "F" 642741 642752 12
"1273" 646662 "F" 642751 642762 12
"1274" 646672 "F" 642761 642772 12
"1275" 646682 "F" 642771 642782 12
"1276" 646692 "F" 642781 642792 12
"1277" 646702 "F" 642791 642802 12
"1278" 646712 "F" 642801 642812 12
"1279" 646722 "F" 642811 642822 12
"1280" 646732 "F" 642821 642832 12
"1281" 646742 "F" 642831 642842 12
"1282" 647082 "F" 642841 645432 12
"1283" 650301 "F" 642841 645432 12
"1284" 647092 "F" 645431 642862 12
"1285" 646752 "F" 642861 642872 12
"1286" 646762 "F" 642871 642882 12
"1287" 646772 "F" 642881 644192 12
"1288" 646782 "F" 644191 642902 12
"1289" 646792 "F" 642901 642912 12
"1290" 646802 "F" 642911 643142 12
"1291" 646812 "F" 643141 643152 12
"1292" 646822 "F" 643151 643812 12
"1293" 647102 "F" 643811 645352 12
"1294" 647112 "F" 645351 643172 12
"1295" 646932 "F" 643171 643182 12
"1296" 646942 "F" 643181 643192 12
"1297" 646952 "F" 643191 643202 12
"1298" 646962 "F" 643201 643212 12
"1299" 649581 "F" 647741 647992 12
"1300" 652582 "F" 647741 647992 12
"1301" 646982 "F" 643221 643232 12
"1302" 652282 "F" 643221 643232 12
"1303" 646992 "F" 643231 643242 12
"1304" 647002 "F" 643241 643252 12
"1305" 649961 "F" 643241 643252 12
"1306" 647012 "F" 643251 643262 12
"1307" 647122 "F" 643261 645562 12
"1308" 647132 "F" 645561 644872 12
"1309" 650751 "F" 645561 644872 12
"1310" 647022 "F" 644871 643292 12
"1311" 648292 "F" 643291 643302 12
"1312" 647042 "F" 643301 643312 12
"1313" 647142 "F" 643311 643322 12
"1314" 647152 "F" 643321 643332 12
"1315" 647162 "F" 643331 643342 12
"1316" 647172 "F" 643341 643822 12
"1317" 646591 "M" 642681 645532 12
"1318" 646601 "M" 645531 642702 12
"1319" 649981 "M" 645531 642702 12
"1320" 646611 "M" 642701 642712 12
"1321" 646621 "M" 642711 642722 12
"1322" 646631 "M" 642721 642732 12
"1323" 646641 "M" 642731 642742 12
"1324" 646651 "M" 642741 642752 12
"1325" 646661 "M" 642751 642762 12
"1326" 646671 "M" 642761 642772 12
"1327" 646681 "M" 642771 642782 12
"1328" 646691 "M" 642781 642792 12
"1329" 646701 "M" 642791 642802 12
"1330" 646711 "M" 642801 642812 12
"1331" 646721 "M" 642811 642822 12
"1332" 646731 "M" 642821 642832 12
"1333" 646741 "M" 642831 642842 12
"1334" 647081 "M" 645561 644872 12
"1335" 647091 "M" 645431 642862 12
"1336" 652081 "M" 645431 642862 12
"1337" 646751 "M" 642861 642872 12
"1338" 646761 "M" 642871 642882 12
"1339" 646771 "M" 642881 644192 12
"1340" 646781 "M" 644191 642902 12
"1341" 646791 "M" 642901 642912 12
"1342" 646801 "M" 642911 643142 12
"1343" 652251 "M" 642911 643142 12
"1344" 646811 "M" 643141 643152 12
"1345" 646821 "M" 643151 643812 12
"1346" 647101 "M" 643811 645352 12
"1347" 647111 "M" 645351 643172 12
"1348" 646931 "M" 643171 643182 12
"1349" 646941 "M" 643181 643192 12
"1350" 646951 "M" 643191 643202 12
"1351" 652271 "M" 643191 643202 12
"1352" 646961 "M" 643201 643212 12
"1353" 648331 "M" 647741 647992 12
"1354" 646981 "M" 643221 643232 12
"1355" 652281 "M" 643221 643232 12
"1356" 646991 "M" 643231 643242 12
"1357" 649721 "M" 643231 643242 12
"1358" 647001 "M" 643241 643252 12
"1359" 647011 "M" 643251 643262 12
"1360" 647121 "M" 643261 645562 12
"1361" 650561 "M" 643261 645562 12
"1362" 647131 "M" 645561 644872 12
"1363" 647021 "M" 644871 643292 12
"1364" 652291 "M" 644871 643292 12
"1365" 648291 "M" 643291 643302 12
"1366" 647041 "M" 643301 643312 12
"1367" 647141 "M" 643311 643322 12
"1368" 647151 "M" 643321 643332 12
"1369" 647161 "M" 643331 643342 12
"1370" 647171 "M" 643341 643822 12
"1371" 651442 "F" 646591 646602 13
"1372" 650932 "F" 646601 646612 13
"1373" 650942 "F" 646611 646622 13
"1374" 650952 "F" 646621 646632 13
"1375" 650962 "F" 646631 646642 13
"1376" 650972 "F" 646641 646652 13
"1377" 650992 "F" 646661 646672 13
"1378" 652362 "F" 646671 646682 13
"1379" 651012 "F" 646681 646692 13
"1380" 651022 "F" 646691 646702 13
"1381" 651032 "F" 646701 646712 13
"1382" 651042 "F" 646711 646722 13
"1383" 651052 "F" 646721 646732 13
"1384" 651062 "F" 646731 646742 13
"1385" 651072 "F" 652291 650301 13
"1386" 651082 "F" 647081 647092 13
"1387" 651092 "F" 647091 646752 13
"1388" 651102 "F" 646751 646762 13
"1389" 654712 "F" 646751 646762 13
"1390" 651112 "F" 646761 646772 13
"1391" 651122 "F" 646771 646782 13
"1392" 651132 "F" 646781 646792 13
"1393" 651142 "F" 646791 646802 13
"1394" 651152 "F" 646801 646812 13
"1395" 656102 "F" 646801 646812 13
"1396" 651162 "F" 646811 646822 13
"1397" 651982 "F" 646821 647102 13
"1398" 651182 "F" 647101 647112 13
"1399" 651192 "F" 647111 646932 13
"1400" 651202 "F" 646931 646942 13
"1401" 651212 "F" 646941 646952 13
"1402" 651222 "F" 646951 646962 13
"1403" 654142 "F" 652271 652282 13
"1404" 651232 "F" 646961 649581 13
"1405" 651242 "F" 648331 646982 13
"1406" 651252 "F" 646981 646992 13
"1407" 654332 "F" 652281 652582 13
"1408" 651382 "F" 649721 649961 13
"1409" 656891 "F" 649721 649961 13
"1410" 651262 "F" 647001 647012 13
"1411" 651272 "F" 647011 647122 13
"1412" 651372 "F" 647121 647132 13
"1413" 651282 "F" 647131 647022 13
"1414" 651302 "F" 648291 647042 13
"1415" 651312 "F" 647041 647142 13
"1416" 651322 "F" 647141 647152 13
"1417" 651332 "F" 647151 647162 13
"1418" 651342 "F" 647161 647172 13
"1419" 655812 "F" 647161 647172 13
"1420" 654112 "F" 647171 646592 13
"1421" 655772 "F" 646751 646762 13
"1422" 651441 "M" 646591 646602 13
"1423" 650931 "M" 646601 646612 13
"1424" 650941 "M" 646611 646622 13
"1425" 650951 "M" 646621 646632 13
"1426" 650961 "M" 646631 646642 13
"1427" 650971 "M" 646641 646652 13
"1428" 652361 "M" 646671 646682 13
"1429" 651011 "M" 646681 646692 13
"1430" 651021 "M" 646691 646702 13
"1431" 651031 "M" 646701 646712 13
"1432" 651041 "M" 646711 646722 13
"1433" 651051 "M" 646721 646732 13
"1434" 651951 "M" 646731 646742 13
"1435" 651071 "M" 652291 650301 13
"1436" 651081 "M" 647081 647092 13
"1437" 656091 "M" 647081 647092 13
"1438" 651091 "M" 647091 646752 13
"1439" 651101 "M" 646751 646762 13
"1440" 651971 "M" 646761 646772 13
"1441" 651121 "M" 646771 646782 13
"1442" 651131 "M" 646781 646792 13
"1443" 651141 "M" 646791 646802 13
"1444" 651151 "M" 646801 646812 13
"1445" 651161 "M" 646811 646822 13
"1446" 651171 "M" 646821 647102 13
"1447" 651181 "M" 647101 647112 13
"1448" 651191 "M" 647111 646932 13
"1449" 651201 "M" 646931 646942 13
"1450" 651211 "M" 646941 646952 13
"1451" 651221 "M" 646951 646962 13
"1452" 652721 "M" 652271 652282 13
"1453" 651231 "M" 646961 652582 13
