IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
740914,,F,,,,734112,731562,,,3500,,,
740904,,F,,,,732031,731522,,,3500,,,
740874,,F,,,,733762,732322,,,3500,,,
740894,,F,,,,731671,731922,,,3500,,,
740883,,F,,,,731651,731552,,,3500,,,
743615,,F,,,,731911,732042,,,3500,,,
743594,,F,,,,733792,731872,,,3500,,,
743625,,F,,,,734352,731882,,,3500,,,
743684,,F,,,,736991,737042,,,3500,,,
743635,,F,,,,731981,734111,,,3500,,,
743744,,F,,,,732231,732242,,,3500,,,
743924,,F,,,,731881,731742,,,3500,,,
744012,,F,,,,732321,731752,,,3500,,,
743944,,F,,,,731841,731362,,,3500,,,
743934,,F,,,,731551,731822,,,3500,,,
743954,,F,,,,732241,734241,,,3500,,,
744024,,F,,,,732051,734391,,,3500,,,
745534,,F,,,,736901,737012,,,3500,,,
745554,,F,,,,737041,737452,,,3500,,,
745544,,F,,,,736871,736982,,,3500,,,
745616,,F,,,,741981,741562,,,3500,,,
745564,,F,,,,737441,737312,,,3500,,,
745574,,F,,,,738061,737562,,,3500,,,
746004,,F,,,,737331,736752,,,3500,,,
745884,,F,,,,737231,736912,,,3500,,,
745894,,F,,,,737821,737282,,,3500,,,
746024,,F,,,,737201,736882,,,3500,,,
745904,,F,,,,737671,737402,,,3500,,,
746014,,F,,,,737411,737343,,,3500,,,
749144,,F,,,,741401,741892,,,3500,,,
749214,,F,,,,737471,736692,,,3500,,,
749094,,F,,,,737221,736732,,,3500,,,
749172,,F,,,,736681,737062,,,3500,,,
749252,,F,,,,742051,741482,,,3500,,,
749164,,F,,,,736861,737322,,,3500,,,
749406,,F,,,,736761,737272,,,3500,,,
749514,,F,,,,736881,736742,,,3500,,,
749424,,F,,,,737831,737252,,,3500,,,
749484,,F,,,,737191,736662,,,3500,,,
749474,,F,,,,737342,737442,,,3500,,,
749504,,F,,,,737421,736712,,,3500,,,
751775,,F,,,,741801,741332,,,3500,,,
751944,,F,,,,742281,741952,,,3500,,,
751793,,F,,,,742041,741402,,,3500,,,
751934,,F,,,,741661,743392,,,3500,,,
751954,,F,,,,741341,741872,,,3500,,,
751906,,F,,,,747632,745282,,,3500,,,
752134,,F,,,,741971,741692,,,3500,,,
752164,,F,,,,741251,741772,,,3500,,,
752124,,F,,,,741171,741352,,,3500,,,
752344,,F,,,,741271,742022,,,3500,,,
752144,,F,,,,741151,741232,,,3500,,,
752434,,F,,,,741351,741122,,,3500,,,
713895,,M,,,,708681,709302,,,3500,,,
719283,,M,,,,697641,693212,,,3500,,,
719382,,M,,,,700951,701112,,,3500,,,
719442,,M,,,,699701,699762,,,3500,,,
719513,,M,,,,700751,703522,,,3500,,,
719543,,M,,,,708891,709192,,,3500,,,
719673,,M,,,,700941,701122,,,3500,,,
719693,,M,,,,708931,708672,,,3500,,,
719713,,M,,,,709031,708972,,,3500,,,
719813,,M,,,,700771,700762,,,3500,,,
719933,,M,,,,709171,708692,,,3500,,,
719963,,M,,,,699741,700702,,,3500,,,
720073,,M,,,,694631,693182,,,3500,,,
720153,,M,,,,709201,709022,,,3500,,,
720163,,M,,,,708941,709142,,,3500,,,
720175,,M,,,,709021,709002,,,3500,,,
720303,,M,,,,708861,708812,,,3500,,,
720313,,M,,,,708871,708962,,,3500,,,
720771,,M,,,,694551,694182,,,3500,,,
720821,,M,,,,694611,696252,,,3500,,,
720891,,M,,,,699671,701002,,,3500,,,
720971,,M,,,,699761,700782,,,3500,,,
721031,,M,,,,709001,713052,,,3500,,,
721081,,M,,,,709131,708702,,,3500,,,
721231,,M,,,,699711,701022,,,3500,,,
721263,,M,,,,701111,699752,,,3500,,,
721293,,M,,,,710771,708762,,,3500,,,
721303,,M,,,,708911,708892,,,3500,,,
721431,,M,,,,694571,694582,,,3500,,,
721451,,M,,,,693221,693152,,,3500,,,
721573,,M,,,,708811,708802,,,3500,,,
721811,,M,,,,695141,694192,,,3500,,,
721851,,M,,,,694141,694492,,,3500,,,
721861,,M,,,,699581,704902,,,3500,,,
721883,,M,,,,710031,709772,,,3500,,,
721901,,M,,,,701041,701062,,,3500,,,
725273,,M,,,,723712,723932,,,3500,,,
725274,,M,,,,723712,723932,,,3500,,,
725296,,M,,,,724071,723871,,,3500,,,
725297,,M,,,,724071,723871,,,3500,,,
725307,,M,,,,723381,723702,,,3500,,,
725308,,M,,,,723381,723702,,,3500,,,
725353,,M,,,,723501,723842,,,3500,,,
725354,,M,,,,723501,723842,,,3500,,,
725451,,M,,,,717712,718203,,,3500,,,
725452,,M,,,,717712,718203,,,3500,,,
725461,,M,,,,717964,718232,,,3500,,,
725462,,M,,,,717964,718232,,,3500,,,
725471,,M,,,,718282,718393,,,3500,,,
725472,,M,,,,718282,718393,,,3500,,,
725481,,M,,,,722501,722763,,,3500,,,
725482,,M,,,,722501,722763,,,3500,,,
725491,,M,,,,722581,722102,,,3500,,,
725492,,M,,,,722581,722102,,,3500,,,
725501,,M,,,,722202,722333,,,3500,,,
725502,,M,,,,722202,722333,,,3500,,,
725607,,M,,,,722242,722273,,,3500,,,
725617,,M,,,,717942,717953,,,3500,,,
725631,,M,,,,722762,722203,,,3500,,,
725632,,M,,,,722762,722203,,,3500,,,
725641,,M,,,,722531,722502,,,3500,,,
725651,,M,,,,718222,718043,,,3500,,,
725661,,M,,,,718351,718323,,,3500,,,
725662,,M,,,,718351,718323,,,3500,,,
725691,,M,,,,718292,718065,,,3500,,,
725692,,M,,,,718292,718065,,,3500,,,
725711,,M,,,,718272,717723,,,3500,,,
725712,,M,,,,718272,717723,,,3500,,,
725721,,M,,,,722651,722403,,,3500,,,
725722,,M,,,,722651,722403,,,3500,,,
725731,,M,,,,722611,722572,,,3500,,,
725732,,M,,,,722611,722572,,,3500,,,
728751,,M,,,,723341,723912,,,3500,,,
728752,,M,,,,723341,723912,,,3500,,,
728753,,M,,,,723341,723912,,,3500,,,
728754,,M,,,,723341,723912,,,3500,,,
728791,,M,,,,724051,723772,,,3500,,,
728792,,M,,,,724051,723772,,,3500,,,
728811,,M,,,,722651,722403,,,3500,,,
728812,,M,,,,722651,722403,,,3500,,,
728813,,M,,,,722651,722403,,,3500,,,
728814,,M,,,,722651,722403,,,3500,,,
728831,,M,,,,724652,723952,,,3500,,,
728832,,M,,,,724652,723952,,,3500,,,
728841,,M,,,,724482,723372,,,3500,,,
728842,,M,,,,724482,723372,,,3500,,,
728843,,M,,,,724482,723372,,,3500,,,
728844,,M,,,,724482,723372,,,3500,,,
728851,,M,,,,724112,723382,,,3500,,,
728852,,M,,,,724112,723382,,,3500,,,
728853,,M,,,,724112,723382,,,3500,,,
728854,,M,,,,724112,723382,,,3500,,,
728871,,M,,,,723701,724651,,,3500,,,
728872,,M,,,,723701,724651,,,3500,,,
728873,,M,,,,723701,724651,,,3500,,,
728874,,M,,,,723701,724651,,,3500,,,
728891,,M,,,,725441,725364,,,3500,,,
728892,,M,,,,725441,725364,,,3500,,,
728893,,M,,,,725441,725364,,,3500,,,
728894,,M,,,,725441,725364,,,3500,,,
728941,,M,,,,723712,723932,,,3500,,,
728942,,M,,,,723712,723932,,,3500,,,
728943,,M,,,,723712,723932,,,3500,,,
728961,,M,,,,723771,724466,,,3500,,,
728962,,M,,,,723771,724466,,,3500,,,
728963,,M,,,,723771,724466,,,3500,,,
728964,,M,,,,723771,724466,,,3500,,,
728971,,M,,,,725031,723332,,,3500,,,
728972,,M,,,,725031,723332,,,3500,,,
728973,,M,,,,725031,723332,,,3500,,,
728974,,M,,,,725031,723332,,,3500,,,
728981,,M,,,,723801,723342,,,3500,,,
728982,,M,,,,723801,723342,,,3500,,,
728983,,M,,,,723801,723342,,,3500,,,
728984,,M,,,,723801,723342,,,3500,,,
729011,,M,,,,723515,723422,,,3500,,,
729012,,M,,,,723515,723422,,,3500,,,
729013,,M,,,,723515,723422,,,3500,,,
729014,,M,,,,723515,723422,,,3500,,,
729021,,M,,,,726671,725384,,,3500,,,
729022,,M,,,,726671,725384,,,3500,,,
729023,,M,,,,726671,725384,,,3500,,,
729024,,M,,,,726671,725384,,,3500,,,
729041,,M,,,,725375,725322,,,3500,,,
729042,,M,,,,725375,725322,,,3500,,,
729053,,M,,,,725363,725406,,,3500,,,
729054,,M,,,,725363,725406,,,3500,,,
