IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
726561,Brown Hood,M,NA,NA,NA,724131,724052,,WHSM0319,2800,LTRT,WHSM0214,WHSF0219
725435,Brown Hood,M,NA,NA,NA,724465,725032,,WHSM0320,2800,LT,WHSM0240,WHSF0220
725441,Brown Hood,M,NA,NA,NA,723392,724031,,WHSM0321,2800,LTRM,WHSM0232,WHSF0221
726601,Black,M,NA,NA,NA,724092,724041,,WHSM0322,2800,RM,WHSM0224,WHSF0222
726631,Brown Hood,M,NA,NA,NA,723981,724002,,WHSM0323,2800,RM,WHSM0216,WHSF0223
725915,Brown,M,NA,NA,NA,724042,724091,,WHSM0324,2800,LB,WHSM0222,WHSF0224
726221,Black,M,NA,NA,NA,724652,723952,,WHSM0325,2800,RB,WHSM0241,WHSF0225
726265,Black,M,NA,NA,NA,725031,723332,,WHSM0326,2800,LC,WHSM0220,WHSF0226
725945,Black Hood,M,NA,NA,NA,723801,723342,,WHSM0327,2800,LM,WHSM0210,WHSF0227
725935,Black,M,NA,NA,NA,723402,724641,,WHSM0328,2800,RT,WHSM0233,WHSF0228
725973,Brown,M,NA,NA,NA,724572,723362,,WHSM0329,2800,LC,WHSM0237,WHSF0229
725954,Brown Hood,M,NA,NA,NA,724482,723372,,WHSM0330,2800,LM,WHSM0236,WHSF0230
725963,Black Hood,M,NA,NA,NA,724112,723382,,WHSM0331,2800,LC,WHSM0218,WHSF0231
726013,Brown,M,NA,NA,NA,723931,723391,,WHSM0332,2800,RT,WHSM0203,WHSF0232
726671,Black Hood,M,NA,NA,NA,723131,723401,,WHSM0333,2800,RM,WHSM0207,WHSF0233
726231,Brown Hood,M,NA,NA,NA,723862,723412,,WHSM0334,2800,RT,WHSM0202,WHSF0234
726251,Black Hood,M,NA,NA,NA,723515,723422,,WHSM0335,2800,LC,WHSM0244,WHSF0235
726681,ALBINO,M,NA,NA,NA,723951,724481,,WHSM0336,2800,LM,WHSM0225,WHSF0236
726181,Brown,M,NA,NA,NA,723872,724571,,WHSM0337,2800,RM,WHSM0205,WHSF0237
726191,Brown Hood,M,NA,NA,NA,723191,724541,,WHSM0338,2800,RT,WHSM0213,WHSF0238
726201,Albino,M,NA,NA,NA,723911,724551,,WHSM0339,2800,LB,WHSM0201,WHSF0239
726881,NA,M,NA,NA,NA,723771,724466,,WHSM0340,2800,NA,WHSM0209,WHSF0240B
726691,Black,M,NA,NA,NA,723701,724651,,WHSM0341,2800,RC,WHSM0206,WHSF0241
726891,NA,M,NA,NA,NA,724761,724472,,WHSM0342,2800,NA,WHSM0245B,WHSF0242B
726211,Brown Hood,M,NA,NA,NA,724021,723502,,WHSM0343,2800,RC,WHSM0221,WHSF0243
726901,NA,M,NA,NA,NA,723421,724751,,WHSM0344,2800,NA,WHSM0235,WHSF0244B
726241,Black Hood,M,NA,NA,NA,724471,724762,,WHSM0345,2800,RT,WHSM0242,WHSF0245
725252,ALBINO,F,NA,NA,NA,723341,723912,,WHSF0301,2800,,WHSM0227,WHSF0201
725262,Brown Hood,F,NA,NA,NA,723622,723861,,WHSF0302,2800,,WHSM0204,WHSF0202
725272,BROWNHOOD,F,NA,NA,NA,723712,723932,,WHSF0303,2800,,WHSM0208,WHSF0203
726322,ALBINO,F,NA,NA,NA,723371,723621,,WHSF0304,2800,,WHSM0230,WHSF0204
725291,ALBINO,F,NA,NA,NA,724071,723871,,WHSF0305,2800,,WHSM0217,WHSF0205
725302,BROWN,F,NA,NA,NA,723381,723702,,WHSF0306,2800,,WHSM0231,WHSF0206
725311,ALBINO,F,NA,NA,NA,724001,723132,,WHSF0307,2800,,WHSM0223,WHSF0207
725322,ALBINO,F,NA,NA,NA,723841,723711,,WHSF0308,2800,,WHSM0212,WHSF0208
725336,Black,F,NA,NA,NA,724051,723772,,WHSF0309,2800,,WHSM0219,WHSF0209
725346,Black Hood,F,NA,NA,NA,724552,723802,,WHSF0310,2800,,WHSM0239,WHSF0210
725352,ALBINO,F,NA,NA,NA,723501,723842,,WHSF0312,2800,,WHSM0243,WHSF0212
725364,Brown Hood,F,NA,NA,NA,724542,723192,,WHSF0313,2800,,WHSM0238,WHSF0213
725376,Black Hood,F,NA,NA,NA,723971,724141,,WHSF0314,2800,,WHSM0215,WHSF0214
725384,Brown,F,NA,NA,NA,723361,723972,,WHSF0315,2800,,WHSM0229,WHSF0215
725392,Brown,F,NA,NA,NA,723331,723982,,WHSF0316,2800,,WHSM0226,WHSF0216
725406,Albino,F,NA,NA,NA,723354,724072,,WHSF0317,2800,,WHSM0228,WHSF0217
725415,Brown,F,NA,NA,NA,723411,724111,,WHSF0318,2800,,WHSM0234,WHSF0218
725424,Brown,F,NA,NA,NA,724131,724052,,WHSF0319,2800,,WHSM0214,WHSF0219
725436,Brown Hood,F,NA,NA,NA,724465,725032,,WHSF0320,2800,,WHSM0240,WHSF0220
725442,Brown Hood,F,NA,NA,NA,723392,724031,,WHSF0321,2800,,WHSM0232,WHSF0221
726602,Black,F,NA,NA,NA,724092,724041,,WHSF0322,2800,,WHSM0224,WHSF0222
726632,Brown Hood,F,NA,NA,NA,723981,724002,,WHSF0323,2800,,WHSM0216,WHSF0223
725916,Brown,F,NA,NA,NA,724042,724091,,WHSF0324,2800,,WHSM0222,WHSF0224
726222,Black,F,NA,NA,NA,724652,723952,,WHSF0325,2800,,WHSM0241,WHSF0225
726266,Black,F,NA,NA,NA,725031,723332,,WHSF0326,2800,,WHSM0220,WHSF0226
726651,Black Hood,F,NA,NA,NA,723801,723342,,WHSF0327,2800,,WHSM0210,WHSF0227
725936,Black,F,NA,NA,NA,723402,724641,,WHSF0328,2800,,WHSM0233,WHSF0228
725974,Brown,F,NA,NA,NA,724572,723362,,WHSF0329,2800,,WHSM0237,WHSF0229
725955,Brown Hood,F,NA,NA,NA,724482,723372,,WHSF0330,2800,,WHSM0236,WHSF0230
725964,Black,F,NA,NA,NA,724112,723382,,WHSF0331,2800,,WHSM0218,WHSF0231
726014,Brown,F,NA,NA,NA,723931,723391,,WHSF0332,2800,,WHSM0203,WHSF0232
726672,Black Hood,F,NA,NA,NA,723131,723401,,WHSF0333,2800,,WHSM0207,WHSF0233
726232,Brown Hood,F,NA,NA,NA,723862,723412,,WHSF0334,2800,,WHSM0202,WHSF0234
726252,Black Hood,F,NA,NA,NA,723515,723422,,WHSF0335,2800,,WHSM0244,WHSF0235
726682,Brown Hood,F,NA,NA,NA,723951,724481,,WHSF0336,2800,,WHSM0225,WHSF0236
726182,Albino,F,NA,NA,NA,723872,724571,,WHSF0337,2800,,WHSM0205,WHSF0237
726192,Black Hood,F,NA,NA,NA,723191,724541,,WHSF0338,2800,,WHSM0213,WHSF0238
726202,Black Hood,F,NA,NA,NA,723911,724551,,WHSF0339,2800,,WHSM0201,WHSF0239
726882,NA,F,NA,NA,NA,723771,724466,,WHSF0340,2800,,WHSM0209,WHSF0240B
726692,Black,F,NA,NA,NA,723701,724651,,WHSF0341,2800,,WHSM0206,WHSF0241
726892,NA,F,NA,NA,NA,724761,724472,,WHSF0342,2800,,WHSM0245B,WHSF0242B
726212,Brown,F,NA,NA,NA,724021,723502,,WHSF0343,2800,,WHSM0221,WHSF0243
726902,NA,F,NA,NA,NA,723421,724751,,WHSF0344,2800,,WHSM0235,WHSF0244B
726242,Black,F,NA,NA,NA,724471,724762,,WHSF0345,2800,,WHSM0242,WHSF0245
