IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
686931,NA,M,NA,NA,NA,678041,678072,NA,HSM02135,2100,LB,HSM02035,HSF02038
688811,NA,M,NA,NA,NA,678051,677832,NA,HSM02136,2100,LM,HSM02036,HSF02014
686941,NA,M,NA,NA,NA,678061,678012,NA,HSM02137,2100,LT,HSM02037,HSF02032
686951,NA,M,NA,NA,NA,678071,677842,NA,HSM02138,2100,LT,HSM02038,HSF02015
686961,NA,M,NA,NA,NA,678081,685702,NA,HSM02139,2100,LB,HSM02039,HSF02017
686971,NA,M,NA,NA,NA,678091,678212,NA,HSM02140,2100,LM,HSM02040,HSF02052
686981,NA,M,NA,NA,NA,678101,678042,NA,HSM02141,2100,LB,HSM02041,HSF02035
686991,NA,M,NA,NA,NA,678111,678292,NA,HSM02142,2100,LB,HSM02042,HSF02060
687001,NA,M,NA,NA,NA,678121,678172,NA,HSM02143,2100,LB,HSM02043,HSF02048
687011,NA,M,NA,NA,NA,678131,677992,NA,HSM02144,2100,LM,HSM02044,HSF02030
687021,NA,M,NA,NA,NA,678141,677964,NA,HSM02145,2100,LT,HSM02045,HSF02027
689971,NA,M,NA,NA,NA,681551,677932,NA,HSM02146,2100,LB,HSM02046,HSF02024
687031,NA,M,NA,NA,NA,678161,678092,NA,HSM02147,2100,LB,HSM02047,HSF02040
687881,NA,M,NA,NA,NA,678171,682452,NA,HSM02148,2100,LB,HSM02048,HSF02029
690881,NA,M,NA,NA,NA,678181,678112,NA,HSM02149,2100,LM,HSM02049,HSF02042
687051,NA,M,NA,NA,NA,678191,678122,NA,HSM02150,2100,LT,HSM02050,HSF02043
687061,NA,M,NA,NA,NA,678201,678082,NA,HSM02151,2100,LB,HSM02051,HSF02039
687891,NA,M,NA,NA,NA,678211,687202,NA,HSM02152,2100,LB,HSM02052,HSF02033
687071,NA,M,NA,NA,NA,679561,678232,NA,HSM02153,2100,LM,HSM02053,HSF02054
687081,NA,M,NA,NA,NA,678231,677892,NA,HSM02154,2100,LM,HSM02054,HSF02020
687091,NA,M,NA,NA,NA,678241,677762,NA,HSM02155,2100,LM,HSM02055,HSF02007
687871,NA,M,NA,NA,NA,678251,678312,NA,HSM02156,2100,LM,HSM02056,HSF02062
687101,NA,M,NA,NA,NA,678261,678202,NA,HSM02157,2100,LM,HSM02057,HSF02051
687111,NA,M,NA,NA,NA,678271,678132,NA,HSM02158,2100,LB,HSM02058,HSF02044
687121,NA,M,NA,NA,NA,680331,678252,NA,HSM02159,2100,LT,HSM02059,HSF02056
687131,NA,M,NA,NA,NA,678291,677722,NA,HSM02160,2100,LT,HSM02060,HSF02003
688821,NA,M,NA,NA,NA,682461,677872,NA,HSM02161,2100,LT,HSM02061,HSF02018
690351,NA,M,NA,NA,NA,678311,678262,NA,HSM02162,2100,LM,HSM02062,HSF02057
687141,NA,M,NA,NA,NA,678321,677812,NA,HSM02163,2100,LT,HSM02063,HSF02012
687151,NA,M,NA,NA,NA,678331,679562,NA,HSM02164,2100,LT,HSM02064,HSF02053
686662,NA,F,NA,NA,NA,677701,677912,NA,HSF02101,2100,RM,HSM02001,HSF02022
686672,NA,F,NA,NA,NA,677711,678322,NA,HSF02102,2100,RT,HSM02002,HSF02063
686682,NA,F,NA,NA,NA,677721,680332,NA,HSF02103,2100,RM,HSM02003,HSF02059
690952,NA,F,NA,NA,NA,677731,677852,NA,HSF02104,2100,RT,HSM02004,HSF02016
686692,NA,F,NA,NA,NA,677741,678332,NA,HSF02105,2100,RT,HSM02005,HSF02064
686702,NA,F,NA,NA,NA,681521,680292,NA,HSF02106,2100,RB,HSM02006,HSF02009
686712,NA,F,NA,NA,NA,677761,678192,NA,HSF02107,2100,RT,HSM02007,HSF02050
686722,NA,F,NA,NA,NA,677771,677792,NA,HSF02108,2100,RT,HSM02008,HSF02010
686732,NA,F,NA,NA,NA,680291,681522,NA,HSF02109,2100,RT,HSM02009,HSF02006
686742,NA,F,NA,NA,NA,677791,683032,NA,HSF02110,2100,RB,HSM02010,HSF02008
686752,NA,F,NA,NA,NA,677801,678162,NA,HSF02111,2100,RM,HSM02011,HSF02047
686772,NA,F,NA,NA,NA,677821,678182,NA,HSF02113,2100,RM,HSM02013,HSF02049
690302,NA,F,NA,NA,NA,677831,678052,NA,HSF02114,2100,RT,HSM02014,HSF02036
687862,NA,F,NA,NA,NA,677841,678032,NA,HSF02115,2100,RM,HSM02015,HSF02034
686782,NA,F,NA,NA,NA,677851,677712,NA,HSF02116,2100,RT,HSM02016,HSF02002
686792,NA,F,NA,NA,NA,682431,677742,NA,HSF02117,2100,RB,HSM02017,HSF02005
690312,NA,F,NA,NA,NA,677871,677922,NA,HSF02118,2100,RT,HSM02018,HSF02023
686802,NA,F,NA,NA,NA,681541,678242,NA,HSF02119,2100,RB,HSM02019,HSF02055
689901,NA,F,NA,NA,NA,677891,681552,NA,HSF02120,2100,RT,HSM02020,HSF02046
696211,NA,F,NA,NA,NA,677891,681552,NA,HSF02120B,2100,RT,HSM02020,HSF02046
686822,NA,F,NA,NA,NA,680301,678002,NA,HSF02121,2100,RB,HSM02021,HSF02031
686832,NA,F,NA,NA,NA,677911,677702,NA,HSF02122,2100,RB,HSM02022,HSF02001
686842,NA,F,NA,NA,NA,677921,677802,NA,HSF02123,2100,RT,HSM02023,HSF02011
686852,NA,F,NA,NA,NA,677931,677972,NA,HSF02124,2100,RM,HSM02024,HSF02028
686862,NA,F,NA,NA,NA,677941,678272,NA,HSF02125,2100,RM,HSM02025,HSF02058
686872,NA,F,NA,NA,NA,677951,681542,NA,HSF02126,2100,RM,HSM02026,HSF02019
686882,NA,F,NA,NA,NA,677963,677952,NA,HSF02127,2100,RM,HSM02027,HSF02026
686892,NA,F,NA,NA,NA,677971,677822,NA,HSF02128,2100,RT,HSM02028,HSF02013
690322,NA,F,NA,NA,NA,682451,678102,NA,HSF02129,2100,RB,HSM02029,HSF02041
686902,NA,F,NA,NA,NA,677991,677942,NA,HSF02130,2100,RT,HSM02030,HSF02025
686912,NA,F,NA,NA,NA,678001,680302,NA,HSF02131,2100,RB,HSM02031,HSF02021
686922,NA,F,NA,NA,NA,678011,678142,NA,HSF02132,2100,RT,HSM02032,HSF02045
690332,NA,F,NA,NA,NA,687201,678062,NA,HSF02133,2100,RT,HSM02033,HSF02037
690342,NA,F,NA,NA,NA,678031,677732,NA,HSF02134,2100,RT,HSM02034,HSF02004
686932,NA,F,NA,NA,NA,678041,678072,NA,HSF02135,2100,RB,HSM02035,HSF02038
688812,NA,F,NA,NA,NA,678051,677832,NA,HSF02136,2100,RM,HSM02036,HSF02014
686942,NA,F,NA,NA,NA,678061,678012,NA,HSF02137,2100,RT,HSM02037,HSF02032
686952,NA,F,NA,NA,NA,678071,677842,NA,HSF02138,2100,RT,HSM02038,HSF02015
686962,NA,F,NA,NA,NA,678081,685702,NA,HSF02139,2100,RB,HSM02039,HSF02017
686972,NA,F,NA,NA,NA,678091,678212,NA,HSF02140,2100,RM,HSM02040,HSF02052
686982,NA,F,NA,NA,NA,678101,678042,NA,HSF02141,2100,RB,HSM02041,HSF02035
686992,NA,F,NA,NA,NA,678111,678292,NA,HSF02142,2100,RB,HSM02042,HSF02060
687002,NA,F,NA,NA,NA,678121,678172,NA,HSF02143,2100,RB,HSM02043,HSF02048
687012,NA,F,NA,NA,NA,678131,677992,NA,HSF02144,2100,RM,HSM02044,HSF02030
687022,NA,F,NA,NA,NA,678141,677964,NA,HSF02145,2100,RT,HSM02045,HSF02027
689972,NA,F,NA,NA,NA,681551,677932,NA,HSF02146,2100,RB,HSM02046,HSF02024
687032,NA,F,NA,NA,NA,678161,678092,NA,HSF02147,2100,RB,HSM02047,HSF02040
687882,NA,F,NA,NA,NA,678171,682452,NA,HSF02148,2100,RB,HSM02048,HSF02029
687042,NA,F,NA,NA,NA,678181,678112,NA,HSF02149,2100,RM,HSM02049,HSF02042
687052,NA,F,NA,NA,NA,678191,678122,NA,HSF02150,2100,RT,HSM02050,HSF02043
687062,NA,F,NA,NA,NA,678201,678082,NA,HSF02151,2100,RB,HSM02051,HSF02039
687892,NA,F,NA,NA,NA,678211,687202,NA,HSF02152,2100,RB,HSM02052,HSF02033
687072,NA,F,NA,NA,NA,679561,678232,NA,HSF02153,2100,RM,HSM02053,HSF02054
687082,NA,F,NA,NA,NA,678231,677892,NA,HSF02154,2100,RM,HSM02054,HSF02020
687092,NA,F,NA,NA,NA,678241,677762,NA,HSF02155,2100,RM,HSM02055,HSF02007
687872,NA,F,NA,NA,NA,678251,678312,NA,HSF02156,2100,RM,HSM02056,HSF02062
687102,NA,F,NA,NA,NA,678261,678202,NA,HSF02157,2100,RM,HSM02057,HSF02051
687112,NA,F,NA,NA,NA,678271,678132,NA,HSF02158,2100,RB,HSM02058,HSF02044
687122,NA,F,NA,NA,NA,680331,678252,NA,HSF02159,2100,RT,HSM02059,HSF02056
687132,NA,F,NA,NA,NA,678291,677722,NA,HSF02160,2100,RT,HSM02060,HSF02003
688822,NA,F,NA,NA,NA,682461,677872,NA,HSF02161,2100,RT,HSM02061,HSF02018
690352,NA,F,NA,NA,NA,678311,678262,NA,HSF02162,2100,RM,HSM02062,HSF02057
687142,NA,F,NA,NA,NA,678321,677812,NA,HSF02163,2100,RT,HSM02063,HSF02012
687152,NA,F,NA,NA,NA,678331,679562,NA,HSF02164,2100,RT,HSM02064,HSF02053
