ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
519135,Black hood,F,NA,5/15/2007,NA,478371,478382,000696D9EE,HSF0335,300,NA,HSM0235,HSF0236
519136,Black and white,F,NA,5/15/2007,NA,478371,478382,00068AC166,HSF0335B,300,NA,HSM0235,HSF0236
513346,Albino,F,NA,4/20/2007,NA,478381,478392,000696C422,HSF0336,300,NA,HSM0236,HSF0237
513354,Black hood,F,NA,4/18/2007,NA,478391,488092,000696DDD4,HSF0337,300,NA,HSM0237,HSF0238
5133610,Brown hood,F,NA,4/20/2007,NA,488091,499382,000695FE93,HSF0338,300,NA,HSM0238,HSF0239
513378,Brown and white,F,NA,5/4/2007,NA,499381,478412,000696059F,HSF0339,300,NA,HSM0239,HSF0240
513377,Brown and white,F,NA,5/4/2007,NA,499381,478412,00068AE974,HSF0339B,300,NA,HSM0239,HSF0240
513385,Black and white,F,NA,4/24/2007,NA,478411,480042,0006962C15,HSF0340,300,NA,HSM0240,HSF0241
513397,Black hood,F,NA,5/4/2007,NA,480041,480052,6960216,HSF0341,300,NA,HSM0241,HSF0242
519048,Black hood,F,NA,5/8/2007,NA,480051,480062,000696C82D,HSF0342,300,NA,HSM0242,HSF0243
522035,Brown hood,F,NA,5/30/2007,NA,480061,480072,000696BC9C,HSF0343,300,NA,HSM0243,HSF0244
513429,Brown hood,F,NA,4/22/2007,NA,480071,488462,0006961D22,HSF0344,300,NA,HSM0244,HSF0245
513434,Black hood,F,NA,4/24/2007,NA,488461,502263,000696BEB8,HSF0345,300,NA,HSM0245,HSF0246
5134410,Black and white,F,NA,6/4/2007,NA,502261,466924,6962985,HSF0346,300,NA,HSM0246,HSF0201
5134411,Black hood,F,NA,6/4/2007,NA,502261,466924,00068A1095,HSF0346B,300,NA,HSM0246,HSF0201
533245,Black hood,M,NA,6/10/2007,NA,466923,498503,00068BAC40,HSM0301,300,NA,HSM0201,HSF0226B
533246,Brown hood,M,NA,6/10/2007,NA,466923,498503,00068BE15E,HSM0301B,300,NA,HSM0201,HSF0226B
508493,Brown hood,M,NA,3/30/2007,NA,466933,466944,000696B217,HSM0302,300,NA,HSM0202,HSF0203
508503,Black hood,M,NA,3/28/2007,NA,466943,466954,000696CDF3,HSM0303,300,NA,HSM0203,HSF0204
508511,Black and white,M,NA,3/28/2007,NA,466953,466964,000696AF79,HSM0304,300,NA,HSM0204,HSF0205
508523,Brown and white,M,NA,3/30/2007,NA,466963,466974,000696B912,HSM0305,300,NA,HSM0205,HSF0206
508522,Albino,M,NA,3/30/2007,NA,466963,466974,00068A0A07,HSM0305B,300,NA,HSM0205,HSF0206
508532,Brown hood,M,NA,3/30/2007,NA,466973,466984,000696BC4F,HSM0306,300,NA,HSM0206,HSF0207
508544,Black hood,M,NA,4/1/2007,NA,466983,466994,000696BD41,HSM0307,300,NA,HSM0207,HSF0208
508545,Brown hood,M,NA,4/1/2007,NA,466983,466994,00068BD017,HSM0307B,300,NA,HSM0207,HSF0208
508552,Black hood,M,NA,3/30/2007,NA,466993,467004,000696D8C6,HSM0308,300,NA,HSM0208,HSF0209
508565,Albino,M,NA,4/1/2007,NA,467003,467014,000696D08F,HSM0309,300,NA,HSM0209,HSF0210
508573,Brown hood,M,NA,4/1/2007,NA,467013,467024,000696C875,HSM0310,300,NA,HSM0210,HSF0211
509543,Brown hood,M,NA,4/4/2007,NA,467023,467034,000696CCCE,HSM0311,300,NA,HSM0211,HSF0212
509555,Albino,M,NA,4/4/2007,NA,467033,469694,000696DF19,HSM0312,300,NA,HSM0212,HSF0213
509568,Black and white,M,NA,4/6/2007,NA,469693,488474,000696068E,HSM0313,300,NA,HSM0213,HSF0214
509575,Black and white,M,NA,4/23/2007,NA,488471,469716,000696A65C,HSM0314,300,NA,HSM0214,HSF0215
509581,Brown hood,M,NA,4/6/2007,NA,469715,469724,000695F68D,HSM0315,300,NA,HSM0215,HSF0216
509593,Black hood,M,NA,4/4/2007,NA,469723,471303,000696AA32,HSM0316,300,NA,HSM0216,HSF0217
509592,Black hood,M,NA,4/4/2007,NA,469723,471303,00068A2639,HSM0316B,300,NA,HSM0216,HSF0217
509601,Black hood,M,NA,4/8/2007,NA,471302,471314,000696DB7F,HSM0317,300,NA,HSM0217,HSF0218
509612,Black & White,M,NA,4/10/2007,NA,471313,471322,000696D39D,HSM0318,300,NA,HSM0218,HSF0219
509611,Black hood,M,NA,4/10/2007,NA,471313,471322,00068BD2BC,HSM0318B,300,NA,HSM0218,HSF0219
509624,Black hood,M,NA,4/8/2007,NA,471321,471334,000696B261,HSM0319,300,NA,HSM0219,HSF0220
509625,Black & White,M,NA,4/8/2007,NA,471321,471334,00068BCF8A,HSM0319B,300,NA,HSM0219,HSF0220
509637,Albino,M,NA,4/9/2007,NA,471333,475152,000696A798,HSM0320,300,NA,HSM0220,HSF0221
509642,Brown and white,M,NA,4/8/2007,NA,475151,475164,000696DCA6,HSM0321,300,NA,HSM0221,HSF0222
533256,Brown and white,M,NA,6/10/2007,NA,475163,502253,00068BDECD,HSM0322,300,NA,HSM0222,HSF0223B
511625,Brown and white,M,NA,4/10/2007,NA,475173,475184,0006962B62,HSM0323,300,NA,HSM0223,HSF0224
511635,Black & White,M,NA,4/13/2007,NA,475183,475194,000696D0D8,HSM0324,300,NA,HSM0224,HSF0225
511645,Black hood,M,NA,4/13/2007,NA,475193,475202,000696D303,HSM0325,300,NA,HSM0225,HSF0226
511654,Black & White,M,NA,4/11/2007,NA,475201,475212,000696BD6D,HSM0326,300,NA,HSM0226,HSF0227
511662,Brown hood,M,NA,4/10/2007,NA,475211,488442,000695FADB,HSM0327,300,NA,HSM0227,HSF0228
511663,Brown and white,M,NA,4/10/2007,NA,475211,488442,00068A12A1,HSM0327B,300,NA,HSM0227,HSF0228
511673,Brown hood,M,NA,4/12/2007,NA,488441,488453,000696CC89,HSM0328,300,NA,HSM0228,HSF0229
511686,Brown and white,M,NA,5/8/2007,NA,488451,475224,000696C887,HSM0329,300,NA,HSM0229,HSF0230
511695,Black and white,M,NA,4/30/2007,NA,475223,478294,00069CD18,HSM0330,300,NA,HSM0230,HSF0231
511701,Black hood,M,NA,4/17/2007,NA,478293,478304,000696C32C,HSM0331,300,NA,HSM0231,HSF0232
511702,Black hood,M,NA,4/17/2007,NA,478293,478304,00068BD967,HSM0331B,300,NA,HSM0231,HSF0232
511719,Brown and white,M,NA,4/15/2007,NA,478303,478314,000696A8DB,HSM0332,300,NA,HSM0232,HSF0233
511718,Brown hood,M,NA,4/15/2007,NA,478303,478314,00068BC9C0,HSM0332B,300,NA,HSM0232,HSF0233
511726,Brown hood,M,NA,4/17/2007,NA,478313,478324,000696A963,HSM0333,300,NA,HSM0233,HSF0234
528392,Black and white,M,NA,6/15/2007,NA,478323,478372,00068BBF03,HSM0334,300,NA,HSM0234,HSF0235
528391,Black and white,M,NA,6/15/2007,NA,478323,478372,00068BDD03,HSM0334B,300,NA,HSM0234,HSF0235
519134,Black and white,M,NA,5/15/2009,NA,478371,478382,000696D4B3,HSM0335,300,NA,HSM0235,HSF0236
513344,Albino,M,NA,4/20/2007,NA,478381,478392,00069602D2,HSM0336,300,NA,HSM0236,HSF0237
513352,Brown hood,M,NA,4/18/2007,NA,478391,488092,000696AF1A,HSM0337,300,NA,HSM0237,HSF0238
513367,Albino,M,NA,4/20/2007,NA,488091,499382,6960701,HSM0338,300,NA,HSM0238,HSF0239
513368,Brown hood,M,NA,4/20/2007,NA,488091,499382,00068AE1C0,HSM0338b,300,NA,HSM0238,HSF0239
513375,Brown and white,M,NA,5/4/2007,NA,499381,478412,000696DA93,HSM0339,300,NA,HSM0239,HSF0240
513384,Brown and white,M,NA,4/24/2007,NA,478411,480042,000696D5D4,HSM0340,300,NA,HSM0240,HSF0241
513396,Black and white,M,NA,5/4/2007,NA,480041,480052,000696CE68,HSM0341,300,NA,HSM0241,HSF0242
519045,Brown and white,M,NA,5/8/2007,NA,480051,480062,000696D969,HSM0342,300,NA,HSM0242,HSF0243
522034,Black hood,M,NA,5/30/2007,NA,480061,480072,000696D2A4,HSM0343,300,NA,HSM0243,HSF0244
513426,Black and white,M,NA,4/22/2007,NA,480071,488462,000696D954,HSM0344,300,NA,HSM0244,HSF0245
513433,Black hood,M,NA,4/24/2007,NA,488461,502263,000696C873,HSM0345,300,NA,HSM0245,HSF0246
513432,Black hood,M,NA,4/24/2007,NA,488461,502263,00068A17D2,HSM0345B,300,NA,HSM0245,HSF0246
513449,Black hood,M,NA,6/4/2007,NA,502261,466924,000696B362,HSM0346,300,NA,HSM0246,HSF0201
509583,Brown and white,F,NA,4/6/2007,NA,469715,469724,00069603B8,HSF0315,300,NA,HSM0215,HSF0216
509626,Black & White,F,NA,4/8/2007,NA,471321,471334,6.96E+78,HSF0319,300,NA,HSM0219,HSF0220
