IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
738581,BRN HOOD,M,NA,NA,NA,735561,735461,NA,WHSM0616B,3100,LCRC,WHSM0503B,WHSF0516B
738061,ALBINO,M,NA,NA,NA,735121,735111,NA,WHSM0651B,3100,LTRB,WHSM0517B,WHSF0551B
736722,BRN HOOD,F,NA,NA,NA,733982,731692,NA,WHSF0601,3100,RB,WHSM0550,WHSF0501
736672,BRN HOOD ,F,NA,NA,NA,731751,732082,NA,WHSF0602,3100,LB,WHSM0535,WHSF0502
737432,ALBINO,F,NA,NA,NA,734372,731542,NA,WHSF0603,3100,LTRB,WHSM0557,WHSF0503
736702,ALBINO,F,NA,NA,NA,731671,731922,NA,WHSF0604,3100,RM,WHSM0542,WHSF0504
736732,BLK HOOD,F,NA,NA,NA,731501,732092,NA,WHSF0605,3100,LM,WHSM0534,WHSF0505
737042,BLACK,F,NA,NA,NA,731651,731552,NA,WHSF0606,3100,RT,WHSM0512,WHSF0506
736662,ALBINO,F,NA,NA,NA,731821,731712,NA,WHSF0607,3100,RB,WHSM0543,WHSF0507
736652,BRN HOOD,F,NA,NA,NA,732031,731522,NA,WHSF0608,3100,RM,WHSM0521,WHSF0508
736682,BRN HOOD,F,NA,NA,NA,732071,731892,NA,WHSF0609,3100,LT,WHSM0514,WHSF0509
737682,BLK HOD,F,NA,NA,NA,734252,731902,NA,WHSF0610,3100,LTRB,WHSM0551,WHSF0510
736692,BLACK,F,NA,NA,NA,731681,731652,NA,WHSF0612,3100,RM,WHSM0526,WHSF0512
736742,BROWN,F,NA,NA,NA,734112,731562,NA,WHSF0613,3100,LT,WHSM0523,WHSF0513
736752,BLK HOOD,F,NA,NA,NA,731711,732072,NA,WHSF0614,3100,RM,WHSM0507,WHSF0514
736762,BLACK,F,NA,NA,NA,733802,731942,NA,WHSF0615,3100,LM,WHSM0555,WHSF0515
736712,ALBINO,F,NA,NA,NA,734112,731562,NA,WHSF0616,3100,LT,WHSM0561,WHSF0516
737422,BRN HOOD,F,NA,NA,NA,733772,731702,NA,WHSF0617,3100,LMRM,WHSM0548,WHSF0517
737062,BROWN,F,NA,NA,NA,732231,732242,NA,WHSF0618,3100,LC,WHSM0541,WHSF0518
737202,LTRB,F,NA,NA,NA,732671,732282,NA,WHSF0619,3100,BLACK,WHSM0524,WHSF0519
736892,BLACK,F,NA,NA,NA,734352,731882,NA,WHSF0620,3100,LC,WHSM0554,WHSF0520
737402,ALBINO,F,NA,NA,NA,731361,732032,NA,WHSF0621,3100,LTRC,WHSM0528,WHSF0521
736872,BRN HOOD,F,NA,NA,NA,731741,731512,NA,WHSF0622,3100,LC,WHSM0538,WHSF0522
737242,BLACK,F,NA,NA,NA,731911,732042,NA,WHSF0623,3100,LTRT,WHSM0513,WHSF0523
737343,BLACK,F,NA,NA,NA,731521,732672,NA,WHSF0624,3100,RC,WHSM0508,WHSF0524
736912,ALBINO,F,NA,NA,NA,732433,732062,NA,WHSF0625,3100,LM,WHSM0533,WHSF0525
736922,BLACK,F,NA,NA,NA,734242,731682,NA,WHSF0626,3100,LT,WHSM0553,WHSF0526
736932,BLK HOOD,F,NA,NA,NA,733812,731662,NA,WHSF0627,3100,LT,WHSM0564,WHSF0527
736972,BROWN,F,NA,NA,NA,731841,731362,NA,WHSF0628,3100,RM,WHSM0540,WHSF0528
737012,BROWN,F,NA,NA,NA,733762,732322,NA,WHSF0630,3100,LB,WHSM0546,WHSF0530
739931,,F,NA,NA,NA,731921,731832,NA,WHSF0631,3100,,WHSM0504,WHSF0531
736902,BRN HOOD,F,NA,NA,NA,734392,732271,NA,WHSF0632,3100,LM,WHSM0560,WHSF0532
738041,BROWN,F,NA,NA,NA,732061,732434,NA,WHSF0633,3100,RC,WHSM0525,WHSF0533
737312,BLK HOOD,F,NA,NA,NA,731831,731502,NA,WHSF0634,3100,RT,WHSM0531,WHSF0534
736982,BROWN,F,NA,NA,NA,732321,731752,NA,WHSF0635,3100,LM,WHSM0530,WHSF0535
737052,BRN HOOD,F,NA,NA,NA,734362,732292,NA,WHSF0636,3100,RT,WHSM0556,WHSF0536
736862,BLK HOOD,F,NA,NA,NA,733821,731982,NA,WHSF0637,3100,LB,WHSM0565,WHSF0537
736882,BLACK,F,NA,NA,NA,731881,731742,NA,WHSF0638,3100,LB,WHSM0520,WHSF0538
738782,ALBINO,F,NA,NA,NA,734122,732052,NA,WHSF0639,3100,LMRT,WHSM0563,WHSF0539
738742,BLACK,F,NA,NA,NA,731901,731842,NA,WHSF0640,3100,LMRT,WHSM0510,WHSF0540
737562,BLK HOOD,F,NA,NA,NA,731951,732232,NA,WHSF0641,3100,LTRM,WHSM0544,WHSF0541
737192,BRN HOOD,F,NA,NA,NA,731541,731672,NA,WHSF0642,3100,RC,WHSM0503,WHSF0542
737252,BROWN,F,NA,NA,NA,731551,731822,NA,WHSF0643,3100,LTRT,WHSM0506,WHSF0543
737182,ALBINO,F,NA,NA,NA,731871,731952,NA,WHSF0644,3100,LB,WHSM0545,WHSF0544
737232,BLACK,F,NA,NA,NA,733792,731872,NA,WHSF0645,3100,RB,WHSM0552,WHSF0545
737412,BROWN,F,NA,NA,NA,731891,733761,NA,WHSF0646,3100,RB,WHSM0509,WHSF0546
738532,BRN HOOD,F,NA,NA,NA,734102,734001,NA,WHSF0647,3100,LBRB,WHSM0559,WHSF0547
737352,ALBINO,F,NA,NA,NA,731561,733771,NA,WHSF0648,3100,LTRM,WHSM0516,WHSF0548
736992,BLK HOOD,F,NA,NA,NA,733992,733781,NA,WHSF0649,3100,LC,WHSM0562,WHSF0549
737822,ALBINO,F,NA,NA,NA,731511,733981,NA,WHSF0650,3100,LBRB,WHSM0522,WHSF0550
737852,BLACK,F,NA,NA,NA,731941,734251,NA,WHSF0651,3100,LBRB,WHSM0515,WHSF0551
737262,ALBINO,F,NA,NA,NA,734382,733791,NA,WHSF0652,3100,LC,WHSM0527,WHSF0552
737472,ALBINO,F,NA,NA,NA,732241,734241,NA,WHSF0653,3100,LMRM,WHSM0518,WHSF0553
737282,ALBINO,F,NA,NA,NA,732831,734351,NA,WHSF0654,3100,RT,WHSM0532,WHSF0554
737362,ALBINO,F,NA,NA,NA,732091,733801,NA,WHSF0655,3100,RC,WHSM0505,WHSF0555
737322,ALBINO,F,NA,NA,NA,731701,734361,NA,WHSF0656,3100,LTRT,WHSM0517,WHSF0556
738752,ALBINO,F,NA,NA,NA,733782,734371,NA,WHSF0657,3100,LBRM,WHSM0549,WHSF0557
737702,BLK HOOD,F,NA,NA,NA,734002,734101,NA,WHSF0659,3100,LTRC,WHSM0547,WHSF0559
737372,BLK HOOD,F,NA,NA,NA,732051,734391,NA,WHSF0660,3100,RB,WHSM0539,WHSF0560
737272,BLK HOOD,F,NA,NA,NA,731981,734111,NA,WHSF0661,3100,RC,WHSM0537,WHSF0561
737442,BLK HOOD,F,NA,NA,NA,732281,733991,NA,WHSF0662,3100,LTRT,WHSM0519,WHSF0562
737672,BRN HOOD,F,NA,NA,NA,731691,734121,NA,WHSF0663,3100,LMRT,WHSM0501,WHSF0563
737332,BROWN,F,NA,NA,NA,732081,733811,NA,WHSF0664,3100,RT,WHSM0502,WHSF0564
737452,BRN HOOD,F,NA,NA,NA,732291,733822,NA,WHSF0665,3100,LTRT,WHSM0536,WHSF0565
737832,BLACK,F,NA,NA,NA,735051,735044,NA,WHSF0607B,3100,LTRM,WHSM0561B,WHSF0507B
738582,BRN HOOD,F,NA,NA,NA,735561,735461,NA,WHSF0616B,3100,LTRB,WHSM0503B,WHSF0516B
738062,BRN HOOD,F,NA,NA,NA,735121,735111,NA,WHSF0651B,3100,LTRM,WHSM0517B,WHSF0551B
