IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
741161,BLACK,M,NA,NA,NA,737011,736972,NA,WHSM0728,3200,LM,WHSM0630,WHSF0628
741211,BROWN,M,NA,NA,NA,736901,737012,NA,WHSM0730,3200,RT,WHSM0632,WHSF0630
743391,NA,M,NA,NA,NA,736711,739931,NA,WHSM0731,3200,NA,WHSM0616,WHSF0631
741231,ALBINO,M,NA,NA,NA,736721,736902,NA,WHSM0732,3200,RT,WHSM0601,WHSF0632
741961,ALBINO,M,NA,NA,NA,736921,738041,NA,WHSM0733,3200,RC,WHSM0626,WHSF0633
742173,BLACK,M,NA,NA,NA,737441,737312,NA,WHSM0734,3200,LTRC,WHSM0662,WHSF0634
741151,ALBINO,M,NA,NA,NA,736871,736982,NA,WHSM0735,3200,LT,WHSM0622,WHSF0635
741431,ALBINO,M,NA,NA,NA,737351,737052,NA,WHSM0736,3200,LTRT,WHSM0648,WHSF0636
741481,BLACK,M,NA,NA,NA,737321,736862,NA,WHSM0737,3200,RM,WHSM0656,WHSF0637
741461,BROWN,M,NA,NA,NA,737201,736882,NA,WHSM0738,3200,LB,WHSM0619,WHSF0638
741931,BRN HOOD,M,NA,NA,NA,736651,738782,NA,WHSM0739,3200,LTRM,WHSM0608,WHSF0639
741471,BLK HOOD,M,NA,NA,NA,738531,738742,NA,WHSM0740,3200,LB,WHSM0647,WHSF0640
741331,ALBINO,M,NA,NA,NA,738061,737562,NA,WHSM0741,3200,RM,WHSM0651B,WHSF0641
741681,BROWN,M,NA,NA,NA,736741,737192,NA,WHSM0742,3200,LC,WHSM0613,WHSF0642
741971,BROWN,M,NA,NA,NA,737831,737252,NA,WHSM0743,3200,LBRB,WHSM0607B,WHSF0643
741131,BLK HOOD,M,NA,NA,NA,737451,737182,NA,WHSM0744,3200,RB,WHSM0665,WHSF0644
742281,BLACK,M,NA,NA,NA,736671,737232,NA,WHSM0745,3200,LBRB,WHSM0602,WHSF0645
741171,BLK HOOD,M,NA,NA,NA,737251,737412,NA,WHSM0746,3200,LT,WHSM0643,WHSF0646
741921,BRN HOOD,M,NA,NA,NA,737241,738532,NA,WHSM0747,3200,LTRT,WHSM0623,WHSF0647
741671,BLK HOOD,M,NA,NA,NA,736731,737352,NA,WHSM0748,3200,RT,WHSM0605,WHSF0648
741141,BLACK HOOD,M,NA,NA,NA,736931,736992,NA,WHSM0749,3200,RM,WHSM0627,WHSF0649
741641,BRN HOOD,M,NA,NA,NA,737271,737822,NA,WHSM0750,3200,RT,WHSM0661,WHSF0650
742071,BRN HOOD,M,NA,NA,NA,736891,737852,NA,WHSM0751,3200,LTRB,WHSM0620,WHSF0651
742061,BLK HOOD,M,NA,NA,NA,738751,737262,NA,WHSM0752,3200,LMRT,WHSM0657,WHSF0652
741261,BRN HOOD,M,NA,NA,NA,737401,737472,NA,WHSM0753,3200,RM,WHSM0621,WHSF0653
741801,BLK HOOD,M,NA,NA,NA,737821,737282,NA,WHSM0754,3200,LTRB,WHSM0650,WHSF0654
741411,BRN HOOD,M,NA,NA,NA,737051,737362,NA,WHSM0755,3200,RC,WHSM0636,WHSF0655
741691,ALBINO,M,NA,NA,NA,736861,737322,NA,WHSM0756,3200,LC,WHSM0637,WHSF0656
741651,BRN HOOD,M,NA,NA,NA,738581,738752,NA,WHSM0757,3200,RB,WHSM0616B,WHSF0657
741991,BLK HOOD,M,NA,NA,NA,736691,737702,NA,WHSM0759,3200,LTRC,WHSM0612,WHSF0659
742031,BLK HOOD,M,NA,NA,NA,738741,737372,NA,WHSM0760,3200,LMRM,WHSM0640,WHSF0660
741771,BLACK,M,NA,NA,NA,736761,737272,NA,WHSM0761,3200,RB,WHSM0615,WHSF0661
741271,BLACK,M,NA,NA,NA,737342,737442,NA,WHSM0762,3200,RC,WHSM0624,WHSF0662
742011,ALBINO,M,NA,NA,NA,736911,737672,NA,WHSM0763,3200,LMRM,WHSM0625,WHSF0663
741121,BROWN,M,NA,NA,NA,737311,737332,NA,WHSM0764,3200,LM,WHSM0634,WHSF0664
741441,BLK HOOD,M,NA,NA,NA,737041,737452,NA,WHSM0765,3200,RC,WHSM0606,WHSF0665
742081,BLACK,M,NA,NA,NA,738781,737832,NA,WHSM0707B,3200,LTRM,WHSM0639,WHSF0607B
741871,BRN HOOD,M,NA,NA,NA,737561,738062,NA,WHSM0751B,3200,LM,WHSM0641,WHSF0651B
741552,BLK HOOD,F,NA,NA,NA,736971,736722,NA,WHSF0701,3200,LTRT,WHSM0628,WHSF0601
741892,BRN HOOD,F,NA,NA,NA,737371,736672,NA,WHSF0702,3200,LTRT,WHSM0660,WHSF0602
741662,ALBINO,F,NA,NA,NA,736661,737432,NA,WHSF0703,3200,RT,WHSM0607,WHSF0603
742022,ALBINO,F,NA,NA,NA,737701,736702,NA,WHSF0704,3200,LMRM,WHSM0659,WHSF0604
741362,BLK HOOD,F,NA,NA,NA,737221,736732,NA,WHSF0705,3200,LB,WHSM0633,WHSF0605
741252,BLACK,F,NA,NA,NA,736991,737042,NA,WHSF0706,3200,LT,WHSM0649,WHSF0606
741402,BROWN,F,NA,NA,NA,737191,736662,NA,WHSF0707,3200,LB,WHSM0642,WHSF0607
742322,BRN HOOD,F,NA,NA,NA,737181,736652,NA,WHSF0708,3200,LMRC,WHSM0644,WHSF0608
741982,BRN HOOD,F,NA,NA,NA,737681,736682,NA,WHSF0709,3200,LMRM,WHSM0610,WHSF0609
741952,BRN HOOD,F,NA,NA,NA,736751,737682,NA,WHSF0710,3200,LTRM,WHSM0614,WHSF0610
742362,ALBINO,F,NA,NA,NA,737471,736692,NA,WHSF0712,3200,LTRC,WHSM0653,WHSF0612
741342,BROWN,F,NA,NA,NA,736881,736742,NA,WHSF0713,3200,RT,WHSM0638,WHSF0613
741942,BLK HOOD,F,NA,NA,NA,737331,736752,NA,WHSF0714,3200,RT,WHSM0664,WHSF0614
742002,BLACK,F,NA,NA,NA,737841,736762,NA,WHSF0715,3200,RC,WHSM0631,WHSF0615
742042,BROWN,F,NA,NA,NA,737421,736712,NA,WHSF0716,3200,LTRC,WHSM0617,WHSF0616
741352,BROWN,F,NA,NA,NA,737061,737422,NA,WHSF0717,3200,RM,WHSM0618,WHSF0617
741452,BRN HOOD,F,NA,NA,NA,736681,737062,NA,WHSF0718,3200,LM,WHSM0609,WHSF0618
742371,ALBINO,F,NA,NA,NA,737261,737202,NA,WHSF0719,3200,LTRB,WHSM0652,WHSF0619
741112,ALBINO,F,NA,NA,NA,736981,736892,NA,WHSF0720,3200,LT,WHSM0635,WHSF0620
741562,BRN HOOD,F,NA,NA,NA,737671,737402,NA,WHSF0721,3200,RM,WHSM0663,WHSF0621
741882,BRN HOOD,F,NA,NA,NA,737361,736872,NA,WHSF0722,3200,RC,WHSM0655,WHSF0622
742052,BLACK,F,NA,NA,NA,737851,737242,NA,WHSF0723,3200,LC,WHSM0651,WHSF0623
741222,BLACK,F,NA,NA,NA,737411,737343,NA,WHSF0724,3200,RM,WHSM0646,WHSF0624
741422,ALBINO,F,NA,NA,NA,737231,736912,NA,WHSF0725,3200,LTRT,WHSM0645,WHSF0625
741792,BLACK,F,NA,NA,NA,737281,736922,NA,WHSF0726,3200,LB,WHSM0654,WHSF0626
741912,BRN HOOD,F,NA,NA,NA,737431,736932,NA,WHSF0727,3200,LC,WHSM0603,WHSF0627
741162,LM,F,NA,NA,NA,737011,736972,NA,WHSF0728,3200,BROWN,WHSM0630,WHSF0628
741212,BLACK,F,NA,NA,NA,736901,737012,NA,WHSF0730,3200,RT,WHSM0632,WHSF0630
743392,,F,NA,NA,NA,736711,739931,NA,WHSF0731,3200,,WHSM0616,WHSF0631
741232,ALBINO,F,NA,NA,NA,736721,736902,NA,WHSF0732,3200,LM,WHSM0601,WHSF0632
741962,ALBINO,F,NA,NA,NA,736921,738041,NA,WHSF0733,3200,RC,WHSM0626,WHSF0633
742174,BLACK,F,NA,NA,NA,737441,737312,NA,WHSF0734,3200,LTRB,WHSM0662,WHSF0634
741152,ALBINO,F,NA,NA,NA,736871,736982,NA,WHSF0735,3200,RM,WHSM0622,WHSF0635
741432,BRN HOOD,F,NA,NA,NA,737351,737052,NA,WHSF0736,3200,RT,WHSM0648,WHSF0636
741482,BROWN,F,NA,NA,NA,737321,736862,NA,WHSF0737,3200,RB,WHSM0656,WHSF0637
741462,BLACK,F,NA,NA,NA,737201,736882,NA,WHSF0738,3200,LM,WHSM0619,WHSF0638
741932,BRN HOOD,F,NA,NA,NA,736651,738782,NA,WHSF0739,3200,LBRB,WHSM0608,WHSF0639
741472,ALBINO,F,NA,NA,NA,738531,738742,NA,WHSF0740,3200,LC,WHSM0647,WHSF0640
741332,ALBINO,F,NA,NA,NA,738061,737562,NA,WHSF0741,3200,LB,WHSM0651B,WHSF0641
741682,BRN HOOD,F,NA,NA,NA,736741,737192,NA,WHSF0742,3200,LB,WHSM0613,WHSF0642
741972,BROWN,F,NA,NA,NA,737831,737252,NA,WHSF0743,3200,LMRT,WHSM0607B,WHSF0643
741132,BLK HOOD,F,NA,NA,NA,737451,737182,NA,WHSF0744,3200,LT,WHSM0665,WHSF0644
742282,BLK HOOD,F,NA,NA,NA,736671,737232,NA,WHSF0745,3200,LBRB,WHSM0602,WHSF0645
741172,BRN HOOD,F,NA,NA,NA,737251,737412,NA,WHSF0746,3200,LT,WHSM0643,WHSF0646
741922,BLK HOOD,F,NA,NA,NA,737241,738532,NA,WHSF0747,3200,RM,WHSM0623,WHSF0647
741672,BLK HOOD,F,NA,NA,NA,736731,737352,NA,WHSF0748,3200,LM,WHSM0605,WHSF0648
741142,BLACK HOOD,F,NA,NA,NA,736931,736992,NA,WHSF0749,3200,RB,WHSM0627,WHSF0649
741642,BROWN,F,NA,NA,NA,737271,737822,NA,WHSF0750,3200,LTRM,WHSM0661,WHSF0650
742072,BLACK,F,NA,NA,NA,736891,737852,NA,WHSF0751,3200,LTRM,WHSM0620,WHSF0651
742062,BLACK,F,NA,NA,NA,738751,737262,NA,WHSF0752,3200,LTRT,WHSM0657,WHSF0652
741262,ALBINO,F,NA,NA,NA,737401,737472,NA,WHSF0753,3200,RB,WHSM0621,WHSF0653
741802,BLACK,F,NA,NA,NA,737821,737282,NA,WHSF0754,3200,LB,WHSM0650,WHSF0654
741412,BROWN,F,NA,NA,NA,737051,737362,NA,WHSF0755,3200,LTRT,WHSM0636,WHSF0655
741692,BLK HOOD,F,NA,NA,NA,736861,737322,NA,WHSF0756,3200,LC,WHSM0637,WHSF0656
741652,BRN HOOD,F,NA,NA,NA,738581,738752,NA,WHSF0757,3200,RB,WHSM0616B,WHSF0657
741992,BLK HOOD,F,NA,NA,NA,736691,737702,NA,WHSF0759,3200,RC,WHSM0612,WHSF0659
742032,BLK HOOD,F,NA,NA,NA,738741,737372,NA,WHSF0760,3200,LTRM,WHSM0640,WHSF0660
741772,BROWN,F,NA,NA,NA,736761,737272,NA,WHSF0761,3200,LC,WHSM0615,WHSF0661
741272,BLACK,F,NA,NA,NA,737342,737442,NA,WHSF0762,3200,RB,WHSM0624,WHSF0662
742012,BRN HOOD,F,NA,NA,NA,736911,737672,NA,WHSF0763,3200,LMRB,WHSM0625,WHSF0663
741122,BROWN,F,NA,NA,NA,737311,737332,NA,WHSF0764,3200,LT,WHSM0634,WHSF0664
741442,BROWN,F,NA,NA,NA,737041,737452,NA,WHSF0765,3200,RC,WHSM0606,WHSF0665
742082,ALBINO,F,NA,NA,NA,738781,737832,NA,WHSF0707B,3200,LTRM,WHSM0639,WHSF0607B
741872,BROWN,F,NA,NA,NA,737561,738062,NA,WHSF0751B,3200,LTRB,WHSM0641,WHSF0651B
