ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
478392,Black hood,F,NA,12/8/06,NA,456043,447786,000696DE78,HSF0237,200,LT,HSM0137,HSF0138
488092,Albino,F,NA,12/18/06,NA,447785,478213,000696C081,HSF0238,200,RM,HSM0138,HSF0139B
499382,Brown hood,F,NA,2/5/06,NA,467061,447771,000696BD7A,HSF0239,200,LT,HSM0139,HSF0140
478412,Brown,F,NA,12/14/06,NA,447772,461641,000696AA88,HSF0240,200,RM,HSM0140,HSF0141
480042,Albino,F,NA,12/8/06,NA,461642,456021,000696CE3B,HSF0241,200,LB,HSM0141,HSF0142
480052,Black,F,NA,12/8/07,NA,456022,447755,000696BA34,HSF0242,200,LB,HSM0142,HSF0143
480062,Brown,F,NA,12/6/06,NA,447754,462481,000696C143,HSF0243,200,RM,HSM0143,HSF0144
480072,Black hood,F,NA,12/8/06,NA,462482,466802,000696BBAA,HSF0244,200,RM,HSM0144,HSF0145
488462,Black,F,NA,1/12/07,NA,466801,483711,000696AB24,HSF0245,200,LT,HSM0145,HSF0146
502263,Black hood,F,NA,2/15/07,NA,467041,461371,000696BC65,HSF0246,200,RT,HSM0146,HSF0101
502273,Black hood,F,NA,2/15/07,NA,440772,441941,000696B77A,HSF0247,200,RT,HSM0101,HSF0102
509512,Albino,F,NA,3/15/07,NA,438805,439881,000696057B,HSF0248,200,RM,HSM0106,HSF0107
503994,Black hood,F,NA,2/16/07,NA,439882,439872,0006961F59,HSF0249,200,LB,HSM0107,HSF0108
498554,Brown hood,F,NA,1/31/07,NA,439871,440822,000696B7E5,HSF0250,200,LT,HSM0108,HSF0109
508184,Black hood,F,NA,3/8/07,NA,440821,433042,6961071,HSF0251,200,RB,HSM0109,HSF0110
504094,Brown,F,NA,2/22/17,NA,440802,438734,000696B074,HSF0252,200,RM,HSM0111,HSF0112
498524,Brown hood,F,NA,1/28/07,NA,438733,433031,0006961BFF,HSF0253,200,LT,HSM01120,HSF0113
504004,Brown,F,NA,2/17/07,NA,433032,438771,000696A707,HSF0254,200,LT,HSM0113,HSF0114
504104,Black,F,NA,2/22/07,NA,438772,478213,000696C6C7,HSF0255,200,LT,HSM0114,HSF0139B
502164,Brown,F,NA,2/8/07,NA,439863,438782,000696CB9A,HSF0256,200,LT,HSM0115,HSF0116
498494,Brown hood,F,NA,1/27/07,NA,438781,438631,6960173,HSF0257,200,RM,HSM0116,HSF0117
504014,Albino,F,NA,2/18/07,NA,438632,447911,000696BC08,HSF0258,200,RM,HSM0117,HSF0118
499334,Black hood,F,NA,2/4/07,NA,447912,441935,000696CF63,HSF0259,200,LT,HSM0118,HSF0119
499364,Black hood,F,NA,2/5/07,NA,441934,438891,0006960DB5,HSF0260,200,RM,HSM0119,HSF0120
508004,Black,F,NA,3/3/07,NA,438892,447802,0006960F97,HSF0261,200,LT,HSM0120,HSF0121
502254,Black,F,NA,2/15/07,NA,455952,455964,000695F894,HSF0262,200,LT,HSM0123,HSF0124
508444,Brown and white,F,NA,3/1/07,NA,455963,459251,000696DD66,HSF0263,200,LT,HSM0124,HSF0125
505803,Brown and white,F,NA,3/1/07,NA,459252,456031,0006962B90,HSF0264,200,LM,HSM0125,HSF0126
498504,Albino,F,NA,1/27/07,NA,456032,449423,0006960FC4,HSF0265,200,LB,HSM0126,HSF0127
504024,Black and white,F,NA,2/18/07,NA,449424,447794,6960212,HSF0266,200,LB,HSM0127,HSF0128
500314,Brown hood,F,NA,2/7/07,NA,447793,478254,00069628D2,HSF0267,200,LT,HSM0128,HSF0129
488454,Brown hood,F,NA,2/8/07,NA,478253,447748,000696C495,HSF0268,200,LC,HSM0129,HSF0130
499534,Brown and white,F,NA,3/3/07,NA,447747,469582,000695F13D,HSF0269,200,RM,HSM0130,HSF0109B
505794,Black hood,F,NA,2/28/07,NA,456053,447762,6962243,HSF0270,200,RM,HSM0131,HSF0132
504884,Black and white,F,NA,2/26/07,NA,447761,456003,000696C924,HSF0271,200,LM,HSM0132,HSF0133
504084,Brown hood,F,NA,2/21/07,NA,456002,449414,000696ADBF,HSF0272,200,LT,HSM0133,HSF0134
502201,Black hood,F,NA,2/11/07,NA,449413,455994,000696E14F,HSF0273,200,RT,HSM0134,HSF0135
502214,Black hood,F,NA,2/12/07,NA,455993,455971,000696D27C,HSF0274,200,LM,HSM0135,HSF0136
508454,Black hood,F,NA,3/10/07,NA,455972,456044,000695F43D,HSF0275,200,LT,HSM0136,HSF0137
505764,Black hood,F,NA,2/28/07,NA,456043,447786,000696A7EC,HSF0276,200,LT,HSM0137,HSF0138
502224,Brown hood,F,NA,2/12/07,NA,447785,478213,000696B2CF,HSF0277,200,RB,HSM0138,HSF0139B
513453,Brown hood,F,NA,3/23/07,NA,467061,447771,0006961FEC,HSF0278,200,,HSM0139,HSF0140
504863,Brown and white,F,NA,2/23/07,NA,447772,461641,000696B787,HSF0279,200,RT,HSM0140,HSF0141
505742,Brown and white,F,NA,2/27/02,NA,461642,456021,6962617,HSF0280,200,RT,HSM0141,HSF0142
511581,Black and white,F,NA,3/21/07,NA,456022,447755,00069623EA,HSF0281,200,,HSM0142,HSF0143
504873,Brown and white,F,NA,2/24/07,NA,447754,462481,6960458,HSF0282,200,LB,HSM0143,HSF0144
508143,Black hood,F,NA,3/5/07,NA,462482,466802,000696CD88,HSF0283,200,LM,HSM0144,HSF0145
508193,Black and white,F,NA,3/8/07,NA,466801,483711,000696029A,HSF0284,200,LB,HSM0145,HSF0146
502264,Black and white,F,NA,2/15/07,NA,467041,461371,000696B911,HSF0285,200,RM,HSM0146,HSF0101
466923,Black hood,M,NA,10/1/06,NA,440772,441941,000695F987,HSM0201,200,RB,HSM0101,HSF0102
466933,Brown hood,M,NA,10/1/06,NA,441942,438741,000696B41F,HSM0202,200,LM,HSM0102,HSF0103
466943,Brown hood,M,NA,10/1/06,NA,438742,440793,000696AFC2,HSM0203,200,RC,HSM0103,HSF0104
466953,Brown,M,NA,10/1/06,NA,440792,438752,000696D995,HSM0204,200,RLT,HSM0104,HSF0105
466963,Brown,M,NA,10/10/06,NA,438751,438806,000696B9B6,HSM0205,200,RT,HSM0105,HSF0106
466973,Brown hood,M,NA,10/8/06,NA,438805,439881,000696C999,HSM0206,200,RB,HSM0106,HSF0107
466983,Black hood,M,NA,10/23/06,NA,439882,439872,000696AA2B,HSM0207,200,RB,HSM0107,HSF0108
466993,Black,M,NA,10/11/06,NA,439871,440822,000696BB54,HSM0208,200,LM,HSM0108,HSF0109
467003,Black hood,M,NA,10/20/06,NA,440821,433042,000695F29E,HSM0209,200,RT,HSM0109,HSF0110
467013,Brown,M,NA,10/18/06,NA,433041,440801,000695FC39,HSM0210,200,RB,HSM0110,HSF0111
467023,Albino,M,NA,10/18/06,NA,440802,438734,6.96E+04,HSM0211,200,LM,HSM0111,HSF0112
467033,Brown hood,M,NA,10/20/06,NA,438733,433031,6.96E+162,HSM0212,200,RB,HSM01120,HSF0113
469693,Black,M,NA,11/6/06,NA,433032,438771,6960670,HSM0213,200,LM,HSM0113,HSF0114
488471,Brown hood,M,NA,1/25/07,NA,438772,478213,6962462,HSM0214,200,RB,HSM0114,HSF0139B
469715,Brown,M,NA,10/26/06,NA,439863,438782,000696D319,HSM0215,200,RT,HSM0115,HSF0116
469723,Brown hood,M,NA,10/29/06,NA,438781,438631,000695F8D9,HSM0216,200,RB,HSM0116,HSF0117
471302,Albino,M,NA,11/2/06,NA,438632,447911,000696DC84,HSM0217,200,LB,HSM0117,HSF0118
471313,Black,M,NA,11/1/06,NA,447912,441935,0006960B10,HSM0218,200,RT,HSM0118,HSF0119
471321,Black hood,M,NA,11/14/06,NA,441934,438891,0006961AF5,HSM0219,200,RT,HSM0119,HSF0120
471333,Black hood,M,NA,11/1/06,NA,438892,447802,000696129E,HSM0220,200,RB,HSM0120,HSF0121
475151,Albino,M,NA,11/9/06,NA,447801,438796,000696D275,HSM0221,200,LM,HSM0121,HSF0122
475163,Brown hood,M,NA,11/9/06,NA,438795,455951,000696CF39,HSM0222,200,RM,HSM0122,HSF0123
475173,Black,M,NA,11/10/06,NA,455952,455964,000696DC9B,HSM0223,200,RB,HSM0123,HSF0124
475183,Brown,M,NA,11/10/06,NA,455963,459251,000696BEC1,HSM0224,200,LT,HSM0124,HSF0125
475193,Brown hood,M,NA,11/19/06,NA,459252,456031,6960446,HSM0225,200,LB,HSM0125,HSF0126
475201,Albino,M,NA,11/17/06,NA,456032,449423,000695FF52,HSM0226,200,LT,HSM0126,HSF0127
475211,Brown,M,NA,12/18/06,NA,449424,447794,000696D139,HSM0227,200,RB,HSM0127,HSF0128
488441,Brown hood,M,NA,1/11/07,NA,447793,478254,000696B3D2,HSM0228,200,RT,HSM0128,HSF0129
488451,Brown,M,NA,2/8/07,NA,478253,447748,000696AF7D,HSM0229,200,LM,HSM0129,HSF0130
475223,Brown,M,NA,11/27/06,NA,447747,456054,000696269D,HSM0230,200,RLT,HSM0130,HSF0131
478293,Black hood,M,NA,11/27/06,NA,456053,447762,0006960D70,HSM0231,200,RB,HSM0131,HSF0132
478303,Black,M,NA,11/27/06,NA,447761,456003,6960812,HSM0232,200,LM,HSM0132,HSF0133
478313,Brown,M,NA,11/27/06,NA,456002,449414,000696C53C,HSM0233,200,RT,HSM0133,HSF0134
478323,Black hood,M,NA,11/27/06,NA,449413,455994,000696155F,HSM0234,200,RCLC,HSM0134,HSF0135
478371,Black,M,NA,12/4/06,NA,455993,455971,000696CA1B,HSM0235,200,RB,HSM0135,HSF0136
478381,Black hood,M,NA,11/28/06,NA,455972,456044,0006960E0D,HSM0236,200,RT,HSM0136,HSF0137
478391,Black hood,M,NA,12/8/06,NA,456043,447786,000696D9A2,HSM0237,200,RB,HSM0137,HSF0138
488091,Brown hood,M,NA,12/18/06,NA,447785,478213,000696C365,HSM0238,200,RT,HSM0138,HSF0139B
499381,Albino,M,NA,2/5/07,NA,467061,447771,00069629C7,HSM0239,200,RB,HSM0139,HSF0140
478411,Brown,M,NA,12/14/06,NA,447772,461641,000696B0A1,HSM0240,200,RT,HSM0140,HSF0141
480041,Black hood,M,NA,12/8/06,NA,461642,456021,0006960F80,HSM0241,200,LM,HSM0141,HSF0142
480051,Brown,M,NA,12/8/06,NA,456022,447755,0006960FA0,HSM0242,200,LM,HSM0142,HSF0143
480061,Brown hood,M,NA,12/6/06,NA,447754,462481,00069608EA,HSM0243,200,RT,HSM0143,HSF0144
480071,Brown hood,M,NA,12/8/06,NA,462482,466802,000696DB0E,HSM0244,200,RT,HSM0144,HSF0145
488461,Black hood,M,NA,1/12/07,NA,466801,483711,6960704,HSM0245,200,RB,HSM0145,HSF0146
502261,Black,M,NA,2/15/07,NA,467041,461371,000696CD8F,HSM0246,200,LM,HSM0146,HSF0101
502271,Black hood,M,NA,2/15/07,NA,440772,441941,000696E0FC,HSM0247,200,LM,HSM0101,HSF0102
504031,Albino,M,NA,2/19/07,NA,438805,439881,000696D820,HSM0248,200,RT,HSM0106,HSF0107
503992,Black hood,M,NA,2/16/07,NA,439882,439872,000696B10A,HSM0249,200,LT,HSM0107,HSF0108
498552,Brown hood,M,NA,1/31/07,NA,439871,440822,000696DC64,HSM0250,200,RM,HSM0108,HSF0109
508182,Black hood,M,NA,3/8/07,NA,440821,433042,6960244,HSM0251,200,RT,HSM0109,HSF0110
504092,Albino,M,NA,2/22/07,NA,440802,438734,000696C492,HSM0252,200,LB,HSM0111,HSF0112
498522,Black hood,M,NA,1/28/07,NA,438733,433031,000696CC3E,HSM0253,200,RM,HSM01120,HSF0113
504002,Black,M,NA,2/17/07,NA,433032,438771,000696BE5E,HSM0254,200,RM,HSM0113,HSF0114
504102,Brown hood,M,NA,2/22/07,NA,438772,478213,0006962C85,HSM0255,200,RM,HSM0114,HSF0139B
502162,Brown,M,NA,2/8/07,NA,439863,438782,00069606FF,HSM0256,200,RM,HSM0115,HSF0116
498492,Brown hood,M,NA,1/27/07,NA,438781,438631,000696DAEA,HSM0257,200,LB,HSM0116,HSF0117
504012,Albino,M,NA,2/18/07,NA,438632,447911,000696D182,HSM0258,200,LB,HSM0117,HSF0118
499332,Black,M,NA,2/4/07,NA,447912,441935,6961772,HSM0259,200,RM,HSM0118,HSF0119
499362,Black,M,NA,2/5/07,NA,441934,438891,000695F9C6,HSM0260,200,LB,HSM0119,HSF0120
508002,Black hood,M,NA,3/3/07,NA,438892,447802,6960419,HSM0261,200,RM,HSM0120,HSF0121
502252,Black,M,NA,2/15/07,NA,455952,455964,6.96E+99,HSM0262,200,RM,HSM0123,HSF0124
508441,Black and white,M,NA,3/1/07,NA,455963,459251,000696288A,HSM0263,200,RT,HSM0124,HSF0125
505802,Brown hood,M,NA,3/1/07,NA,459252,456031,000696BB663,HSM0264,200,LT,HSM0125,HSF0126
498502,Albino,M,NA,1/27/07,NA,456032,449423,0006962A9D,HSM0265,200,LT,HSM0126,HSF0127
504022,Brown and white,M,NA,2/18/07,NA,449424,447794,000696DB6C,HSM0266,200,LT,HSM0127,HSF0128
500312,Brown hood,M,NA,2/7/07,NA,447793,478254,000696D34C,HSM0267,200,RM,HSM0128,HSF0129
488452,Brown hood,M,NA,2/8/07,NA,478253,447748,000695F683,HSM0268,200,LB,HSM0129,HSF0130
499532,Brown and white,M,NA,3/3/07,NA,447747,469582,000695FE2E,HSM0269,200,LB,HSM0130,HSF0109B
505792,Black hood,M,NA,2/28/07,NA,456053,447762,000696D9EC,HSM0270,200,LB,HSM0131,HSF0132
504882,Black hood,M,NA,2/26/07,NA,447761,456003,000696C05A,HSM0271,200,RB,HSM0132,HSF0133
504081,Brown and white,M,NA,2/21/07,NA,456002,449414,6962021,HSM0272,200,RT,HSM0133,HSF0134
502211,Brown and white,M,NA,2/12/07,NA,455993,455971,000696C839,HSM0274,200,RM,HSM0135,HSF0136
508452,Black hood,M,NA,3/10/07,NA,455972,456044,000696BF5C,HSM0275,200,RM,HSM0136,HSF0137
505762,Black hood,M,NA,2/28/07,NA,456043,447786,6960951,HSM0276,200,RM,HSM0137,HSF0138
502222,Albino,M,NA,2/12/07,NA,447785,478213,000696DE35,HSM0277,200,RT,HSM0138,HSF0139B
513451,Albino,M,NA,3/23/07,NA,467061,447771,000695F374,HSM0278,200,,HSM0139,HSF0140
511521,Brown and white,M,NA,3/19/07,NA,447772,461641,000696AC82,HSM0279,200,,HSM0140,HSF0141
511601,Brown hood,M,NA,3/23/07,NA,461642,456021,000696C3CF,HSM0280,200,,HSM0141,HSF0142
505752,Brown and white,M,NA,2/27/07,NA,456022,447755,000696CF59,HSM0281,200,LT,HSM0142,HSF0143
504872,Brown hood,M,NA,2/24/07,NA,447754,462481,000696C582,HSM0282,200,LM,HSM0143,HSF0144
515051,Black hood,M,NA,3/30/07,NA,462482,466802,000696A924,HSM0283,200,,HSM0144,HSF0145
508192,Black hood,M,NA,3/8/07,NA,466801,483711,000696DC9D,HSM0284,200,LM,HSM0145,HSF0146
502262,Black hood,M,NA,2/15/07,NA,467041,461371,000696BCAD,HSM0285,200,LB,HSM0146,HSF0101
