IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
745511,ALBINO,M,NA,NA,NA,741681,741882,NA,WHSM0822,3300,LT,WHSM0742,WHSF0722
745751,BLK HOOD,M,NA,NA,NA,741441,742052,NA,WHSM0823,3300,LC,WHSM0765,WHSF0723
745841,ALBINO,M,NA,NA,NA,742011,741222,NA,WHSM0824,3300,LTRM,WHSM0763,WHSF0724
745131,ALBINO,M,NA,NA,NA,741431,741422,NA,WHSM0825,3300,RB,WHSM0736,WHSF0725
747531,ALBINO,M,NA,NA,NA,741431,741422,NA,WHSM0825B,3300,LTRC,WHSM0736,WHSF0725
745091,BLACK,M,NA,NA,NA,741871,741792,NA,WHSM0826,3300,RM,WHSM0751B,WHSF0726
745941,BROWN,M,NA,NA,NA,741161,741912,NA,WHSM0827,3300,LTRC,WHSM0728,WHSF0727
745651,ALBINO,M,NA,NA,NA,741891,741162,NA,WHSM0828,3300,LTRT,WHSM0702,WHSF0728
746921,BROWN,M,NA,NA,NA,741891,741162,NA,WHSM0828B,3300,LMRT,WHSM0702,WHSF0728
746091,BLACK,M,NA,NA,NA,741961,741212,NA,WHSM0830,3300,LMRM,WHSM0733,WHSF0730
747151,BLACK,M,NA,NA,NA,741961,741212,NA,WHSM0830B,3300,LBRT,WHSM0733,WHSF0730
748621,BLK HOOD,M,NA,NA,NA,741661,743392,NA,WHSM0831,3300,LMRM,WHSM0703,WHSF0731
748623,ALBINO,M,NA,NA,NA,741661,743392,NA,WHSM0831B,3300,LBRT,WHSM0703,WHSF0731
745081,ALBINO,M,NA,NA,NA,741151,741232,NA,WHSM0832,3300,RM,WHSM0735,WHSF0732
746049,BLK HOOD,M,NA,NA,NA,741131,741962,NA,WHSM0833,3300,LTRT,WHSM0744,WHSF0733
747471,BRN HOOD,M,NA,NA,NA,741131,741962,NA,WHSM0833B,3300,LBRT,WHSM0744,WHSF0733
746371,BLACK,M,NA,NA,NA,741471,742174,NA,WHSM0834,3300,LBRB,WHSM0740,WHSF0734
747632,BLACK,M,NA,NA,NA,741471,742174,NA,WHSM0834B,3300,LBRT,WHSM0740,WHSF0734
745961,BLK HOOD,M,NA,NA,NA,741911,741152,NA,WHSM0835,3300,RC,WHSM0727,WHSF0735
745381,ALBINO,M,NA,NA,NA,741111,741432,NA,WHSM0836,3300,LM,WHSM0720,WHSF0736
745591,BLACK,M,NA,NA,NA,742051,741482,NA,WHSM0837,3300,RT,WHSM0723,WHSF0737
746861,BLK HOOD,M,NA,NA,NA,742051,741482,NA,WHSM0837B,3300,LTRM,WHSM0723,WHSF0737
745601,BLACK,M,NA,NA,NA,742061,741462,NA,WHSM0838,3300,LC,WHSM0752,WHSF0738
746871,BLACK,M,NA,NA,NA,742061,741462,NA,WHSM0838B,3300,LMRB,WHSM0752,WHSF0738
745991,BLACK,M,NA,NA,NA,741281,741932,NA,WHSM0839,3300,LTRM,WHSM0719,WHSF0739
747011,BLACK,M,NA,NA,NA,741281,741932,NA,WHSM0839B,3300,LMRC,WHSM0719,WHSF0739
745391,BLACK,M,NA,NA,NA,741221,741472,NA,WHSM0840,3300,LM,WHSM0724,WHSF0740
745441,BRN HOOD,M,NA,NA,NA,741801,741332,NA,WHSM0841,3300,LB,WHSM0754,WHSF0741
745401,BROWN,M,NA,NA,NA,742001,741682,NA,WHSM0842,3300,RB,WHSM0715,WHSF0742
747811,BROWN,M,NA,NA,NA,742001,741682,NA,WHSM0842B,3300,LBRM,WHSM0715,WHSF0742
745921,BLACK,M,NA,NA,NA,741231,741972,NA,WHSM0843,3300,LTRB,WHSM0732,WHSF0743
747161,ALBINO,M,NA,NA,NA,741231,741972,NA,WHSM0843B,3300,LTRB,WHSM0732,WHSF0743
745111,BLK HOOD,M,NA,NA,NA,741361,741132,NA,WHSM0844,3300,RT,WHSM0705,WHSF0744
747711,BLK HOOD,M,NA,NA,NA,741361,741132,NA,WHSM0844B,3300,LMRT,WHSM0705,WHSF0744
745351,BLK HOOD,M,NA,NA,NA,741951,742282,NA,WHSM0845,3300,LB,WHSM0710,WHSF0745
747621,ALBINO,M,NA,NA,NA,741951,742282,NA,WHSM0845B,3300,LMRT,WHSM0710,WHSF0745
745821,BRN HOOD,M,NA,NA,NA,742021,741172,NA,WHSM0846,3300,RC,WHSM0704,WHSF0746
745411,BLACK,M,NA,NA,NA,741691,741922,NA,WHSM0847,3300,LT,WHSM0756,WHSF0747
747701,BLACK,M,NA,NA,NA,741691,741922,NA,WHSM0847B,3300,LBRC,WHSM0756,WHSF0747
746151,BRN HOOD,M,NA,NA,NA,741941,741672,NA,WHSM0848,3300,LMRT,WHSM0714,WHSF0748
745981,BRN HOOD,M,NA,NA,NA,741461,741142,NA,WHSM0849,3300,LTRM,WHSM0738,WHSF0749
747191,BRN HOOD,M,NA,NA,NA,741461,741142,NA,WHSM0849B,3300,LMRB,WHSM0738,WHSF0749
745661,ALBINO,M,NA,NA,NA,741791,741642,NA,WHSM0850,3300,LC,WHSM0726,WHSF0750
747091,ALBINO,M,NA,NA,NA,741791,741642,NA,WHSM0850B,3300,LMRM,WHSM0726,WHSF0750
745741,BLACK,M,NA,NA,NA,741421,742072,NA,WHSM0851,3300,RC,WHSM0725,WHSF0751
746881,BLACK,M,NA,NA,NA,741421,742072,NA,WHSM0851D,3300,LMRT,WHSM0725,WHSF0751
745421,BROWN,M,NA,NA,NA,741341,741872,NA,WHSM0851B,3300,LC,WHSM0725,WHSF0751
748111,BROWN,M,NA,NA,NA,741341,741872,NA,WHSM0851C,3300,LBRT,WHSM0725,WHSF0751
745681,BROWN,M,NA,NA,NA,741411,742062,NA,WHSM0852,3300,LTRM,WHSM0755,WHSF0752
748421,BRN HOOD,M,NA,NA,NA,741411,742062,NA,WHSM0852B,3300,LBRM,WHSM0755,WHSF0752
745971,BLK HOOD,M,NA,NA,NA,742031,741262,NA,WHSM0853,3300,LBRB,WHSM0760,WHSF0753
746991,BLK HOOD,M,NA,NA,NA,742031,741262,NA,WHSM0853B,3300,LCRT,WHSM0760,WHSF0753
746381,BRN HOOD,M,NA,NA,NA,741261,741802,NA,WHSM0854,3300,LBRB,WHSM0753,WHSF0754
745501,BROWN,M,NA,NA,NA,741991,741412,NA,WHSM0855,3300,LMRM,WHSM0759,WHSF0755
747911,BROWN,M,NA,NA,NA,741991,741412,NA,WHSM0855B,3300,LMRB,WHSM0759,WHSF0755
745321,BROWN,M,NA,NA,NA,741971,741692,NA,WHSM0856,3300,RM,WHSM0743,WHSF0756
745051,BLK HOOD,M,NA,NA,NA,741771,741652,NA,WHSM0857,3300,LM,WHSM0761,WHSF0757
747841,BLACK,M,NA,NA,NA,741771,741652,NA,WHSM0857B,3300,LCRT,WHSM0761,WHSF0757
745101,ALBINO,M,NA,NA,NA,741881,741992,NA,WHSM0859,3300,RT,WHSM0722,WHSF0759
747751,BLK HOOD,M,NA,NA,NA,741881,741992,NA,WHSM0859B,3300,LMRB,WHSM0722,WHSF0759
745341,BRN HOOD,M,NA,NA,NA,742321,742032,NA,WHSM0860,3300,LTRT,WHSM0708,WHSF0760
745671,BROWN,M,NA,NA,NA,741251,741772,NA,WHSM0861,3300,LTRT,WHSM0706,WHSF0761
748401,BROWN,M,NA,NA,NA,741251,741772,NA,WHSM0861B,3300,LMRC,WHSM0706,WHSF0761
745931,ALBINO,M,NA,NA,NA,742361,741272,NA,WHSM0862,3300,LBRB,WHSM0712,WHSF0762
745361,BRN HOOD,M,NA,NA,NA,741651,742012,NA,WHSM0863,3300,LB,WHSM0757,WHSF0763
745021,BRN HOOD,M,NA,NA,NA,741351,741122,NA,WHSM0864,3300,LT,WHSM0717,WHSF0764
745071,BROWN,M,NA,NA,NA,741331,741442,NA,WHSM0865,3300,LM,WHSM0741,WHSF0765
745642,BLK HOOD,F,NA,NA,NA,742071,741552,NA,WHSF0801,3300,LTRM,WHSM0751,WHSF0701
745302,ALBINO,F,NA,NA,NA,741401,741892,NA,WHSF0802,3300,RT,WHSM0707,WHSF0702
748081,ALBINO,F,NA,NA,NA,741401,741892,NA,WHSF0802B,3300,LTRC,WHSM0707,WHSF0702
745772,BLACK,F,NA,NA,NA,741141,741662,NA,WHSF0803,3300,RT,WHSM0749,WHSF0703
745952,BLACK,F,NA,NA,NA,741271,742022,NA,WHSF0804,3300,LTRT,WHSM0762,WHSF0704
747271,BLACK,F,NA,NA,NA,741271,742022,NA,WHSF0804B,3300,LMRT,WHSM0762,WHSF0704
745762,BLACK,F,NA,NA,NA,742081,741362,NA,WHSF0805,3300,LC,WHSM0707B,WHSF0705
747211,BLACK,F,NA,NA,NA,742081,741362,NA,WHSF0805B,3300,LTRC,WHSM0707B,WHSF0705
745632,BROWN,F,NA,NA,NA,741921,741252,NA,WHSF0806,3300,RT,WHSM0747,WHSF0706
745622,BLACK,F,NA,NA,NA,742041,741402,NA,WHSF0807,3300,LM,WHSM0716,WHSF0707
745522,BLACK,F,NA,NA,NA,742173,742082,NA,WHSF0807B,3300,RT,WHSM0716,WHSF0707
747941,BROWN,F,NA,NA,NA,742173,742082,NA,WHSF0807C,3300,LMRC,WHSM0716,WHSF0707
748131,BRN HOOD,F,NA,NA,NA,742041,741402,NA,WHSF0807D,3300,LBRC,WHSM0716,WHSF0707
745833,BROWN,F,NA,NA,NA,741211,742322,NA,WHSF0808,3300,LTRT,WHSM0730,WHSF0708
745372,BRN HOOD,F,NA,NA,NA,741671,741982,NA,WHSF0809,3300,LC,WHSM0748,WHSF0709
745852,BROWN,F,NA,NA,NA,742281,741952,NA,WHSF0810,3300,LTRM,WHSM0745,WHSF0710
747035,BROWN,F,NA,NA,NA,742281,741952,NA,WHSF0810B,3300,LTRC,WHSM0745,WHSF0710
745912,BLK HOOD,F,NA,NA,NA,741481,742362,NA,WHSF0812,3300,LTRB,WHSM0737,WHSF0712
745042,BLK HOOD,F,NA,NA,NA,741561,741342,NA,WHSF0813,3300,LM,WHSM0721,WHSF0713
745062,BRN HOOD,F,NA,NA,NA,741931,741942,NA,WHSF0814,3300,RT,WHSM0739,WHSF0714
747741,BRN HOOD,F,NA,NA,NA,741931,741942,NA,WHSF0814B,3300,LMRB,WHSM0739,WHSF0714
745312,BROWN,F,NA,NA,NA,741641,742002,NA,WHSF0815,3300,LT,WHSM0750,WHSF0715
747921,BRN HOOD,F,NA,NA,NA,741641,742002,NA,WHSF0815B,3300,LBRM,WHSM0750,WHSF0715
745432,BLACK,F,NA,NA,NA,741451,742042,NA,WHSF0816,3300,LT,WHSM0718,WHSF0716
747801,BROWN,F,NA,NA,NA,741451,742042,NA,WHSF0816B,3300,LMRB,WHSM0718,WHSF0716
745282,BRN HOOD,F,NA,NA,NA,741171,741352,NA,WHSF0817,3300,RM,WHSM0746,WHSF0717
745122,BRN HOOD,F,NA,NA,NA,741551,741452,NA,WHSF0818,3300,RB,WHSM0701,WHSF0718
747821,ALBINO,F,NA,NA,NA,741551,741452,NA,WHSF0818B,3300,LMRB,WHSM0701,WHSF0718
746582,BLACK,F,NA,NA,NA,743391,742371,NA,WHSF0819,3300,LMRB,WHSM0731,WHSF0719
745032,BROWN ,F,NA,NA,NA,741121,741112,NA,WHSF0820,3300,RB,WHSM0764,WHSF0720
747461,BRN HOOD,F,NA,NA,NA,741121,741112,NA,WHSF0820B,3300,LMRM,WHSM0764,WHSF0720
745612,BRN HOOD,F,NA,NA,NA,741981,741562,NA,WHSF0821,3300,RC,WHSM0709,WHSF0721
746892,BRN HOOD,F,NA,NA,NA,741981,741562,NA,WHSF0821B,3300,LMRT,WHSM0709,WHSF0721
745512,BLK HOOD,F,NA,NA,NA,741681,741882,NA,WHSF0822,3300,LTRT,WHSM0742,WHSF0722
748101,BROWN,F,NA,NA,NA,741681,741882,NA,WHSF0822B,3300,LBRB,WHSM0742,WHSF0722
745752,ALBINO,F,NA,NA,NA,741441,742052,NA,WHSF0823,3300,LC,WHSM0765,WHSF0723
747081,ALBINO,F,NA,NA,NA,741441,742052,NA,WHSF0823B,3300,LMRT,WHSM0765,WHSF0723
745842,ALBINO,F,NA,NA,NA,742011,741222,NA,WHSF0824,3300,LBRB,WHSM0763,WHSF0724
748071,ALBINO,F,NA,NA,NA,742011,741222,NA,WHSF0824B,3300,LBRM,WHSM0763,WHSF0724
745132,ALBINO,F,NA,NA,NA,741431,741422,NA,WHSF0825,3300,LM,WHSM0736,WHSF0725
745092,BLK HOOD,F,NA,NA,NA,741871,741792,NA,WHSF0826,3300,LT,WHSM0751B,WHSF0726
747281,BROWN,F,NA,NA,NA,741871,741792,NA,WHSF0826B,3300,LMRT,WHSM0751B,WHSF0726
745942,BLK HOOD,F,NA,NA,NA,741161,741912,NA,WHSF0827,3300,LMRM,WHSM0728,WHSF0727
746971,BRN HOOD,F,NA,NA,NA,741161,741912,NA,WHSF0827B,3300,LBRB,WHSM0728,WHSF0727
745652,ALBINO,F,NA,NA,NA,741891,741162,NA,WHSF0828,3300,RB,WHSM0702,WHSF0728
746922,BROWN,F,NA,NA,NA,741891,741162,NA,WHSF0828B,3300,LTRB,WHSM0702,WHSF0728
746092,BLACK,F,NA,NA,NA,741961,741212,NA,WHSF0830,3300,LMRM,WHSM0733,WHSF0730
748622,BRN HOOD,F,NA,NA,NA,741661,743392,NA,WHSF0831,3300,LBRT,WHSM0703,WHSF0731
745082,ALBINO,F,NA,NA,NA,741151,741232,NA,WHSF0832,3300,LT,WHSM0735,WHSF0732
747481,ALBINO,F,NA,NA,NA,741151,741232,NA,WHSF0832B,3300,LTRB,WHSM0735,WHSF0732
7460410,BRN HOOD,F,NA,NA,NA,741131,741962,NA,WHSF0833,3300,LTRB,WHSM0744,WHSF0733
747631,BLACK,F,NA,NA,NA,741471,742174,NA,WHSF0834,3300,LBRT,WHSM0740,WHSF0734
745962,ALBINO,F,NA,NA,NA,741911,741152,NA,WHSF0835,3300,LMRM,WHSM0727,WHSF0735
747201,ALBINO,F,NA,NA,NA,741911,741152,NA,WHSF0835B,3300,LTRM,WHSM0727,WHSF0735
745382,ALBINO,F,NA,NA,NA,741111,741432,NA,WHSF0836,3300,RM,WHSM0720,WHSF0736
748311,ALBINO,F,NA,NA,NA,741111,741432,NA,WHSF0836B,3300,LMRC,WHSM0720,WHSF0736
745592,BLACK,F,NA,NA,NA,742051,741482,NA,WHSF0837,3300,LB,WHSM0723,WHSF0737
746862,BLACK,F,NA,NA,NA,742051,741482,NA,WHSF0837B,3300,LTRM,WHSM0723,WHSF0737
745602,BLACK,F,NA,NA,NA,742061,741462,NA,WHSF0838,3300,RC,WHSM0752,WHSF0738
746872,BLACK,F,NA,NA,NA,742061,741462,NA,WHSF0838B,3300,LTRB,WHSM0752,WHSF0738
745992,BLACK,F,NA,NA,NA,741281,741932,NA,WHSF0839,3300,LMRC,WHSM0719,WHSF0739
745392,BLACK,F,NA,NA,NA,741221,741472,NA,WHSF0840,3300,RB,WHSM0724,WHSF0740
745442,BLK HOOD,F,NA,NA,NA,741801,741332,NA,WHSF0841,3300,LC,WHSM0754,WHSF0741
747601,ALBINO,F,NA,NA,NA,741801,741332,NA,WHSF0841B,3300,LTRC,WHSM0754,WHSF0741
745402,BROWN,F,NA,NA,NA,742001,741682,NA,WHSF0842,3300,LT,WHSM0715,WHSF0742
745922,ALBINO,F,NA,NA,NA,741231,741972,NA,WHSF0843,3300,LTRT,WHSM0732,WHSF0743
745112,BLK HOOD,F,NA,NA,NA,741361,741132,NA,WHSF0844,3300,RT,WHSM0705,WHSF0744
745352,BLK HOOD,F,NA,NA,NA,741951,742282,NA,WHSF0845,3300,RB,WHSM0710,WHSF0745
745822,ALBINO,F,NA,NA,NA,742021,741172,NA,WHSF0846,3300,RC,WHSM0704,WHSF0746
747181,BLK HOOD,F,NA,NA,NA,742021,741172,NA,WHSF0846B,3300,LTRC,WHSM0704,WHSF0746
745412,BLK HOOD,F,NA,NA,NA,741691,741922,NA,WHSF0847,3300,LB,WHSM0756,WHSF0747
746152,BRN HOOD,F,NA,NA,NA,741941,741672,NA,WHSF0848,3300,LTRC,WHSM0714,WHSF0748
747831,BLK HOOD,F,NA,NA,NA,741941,741672,NA,WHSF0848B,3300,LMRC,WHSM0714,WHSF0748
745982,BLK HOOD,F,NA,NA,NA,741461,741142,NA,WHSF0849,3300,LMRT,WHSM0738,WHSF0749
745662,ALBINO,F,NA,NA,NA,741791,741642,NA,WHSF0850,3300,LB,WHSM0726,WHSF0750
745742,BRN HOOD,F,NA,NA,NA,741421,742072,NA,WHSF0851,3300,LTRM,WHSM0725,WHSF0751
745422,BROWN,F,NA,NA,NA,741341,741872,NA,WHSF0851B,3300,RC,WHSM0725,WHSF0751
745682,BRN HOOD,F,NA,NA,NA,741411,742062,NA,WHSF0852,3300,LTRT,WHSM0755,WHSF0752
745972,BLK HOOD,F,NA,NA,NA,742031,741262,NA,WHSF0853,3300,LBRB,WHSM0760,WHSF0753
746382,BLACK,F,NA,NA,NA,741261,741802,NA,WHSF0854,3300,LBRC,WHSM0753,WHSF0754
747731,BLACK,F,NA,NA,NA,741261,741802,NA,WHSF0854B,3300,LBRM,WHSM0753,WHSF0754
745502,BROWN,F,NA,NA,NA,741991,741412,NA,WHSF0855,3300,LB,WHSM0759,WHSF0755
745322,BROWN,F,NA,NA,NA,741971,741692,NA,WHSF0856,3300,LM,WHSM0743,WHSF0756
745052,BRN HOOD,F,NA,NA,NA,741771,741652,NA,WHSF0857,3300,LT,WHSM0761,WHSF0757
745102,BLK HOOD,F,NA,NA,NA,741881,741992,NA,WHSF0859,3300,RM,WHSM0722,WHSF0759
745342,BLK HOOD,F,NA,NA,NA,742321,742032,NA,WHSF0860,3300,RC,WHSM0708,WHSF0760
747931,BRN HOOD,F,NA,NA,NA,742321,742032,NA,WHSF0860B,3300,LMRC,WHSM0708,WHSF0760
745672,BROWN,F,NA,NA,NA,741251,741772,NA,WHSF0861,3300,LC,WHSM0706,WHSF0761
745932,BLACK,F,NA,NA,NA,742361,741272,NA,WHSF0862,3300,LBRB,WHSM0712,WHSF0762
748501,BLACK,F,NA,NA,NA,742361,741272,NA,WHSF0862B,3300,LCRT,WHSM0712,WHSF0762
745362,BRN HOOD,F,NA,NA,NA,741651,742012,NA,WHSF0863,3300,LB,WHSM0757,WHSF0763
747951,BLK HOOD,F,NA,NA,NA,741651,742012,NA,WHSF0863B,3300,LBRT,WHSM0757,WHSF0763
745022,BROWN,F,NA,NA,NA,741351,741122,NA,WHSF0864,3300,RM,WHSM0717,WHSF0764
747451,BROWN,F,NA,NA,NA,741351,741122,NA,WHSF0864B,3300,LMRM,WHSM0717,WHSF0764
745072,BRN HOOD,F,NA,NA,NA,741331,741442,NA,WHSF0865,3300,LM,WHSM0741,WHSF0765
747641,BLK HOOD,F,NA,NA,NA,741331,741442,NA,WHSF0865B,3300,LMRB,WHSM0741,WHSF0765
