ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
642811,Black.Hood,M,NA,5/4/11,NA,638801,638812,650,HSM01114,1100,LB,HSM01014,HSF01015
642821,Black.Hood,M,NA,5/4/11,NA,638811,638822,651,HSM01115,1100,LT,HSM01015,HSF01016
642831,Albino,M,NA,5/6/11,NA,638821,638832,634,HSM01116,1100,LB,HSM01016,HSF01017
642841,Black.Hood,M,NA,5/7/11,NA,638831,640872,655,HSM01117,1100,LT,HSM01017,HSF01018
645561,Brown,M,NA,8/18/11,NA,638831,640872,727,HSM01117B,1100,LT,HSM01017,HSF01018
642861,Brown,M,NA,5/5/11,NA,638851,638862,653,HSM01119,1100,LM,HSM01019,HSF01020
645401,Black,M,NA,8/16/11,NA,638851,638862,722,HSM01119B,1100,LB,HSM01019,HSF01020
642871,Black,M,NA,5/5/11,NA,638861,638872,631,HSM01120,1100,LT,HSM01020,HSF01021
642881,Black.Hood,M,NA,5/7/11,NA,638871,638882,657,HSM01121,1100,LM,HSM01021,HSF01022
644191,Brown.Hood,M,NA,6/11/11,NA,638881,640102,698,HSM01122,1100,LB,HSM01022,HSF01023
642901,Brown,M,NA,5/7/11,NA,638891,638902,659,HSM01123,1100,LB,HSM01023,HSF01024
642911,Black.Hood,M,NA,5/5/11,NA,638901,639182,636,HSM01124,1100,LM,HSM01024,HSF01025
643141,Black,M,NA,6/17/11,NA,639181,639192,702,HSM01125,1100,LT,HSM01025,HSF01026
643151,Black.Hood,M,NA,5/13/11,NA,639191,639202,670,HSM01126,1100,LM,HSM01026,HSF01027
643811,Black,M,NA,7/5/11,NA,642991,643722,711,HSM01127,1100,LM,HSM01027,HSF01028
643171,Black.Hood,M,NA,5/13/11,NA,639221,639232,672,HSM01129,1100,LB,HSM01029,HSF01030
643181,Brown.Hood,M,NA,5/11/11,NA,639231,639242,664,HSM01130,1100,LM,HSM01030,HSF01031
643191,Brown,M,NA,5/13/11,NA,639241,639252,674,HSM01131,1100,LT,HSM01031,HSF01032
643201,Brown.Hood,M,NA,5/13/11,NA,639251,639262,676,HSM01132,1100,LM,HSM01032,HSF01033
643211,Albino,M,NA,5/11/11,NA,639261,639272,666,HSM01133,1100,LB,HSM01033,HSF01034
647741,Black.Hood,M,NA,12/18/11,NA,639261,639272,825,HSM01133B,1100,LT,HSM01033,HSF01034
643221,Albino,M,NA,5/13/11,NA,639271,639282,678,HSM01134,1100,LB,HSM01034,HSF01035
643231,Brown,M,NA,5/13/11,NA,639281,639292,680,HSM01135,1100,LT,HSM01035,HSF01036
643241,Brown,M,NA,5/12/11,NA,639291,639302,668,HSM01136,1100,LT,HSM01036,HSF01037
643251,Brown,M,NA,5/18/11,NA,639301,639312,682,HSM01137,1100,LM,HSM01037,HSF01038
643261,Black.Hood,M,NA,5/20/11,NA,639311,639322,686,HSM01138,1100,LT,HSM01038,HSF01039
644871,Black.Hood,M,NA,9/5/11,NA,644381,644692,732,HSM01140,1100,LM,HSM01040B,HSF01041B
643291,Brown.Hood,M,NA,8/14/11,NA,639341,641212,720,HSM01141,1100,LM,HSM01041,HSF01042
643301,Brown.Hood,M,NA,5/20/11,NA,641211,639362,688,HSM01142,1100,LM,HSM01042,HSF01043
645431,Brown.Hood,M,NA,8/10/11,NA,641211,639362,715,HSM01142B,1100,LB,HSM01042,HSF01043
643311,Brown.Hood,M,NA,5/20/11,NA,639361,639372,690,HSM01143,1100,LB,HSM01043,HSF01044
643321,Black.Hood,M,NA,6/1/11,NA,639371,641492,696,HSM01144,1100,LM,HSM01044,HSF01045
643331,Black.Hood,M,NA,5/29/11,NA,639381,639392,693,HSM01145,1100,LT,HSM01045,HSF01046
643341,Black.Hood,M,NA,5/20/11,NA,639391,640042,684,HSM01146,1100,LB,HSM01046,HSF01001
