IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
676961,Brown hood,M,NA,NA,NA,670281,670322,1765,HSM01919,1900,LT,HSM01819,HSF01806
675271,Black,M,NA,NA,NA,670911,672492,1698,HSM01920,1900,LM,HSM01820,HSF01851
675931,Brown hood,M,NA,NA,NA,669911,669932,1719,HSM01921,1900,LB,HSM01821,HSF01804
674081,Brown hood,M,NA,NA,NA,671961,669832,1715,HSM01922,1900,LT,HSM01822,HSF01853
672831,Brown,M,NA,NA,NA,670291,672472,1684,HSM01923,1900,LM,HSM01823,HSF01832
673631,Albino,M,NA,NA,NA,669921,669822,1707,HSM01924,1900,LB,HSM01824,HSF01858
675281,Black hood,M,NA,NA,NA,671971,673722,1741,HSM01925,1900,LT,HSM01825,HSF01816
672841,Brown hood,M,NA,NA,NA,669931,669912,1630,HSM01926,1900,LM,HSM01826,HSF01823
677091,Black hood,M,NA,NA,NA,669941,674931,1762,HSM01927,1900,LM,HSM01827,HSF01861
672851,Brown,M,NA,NA,NA,669951,670022,1680,HSM01928,1900,LM,HSM01828,HSF01814
677071,Black,M,NA,NA,NA,673701,670952,1817,HSM01929,1900,LT,HSM01829,HSF01849
675291,Albino,M,NA,NA,NA,672001,673712,1751,HSM01930,1900,LM,HSM01830,HSF01813
673641,Brown hood,M,NA,NA,NA,672771,670182,1702,HSM01931,1900,LT,HSM01831,HSF01811
672861,Brown hood,M,NA,NA,NA,669971,669892,1691,HSM01932,1900,LM,HSM01832,HSF01827
675941,Brown Hoood,M,NA,NA,NA,669981,669842,1791,HSM01933,1900,LT,HSM01833,HSF01862
673551,Black hood,M,NA,NA,NA,670921,672482,1727,HSM01934,1900,LB,HSM01834,HSF01846
672451,Brown hood,M,NA,NA,NA,669991,669862,1658,HSM01935,1900,LT,HSM01835,HSF01844
672051,Black,M,NA,NA,NA,670001,670162,1632,HSM01936,1900,LB,HSM01836,HSF01810
679221,Black,M,NA,NA,NA,670011,670082,1744,HSM01937,1900,LM,HSM01837,HSF01809
672061,Black hood,M,NA,NA,NA,670021,669952,1636,HSM01938,1900,LM,HSM01838,HSF01835
675951,Black,M,NA,NA,NA,670031,670132,1700,HSM01939,1900,M,HSM01839,HSF01801
674091,Brown hood,M,NA,NA,NA,670301,670312,1713,HSM01940,1900,LB,HSM01840,HSF01808
673651,Brown hood,M,NA,NA,NA,670041,670192,1682,HSM01941,1900,LB,HSM01841,HSF01820
673661,Black,M,NA,NA,NA,670051,669872,1668,HSM01942,1900,LT,HSM01842,HSF01852
674101,Brown hood,M,NA,NA,NA,670061,670122,1648,HSM01943,1900,LM,HSM01843,HSF01840
672462,Black,M,NA,NA,NA,670071,671952,1676,HSM01944,1900,RB,HSM01844,HSF01842
674111,Brown,M,NA,NA,NA,670311,670302,1724,HSM01945,1900,LM,HSM01845,HSF01824
676971,Black,M,NA,NA,NA,675681,670012,1767,HSM01946,1900,LM,HSM01846,HSF01834
675961,Black,M,NA,NA,NA,670091,669812,1757,HSM01947,1900,LT,HSM01847,HSF01845
675311,Albino,M,NA,NA,NA,670101,669902,1693,HSM01948,1900,LB,HSM01848,HSF01825
677061,Albino,M,NA,NA,NA,673711,672002,1777,HSM01949,1900,LT,HSM01849,HSF01829
676981,Black hood,M,NA,NA,NA,673721,671972,1773,HSM01950,1900,LT,HSM01850,HSF01817
680211,Brown hood,M,NA,NA,NA,670961,670982,1761,HSM01951,1900,LT,HSM01851,HSF01818
676991,Brown,M,NA,NA,NA,670111,669802,1739,HSM01952,1900,LB,HSM01852,HSF01850
673671,Brown,M,NA,NA,NA,670121,670062,1731,HSM01953,1900,LM,HSM01853,HSF01803
674121,Black,M,NA,NA,NA,670131,670032,1735,HSM01954,1900,LT,HSM01854,HSF01857
673681,Brown,M,NA,NA,NA,670141,670172,1711,HSM01955,1900,LM,HSM01855,HSF01807
673571,Black,M,NA,NA,NA,670151,669782,1695,HSM01956,1900,LT,HSM01856,HSF01864
674131,Brown,M,NA,NA,NA,670161,679322,1717,HSM01957,1900,LM,HSM01857,HSF01822
675971,Black,M,NA,NA,NA,670171,670142,1737,HSM01958,1900,LM,HSM01858,HSF01847
675981,Brown hood,M,NA,NA,NA,670321,670282,1755,HSM01959,1900,LM,HSM01859,HSF01812
677001,Brown hood,M,NA,NA,NA,672491,670912,1775,HSM01960,1900,LM,HSM01860,HSF01856
677081,Brown hood,M,NA,NA,NA,670971,670942,1807,HSM01961,1900,LB,HSM01861,HSF01854
675991,Brown,M,NA,NA,NA,670981,670962,1805,HSM01962,1900,LM,HSM01862,HSF01848
675331,Brown hood,M,NA,NA,NA,670181,672772,1709,HSM01963,1900,LT,HSM01863,HSF01833
673581,Brown hood,M,NA,NA,NA,670191,670042,1690,HSM01964,1900,LT,HSM01864,HSF01843
675901,Albino,F,NA,NA,NA,670941,670972,1750,HSF01901,1900,RT,HSM01801,HSF01837
674052,Brown hood,F,NA,NA,NA,671951,670072,1730,HSF01902,1900,RM,HSM01802,HSF01839
672012,Brown,F,NA,NA,NA,669781,670152,1687,HSF01903,1900,RT,HSM01803,HSF01826
675912,NA,F,NA,NA,NA,679271,670292,NA,HSF01904,1900,NA,HSM01804,HSF01836
672022,Black,F,NA,NA,NA,669791,669942,1667,HSF01905,1900,RB,HSM01805,HSF01838
676932,Brown hood,F,NA,NA,NA,669801,670112,1734,HSF01906,1900,RT,HSM01806,HSF01819
674062,Black hood,F,NA,NA,NA,669811,670092,1679,HSF01907,1900,RT,HSM01807,HSF01863
673612,Black hood,F,NA,NA,NA,669821,669922,1645,HSF01908,1900,RT,HSM01808,HSF01855
675242,Black hood,F,NA,NA,NA,672481,670922,1760,HSF01909,1900,RM,HSM01809,HSF01815
676942,Black,F,NA,NA,NA,669831,671962,1748,HSF01910,1900,RM,HSM01810,HSF01860
675252,Brown hood,F,NA,NA,NA,673931,669982,1746,HSF01911,1900,RT,HSM01811,HSF01831
673622,Albino,F,NA,NA,NA,669851,669882,1635,HSF01912,1900,RT,HSM01812,HSF01821
679192,Brown hood,F,NA,NA,NA,670951,673702,1749,HSF01913,1900,RB,HSM01813,HSF01830
672822,Albino,F,NA,NA,NA,669861,669992,1689,HSF01914,1900,RB,HSM01814,HSF01828
674072,Black hood,F,NA,NA,NA,669871,670052,1639,HSF01915,1900,RB,HSM01815,HSF01802
672032,Albino,F,NA,NA,NA,669881,669852,1665,HSF01916,1900,RM,HSM01816,HSF01841
680742,Black,F,NA,NA,NA,675001,669972,1770,HSF01917,1900,RB,HSM01817,HSF01805
675922,Black,F,NA,NA,NA,669901,670102,1723,HSF01918,1900,RM,HSM01818,HSF01859
676962,Brown hood,F,NA,NA,NA,670281,670322,1766,HSF01919,1900,RT,HSM01819,HSF01806
675272,Black hood,F,NA,NA,NA,670911,672492,1699,HSF01920,1900,RM,HSM01820,HSF01851
675932,Brown hood,F,NA,NA,NA,669911,669932,1720,HSF01921,1900,RB,HSM01821,HSF01804
674082,Albino,F,NA,NA,NA,671961,669832,1716,HSF01922,1900,RT,HSM01822,HSF01853
672832,Brown hood,F,NA,NA,NA,670291,672472,1685,HSF01923,1900,RM,HSM01823,HSF01832
673632,Albino,F,NA,NA,NA,669921,669822,1708,HSF01924,1900,RB,HSM01824,HSF01858
675282,Albino,F,NA,NA,NA,671971,673722,1742,HSF01925,1900,RM,HSM01825,HSF01816
672842,Brown hood,F,NA,NA,NA,669931,669912,1631,HSF01926,1900,RM,HSM01826,HSF01823
677092,Black,F,NA,NA,NA,669941,674931,1763,HSF01927,1900,RM,HSM01827,HSF01861
672852,Black hood,F,NA,NA,NA,669951,670022,1681,HSF01928,1900,RM,HSM01828,HSF01814
677072,Brown Hood,F,NA,NA,NA,673701,670952,1818,HSF01929,1900,NA,HSM01829,HSF01849
675292,Black,F,NA,NA,NA,672001,673712,1752,HSF01930,1900,RM,HSM01830,HSF01813
673642,Black hood,F,NA,NA,NA,672771,670182,1703,HSF01931,1900,RT,HSM01831,HSF01811
672862,Brown,F,NA,NA,NA,669971,669892,1692,HSF01932,1900,RT,HSM01832,HSF01827
675942,Brown,F,NA,NA,NA,669981,669842,1792,HSF01933,1900,RT,HSM01833,HSF01862
673552,Black hood,F,NA,NA,NA,670921,672482,1728,HSF01934,1900,RT,HSM01834,HSF01846
672452,Brown,F,NA,NA,NA,669991,669862,1659,HSF01935,1900,RT,HSM01835,HSF01844
672052,Black,F,NA,NA,NA,670001,670162,1633,HSF01936,1900,RB,HSM01836,HSF01810
675302,Albino,F,NA,NA,NA,670011,670082,1697,HSF01937,1900,RT,HSM01837,HSF01809
672062,Brown hood,F,NA,NA,NA,670021,669952,1637,HSF01938,1900,RM,HSM01838,HSF01835
675952,Brown,F,NA,NA,NA,670031,670132,1701,HSF01939,1900,F,HSM01839,HSF01801
674092,Black hood,F,NA,NA,NA,670301,670312,1714,HSF01940,1900,RB,HSM01840,HSF01808
673652,Brown,F,NA,NA,NA,670041,670192,1683,HSF01941,1900,RB,HSM01841,HSF01820
673662,Black,F,NA,NA,NA,670051,669872,1669,HSF01942,1900,RT,HSM01842,HSF01852
674102,Brown hood,F,NA,NA,NA,670061,670122,1649,HSF01943,1900,RM,HSM01843,HSF01840
672461,Brown,F,NA,NA,NA,670071,671952,1650,HSF01944,1900,LB,HSM01844,HSF01842
674112,Brown,F,NA,NA,NA,670311,670302,1725,HSF01945,1900,RB,HSM01845,HSF01824
676972,Black hood,F,NA,NA,NA,675681,670012,1768,HSF01946,1900,RM,HSM01846,HSF01834
675962,Brown,F,NA,NA,NA,670091,669812,1758,HSF01947,1900,RT,HSM01847,HSF01845
675312,Black,F,NA,NA,NA,670101,669902,1694,HSF01948,1900,RM,HSM01848,HSF01825
677062,Albino,F,NA,NA,NA,673711,672002,1778,HSF01949,1900,RT,HSM01849,HSF01829
676982,Brown hood,F,NA,NA,NA,673721,671972,1774,HSF01950,1900,RT,HSM01850,HSF01817
675322,Brown hood,F,NA,NA,NA,670961,670982,1743,HSF01951,1900,RB,HSM01851,HSF01818
676992,Albino,F,NA,NA,NA,670111,669802,1740,HSF01952,1900,RT,HSM01852,HSF01850
673672,Brown hood,F,NA,NA,NA,670121,670062,1732,HSF01953,1900,RB,HSM01853,HSF01803
674122,Black hood,F,NA,NA,NA,670131,670032,1736,HSF01954,1900,RM,HSM01854,HSF01857
673682,Brown,F,NA,NA,NA,670141,670172,1712,HSF01955,1900,RM,HSM01855,HSF01807
673572,Black,F,NA,NA,NA,670151,669782,1696,HSF01956,1900,RB,HSM01856,HSF01864
674132,Black,F,NA,NA,NA,670161,679322,1718,HSF01957,1900,RM,HSM01857,HSF01822
675972,Black,F,NA,NA,NA,670171,670142,1738,HSF01958,1900,RB,HSM01858,HSF01847
675982,Black hood,F,NA,NA,NA,670321,670282,1756,HSF01959,1900,RM,HSM01859,HSF01812
677002,Black,F,NA,NA,NA,672491,670912,1776,HSF01960,1900,RM,HSM01860,HSF01856
677082,Brown,F,NA,NA,NA,670971,670942,1808,HSF01961,1900,RB,HSM01861,HSF01854
675992,Black,F,NA,NA,NA,670981,670962,1806,HSF01962,1900,RM,HSM01862,HSF01848
675332,Brown hood,F,NA,NA,NA,670181,672772,1710,HSF01963,1900,RT,HSM01863,HSF01833
678472,Albino,F,NA,NA,NA,670191,670042,1721,HSF01964,1900,RT,HSM01864,HSF01843
