ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
640872,Black,F,NA,3/8/11,NA,640481,640152,616,HSF01018,1000,RB,HSM0918B,HSF0919B
638852,Albino,F,NA,10/23/10,NA,635251,635262,535,HSF01019,1000,RB,HSM0919,HSF0920
645862,Brown,F,NA,9/4/11,NA,635251,635262,731,HSF01019B,1000,RB,HSM0919,HSF0920
638862,Brown,F,NA,10/20/10,NA,635261,635272,526,HSF01020,1000,RM,HSM0920,HSF0921
638872,Black hood,F,NA,10/20/10,NA,635271,635282,528,HSF01021,1000,RB,HSM0921,HSF0922
638882,Brown hood,F,NA,10/22/10,NA,635281,635292,532,HSF01022,1000,RM,HSM0922,HSF0923
640102,Brown hood,F,NA,11/20/10,NA,635291,635302,591,HSF01023,1000,RT,HSM0923,HSF0924
638902,Black hood,F,NA,10/21/10,NA,635301,635332,530,HSF01024,1000,RT,HSM0924,HSF0925
639182,Black hood,F,NA,11/2/10,NA,635331,635342,557,HSF01025,1000,RM,HSM0925,HSF0926
639192,Black hood,F,NA,10/29/10,NA,635341,635352,547,HSF01026,1000,RB,HSM0926,HSF0927
639202,Black hood,F,NA,1/5/11,NA,635351,635362,605,HSF01027,1000,RM,HSM0927,HSF0928
643722,Brown,F,NA,5/10/11,NA,635361,635372,661,HSF01028,1000,RT,HSM0928,HSF0929
639222,Black hood,F,NA,10/29/10,NA,635371,635382,549,HSF01029,1000,RT,HSM0929,HSF0930
645742,Brown hood,F,NA,8/25/11,NA,635371,635382,729,HSF01029B,1000,RM,HSM0929,HSF0930
639232,Brown hood,F,NA,10/30/10,NA,635381,635392,551,HSF01030,1000,RM,HSM0930,HSF0931
639242,Black,F,NA,11/10/10,NA,635391,637604,575,HSF01031,1000,RT,HSM0931,HSF0910B
639252,Brown hood,F,NA,11/8/10,NA,635161,635412,568,HSF01032,1000,RT,HSM0910B,HSF0933
639262,Black hood,F,NA,10/28/10,NA,635411,635422,541,HSF01033,1000,RB,HSM0933,HSF0934
639272,Brown hood,F,NA,10/28/10,NA,635421,635432,543,HSF01034,1000,RT,HSM0934,HSF0935
639282,Albino,F,NA,10/27/10,NA,635431,635442,537,HSF01035,1000,RT,HSM0935,HSF0936
639292,Black,F,NA,11/1/10,NA,635441,638372,553,HSF01036,1000,RB,HSM0936,HSF0937
639302,Brown,F,NA,11/19/10,NA,638371,635462,581,HSF01037,1000,RT,HSM0937,HSF0938
639312,Black hood,F,NA,11/8/10,NA,635461,635472,570,HSF01038,1000,RM,HSM0938,HSF0939
639322,Black,F,NA,11/7/10,NA,635471,635482,565,HSF01039,1000,RB,HSM0939,HSF0940
639332,Black hood,F,NA,11/3/10,NA,635481,635492,559,HSF01040,1000,RB,HSM0940,HSF0941
644382,Black hood,F,NA,6/14/11,NA,635481,635492,701,HSF01040B,1000,RT,HSM0940,HSF0941
639342,Black hood,F,NA,11/15/10,NA,635491,635502,579,HSF01041,1000,RB,HSM0941,HSF0942
644692,Black hood,F,NA,6/29/11,NA,635491,635502,710,HSF01041B,1000,RB,HSM0941,HSF0942
641212,Brown hood,F,NA,2/26/11,NA,640341,640992,612,HSF01042,1000,RM,HSM0942B,HSF0943B
639362,Albino,F,NA,11/19/10,NA,635511,635522,583,HSF01043,1000,RM,HSM0943,HSF0944
639372,Brown hood,F,NA,11/8/10,NA,635521,635532,573,HSF01044,1000,RB,HSM0944,HSF0945
641492,Black hood,F,NA,1/17/11,NA,635531,636482,606,HSF01045,1000,RB,HSM0945,HSF0946
639392,Black hood,F,NA,11/15/10,NA,636481,635092,577,HSF01046,1000,RM,HSM0946,HSF0901
640041,Albino,M,NA,11/20/10,NA,635091,635102,589,HSM01001,1000,LM,HSM0901,HSF0902
638601,Black hood,M,NA,10/29/10,NA,635101,636082,544,HSM01002,1000,LB,HSM0902,HSF0903
638611,Black,M,NA,11/22/10,NA,635111,635122,592,HSM01003,1000,LB,HSM0903,HSF0904
638621,Black,M,NA,10/11/10,NA,635121,635132,519,HSM01004,1000,LM,HSM0904,HSF0905
638631,Black hood,M,NA,10/15/10,NA,635131,635142,509,HSM01005,1000,LB,HSM0905,HSF0906
638641,Black hood,M,NA,10/28/10,NA,635141,635894,538,HSM01006,1000,LB,HSM0906,HSF0907
638651,Albino,M,NA,10/15/10,NA,635893,636074,511,HSM01007,1000,LT,HSM0907,HSF0908
638661,Albino,M,NA,10/14/10,NA,636073,635152,505,HSM01008,1000,LT,HSM0908,HSF0909
638671,Brown,M,NA,10/15/10,NA,635151,635162,513,HSM01009,1000,LM,HSM0909,HSF0910
638681,Black,M,NA,10/15/10,NA,637603,635172,515,HSM01010,1000,LB,HSM0910,HSF0911
638691,Brown hood,M,NA,10/15/10,NA,635171,635182,517,HSM01011,1000,LT,HSM0911,HSF0912
638701,Black hood,M,NA,10/14/10,NA,635181,635192,507,HSM01012,1000,LM,HSM0912,HSF0913
638791,Black hood,M,NA,10/20/10,NA,635191,635202,521,HSM01013,1000,LB,HSM0913,HSF0914
638801,Black hood,M,NA,11/5/10,NA,635201,635212,560,HSM01014,1000,LM,HSM0914,HSF0915
638811,Black hood,M,NA,10/10/10,NA,635211,635222,523,HSM01015,1000,LT,HSM0915,HSF0916
638821,Black,M,NA,11/2/10,NA,635221,635232,554,HSM01016,1000,LM,HSM0916,HSF0917
638831,Brown,M,NA,11/5/10,NA,635231,635242,562,HSM01017,1000,LB,HSM0917,HSF0918
640871,Brown,M,NA,3/8/11,NA,640481,640152,615,HSM01018,1000,LM,HSM0918B,HSF0919B
646061,Brown hood,M,NA,9/15/11,NA,640481,640152,734,HSM01018B,1000,LB,HSM0918B,HSF0919B
638851,Black,M,NA,10/23/10,NA,635251,635262,534,HSM01019,1000,LT,HSM0919,HSF0920
638861,Black,M,NA,10/20/10,NA,635261,635272,525,HSM01020,1000,LM,HSM0920,HSF0921
638871,Albino,M,NA,10/20/10,NA,635271,635282,527,HSM01021,1000,LB,HSM0921,HSF0922
638881,Albino,M,NA,10/22/10,NA,635281,635292,531,HSM01022,1000,LM,HSM0922,HSF0923
638891,Brown,M,NA,10/22/10,NA,635291,635302,533,HSM01023,1000,LB,HSM0923,HSF0924
638901,Black hood,M,NA,10/21/10,NA,635301,635332,529,HSM01024,1000,LT,HSM0924,HSF0925
639181,Black,M,NA,11/2/10,NA,635331,635342,556,HSM01025,1000,LB,HSM0925,HSF0926
639191,Black,M,NA,10/29/10,NA,635341,635352,546,HSM01026,1000,LT,HSM0926,HSF0927
642991,Black hood,M,NA,4/4/11,NA,635351,635362,617,HSM01027,1000,LM,HSM0927,HSF0928
639211,Brown hood,M,NA,11/8/10,NA,635361,635372,566,HSM01028,1000,LM,HSM0928,HSF0929
645731,Brown,M,NA,8/29/11,NA,635361,635372,730,HSM01028B,1000,RT,HSM0928,HSF0929
639221,Brown hood,M,NA,10/29/10,NA,635371,635382,548,HSM01029,1000,LM,HSM0929,HSF0930
639231,Brown,M,NA,10/30/10,NA,635381,635392,550,HSM01030,1000,LB,HSM0930,HSF0931
639241,Black,M,NA,11/10/10,NA,635391,637604,574,HSM01031,1000,LB,HSM0931,HSF0910B
639251,Brown,M,NA,11/8/10,NA,635161,635412,567,HSM01032,1000,LB,HSM0910B,HSF0933
639261,Brown hood,M,NA,10/28/10,NA,635411,635422,540,HSM01033,1000,LT,HSM0933,HSF0934
639271,Black hood,M,NA,10/28/10,NA,635421,635432,542,HSM01034,1000,LM,HSM0934,HSF0935
639281,Albino,M,NA,10/27/10,NA,635431,635442,536,HSM01035,1000,LM,HSM0935,HSF0936
639291,Black,M,NA,11/1/10,NA,635441,638372,552,HSM01036,1000,LT,HSM0936,HSF0937
639301,Brown,M,NA,11/19/10,NA,638371,635462,580,HSM01037,1000,LB,HSM0937,HSF0938
639311,Black hood,M,NA,11/8/10,NA,635461,635472,569,HSM01038,1000,LT,HSM0938,HSF0939
639321,Black,M,NA,11/7/10,NA,635471,635482,564,HSM01039,1000,LT,HSM0939,HSF0940
639331,Black hood,M,NA,11/3/10,NA,635121,635492,558,HSM01040,1000,LT,HSM0904,HSF0941
644381,Black hood,M,NA,6/14/11,NA,635481,635492,700,HSM01040B,1000,LT,HSM0940,HSF0941
639341,Black hood,M,NA,11/15/10,NA,635491,635502,578,HSM01041,1000,LM,HSM0941,HSF0942
644691,Black hood,M,NA,6/29/11,NA,635491,635502,709,HSM01041B,1000,LB,HSM0941,HSF0942
641211,Brown hood,M,NA,2/26/11,NA,640341,640992,611,HSM01042,1000,LT,HSM0942B,HSF0943B
639361,Brown hood,M,NA,11/19/10,NA,635511,635522,582,HSM01043,1000,LT,HSM0943,HSF0944
639371,Albino,M,NA,11/8/10,NA,635521,635532,571,HSM01044,1000,LM,HSM0944,HSF0945
639381,Brown hood,M,NA,12/24/11,NA,635531,636482,603,HSM01045,1000,LM,HSM0945,HSF0946
639391,Black hood,M,NA,11/15/10,NA,636481,635092,576,HSM01046,1000,LT,HSM0946,HSF0901
