ID.F51,CC,Sex,FamNo,DOB,HomeCage,Sire.ID,Dam.ID,Transpondernumber,SW.ID,Generation,EarPunch,Sire.SW.ID,Dam.SW.ID
562772,Brown hood,F,NA,11/2/07,NA,533256,511628,00068A240B,HSF0422,400,LT,HSM0322,HSF0323
572562,Brown hood,F,NA,11/24/07,NA,511625,511637,00068BC712,HSF0423,400,LT,HSM0323,HSF0324
562792,Black,F,NA,11/3/07,NA,511635,511646,00068BBDF1,HSF0424,400,LB,HSM0324,HSF0325
563222,Albino,F,NA,11/10/07,NA,511645,511655,00068ADA8E,HSF0425,400,LT,HSM0325,HSF0326
563232,Albino,F,NA,11/7/07,NA,511654,511665,00068AB73D,HSF0426,400,LT,HSM0326,HSF0327
569862,Brown hood,F,NA,12/5/07,NA,511663,511675,00068A26BA,HSF0427B,400,RM,HSM0327B,HSF0328B
563252,Brown hood,F,NA,11/7/07,NA,511673,511687,00068A23CD,HSF0428,400,LB,HSM0328,HSF0329
563262,Brown,F,NA,11/9/07,NA,511686,511698,00068A185B,HSF0429,400,LB,HSM0329,HSF0330
563272,Black,F,NA,11/9/07,NA,511695,511706,00068BC538,HSF0430,400,RM,HSM0330,HSF0331
569912,Brown hood,F,NA,12/3/07,NA,511701,5117111,00068A2234,HSF0431,400,LT,HSM0331,HSF0332
563292,Brown,F,NA,11/23/07,NA,511719,511727,00068A2600,HSF0432,400,LB,HSM0332,HSF0333
563302,Brown hood,F,NA,11/7/07,NA,511726,528394,00068BBD47,HSF0433,400,RM,HSM0333,HSF0334
563312,Black,F,NA,11/25/07,NA,528392,519135,00068BC07C,HSF0434,400,LT,HSM0334,HSF0335
563322,Black,F,NA,11/7/07,NA,519134,513346,00068BCFD4,HSF0435,400,LT,HSM0335,HSF0336
563332,Black hood,F,NA,11/10/07,NA,513344,513354,00068A2379,HSF0436,400,LB,HSM0336,HSF0337
565242,Brown hood,F,NA,11/15/07,NA,513352,5133610,00068A1300,HSF0437,400,LT,HSM0337,HSF0338
572152,Brown,F,NA,12/26/07,NA,513368,513377,00068A2806,HSF0438B,400,RM,HSM0338B,HSF0339B
565262,Brown,F,NA,11/15/07,NA,513375,513385,00068A2122,HSF0439,400,LB,HSM0339,HSF0340
565272,Brown,F,NA,11/17/07,NA,513384,513397,00068BD974,HSF0440,400,RM,HSM0340,HSF0341
565282,Albino,F,NA,11/15/07,NA,513396,519048,00068A29B1,HSF0441,400,RM,HSM0341,HSF0342
565292,Black hood,F,NA,11/15/07,NA,519045,522035,00068BD8E2,HSF0442,400,LT,HSM0342,HSF0343
565302,Black hood,F,NA,11/15/07,NA,522034,513429,00068A111B,HSF0443,400,LB,HSM0343,HSF0344
565312,Black,F,NA,11/15/07,NA,513426,513434,00068BD453,HSF0444,400,RM,HSM0344,HSF0345
565322,Black,F,NA,11/27/07,NA,513433,5134410,00068A329E,HSF0445,400,RM,HSM0345,HSF0346
565332,Brown hood,F,NA,11/15/07,NA,513449,533247,00068BBC6D,HSF0446,400,RM,HSM0346,HSF0301
567331,Black hood,M,NA,11/26/07,NA,533246,508495,00068A0AD3,HSM0401B,400,LM,HSM0301B,HSF0302B
572491,Black hood,M,NA,11/18/07,NA,508493,508504,00068BBE28,HSM0402,400,RB,HSM0302,HSF0303
572501,Black hood,M,NA,11/21/07,NA,508503,508515,00068A01DF,HSM0403,400,LT,HSM0303,HSF0304
572511,Black hood,M,NA,11/24/07,NA,508511,508524,00068BC167,HSM0404,400,RT,HSM0304,HSF0305
559791,Black,M,NA,11/6/07,NA,508523,508538,00068A190D,HSM0405,400,RT,HSM0305,HSF0306
572521,Brown hood,M,NA,11/23/07,NA,508532,508547,00068BB1A8,HSM0406,400,LM,HSM0306,HSF0307
559811,Black hood,M,NA,11/10/07,NA,508544,508555,00068A2B26,HSM0407,400,RT,HSM0307,HSF0308
572231,Albino,M,NA,11/19/07,NA,508565,508576,00068BD876,HSM0409,400,LM,HSM0309,HSF0310
572531,Albino,M,NA,11/23/07,NA,508573,509545,00068A0D62,HSM0410,400,RT,HSM0310,HSF0311
572541,Brown hood,M,NA,11/23/07,NA,509543,509558,00068A088B,HSM0411,400,RB,HSM0311,HSF0312
572181,Albino,M,NA,11/20/07,NA,509555,5095610,00068A3440,HSM0412,400,RT,HSM0312,HSF0313
562681,Brown hood,M,NA,11/3/07,NA,509568,509577,00068ADF6B,HSM0413,400,RT,HSM0313,HSF0314
562691,Black hood,M,NA,11/2/07,NA,509581,509583,00068A3A02,HSM0414,400,RT,HSM0315,HSF0315
562701,Brown hood,M,NA,11/3/07,NA,509581,509594,00068A32B7,HSM0415,400,RB,HSM0315,HSF0316
568681,Albino,M,NA,11/25/07,NA,509593,509602,00068A2BAC,HSM0416,400,RT,HSM0316,HSF0317
562721,Black hood,M,NA,11/2/07,NA,509601,509616,00068A0B04,HSM0417,400,RB,HSM0317,HSF0318
568711,Black hood,M,NA,11/30/07,NA,509611,509627,00068BD1CB,HSM0418B,400,RB,HSM0318B,HSF0319B
568721,Black,M,NA,12/3/07,NA,509625,5096310,00068BB80A,HSM0419B,400,LM,HSM0319B,HSF0320B
562751,Albino,M,NA,11/2/07,NA,509637,509646,00068BD1D1,HSM0420,400,LM,HSM0320,HSF0321
580461,Brown,M,NA,11/24/07,NA,533256,511628,00068BC2BE,HSM0422,400,RT,HSM0322,HSF0323
572561,Brown,M,NA,11/24/07,NA,511625,511637,00068A2D3B,HSM0423,400,RB,HSM0323,HSF0324
562791,Brown,M,NA,11/3/07,NA,511635,511646,00068A18F4,HSM0424,400,LM,HSM0324,HSF0325
563221,Black hood,M,NA,11/10/07,NA,511645,511655,00068BB8C2,HSM0425,400,RB,HSM0325,HSF0326
563231,Black,M,NA,11/7/07,NA,511654,511665,00068A1750,HSM0426,400,RB,HSM0326,HSF0327
569861,Brown,M,NA,12/5/07,NA,511663,511675,00068A3494,HSM0427B,400,RT,HSM0327B,HSF0328B
563251,Black hood,M,NA,11/7/07,NA,511673,511687,00068BE155,HSM0428,400,LM,HSM0328,HSF0329
563261,Brown hood,M,NA,11/9/07,NA,511686,511698,00068A17DB,HSM0429,400,LM,HSM0329,HSF0330
563271,Black,M,NA,11/9/07,NA,511695,511706,00068A2E29,HSM0430,400,RT,HSM0330,HSF0331
569911,Brown,M,NA,12/3/07,NA,511701,5117111,00068A289C,HSM0431,400,RB,HSM0331,HSF0332
563291,Black,M,NA,11/23/07,NA,511719,511727,00068BD6C6,HSM0432,400,LM,HSM0332,HSF0333
563301,Black hood,M,NA,11/7/07,NA,511726,528394,00068ACB0F,HSM0433,400,RT,HSM0333,HSF0334
563311,Black hood,M,NA,11/25/07,NA,528392,519135,00068A1914,HSM0434,400,RB,HSM0334,HSF0335
563321,Black,M,NA,11/7/07,NA,519134,513346,00068A14EF,HSM0435,400,RB,HSM0335,HSF0336
563331,Albino,M,NA,11/10/07,NA,513344,513354,00068A378B,HSM0436,400,LM,HSM0336,HSF0337
565241,Brown hood,M,NA,11/15/07,NA,513352,5133610,00068BB906,HSM0437,400,RB,HSM0337,HSF0338
572151,Brown hood,M,NA,12/26/07,NA,513368,513377,00068A157E,HSM0438B,400,RT,HSM0338B,HSF0339B
565261,Black,M,NA,11/15/07,NA,513375,513385,00068BC60D,HSM0439,400,LM,HSM0339,HSF0340
565271,Albino,M,NA,11/17/07,NA,513384,513397,00068A1B4C,HSM0440,400,RT,HSM0340,HSF0341
565281,Black,M,NA,11/15/07,NA,513396,519048,00068A043C,HSM0441,400,RT,HSM0341,HSF0342
565291,Brown,M,NA,11/15/07,NA,519045,522035,00068A1AF2,HSM0442,400,RB,HSM0342,HSF0343
565301,Brown hood,M,NA,11/15/07,NA,522034,513429,00068A204B,HSM0443,400,LM,HSM0343,HSF0344
565311,Black hood,M,NA,11/15/07,NA,513426,513434,00068A146D,HSM0444,400,RT,HSM0344,HSF0345
565321,Black hood,M,NA,11/27/07,NA,513433,5134410,00068BA8AE,HSM0445,400,RT,HSM0345,HSF0346
565331,Brown hood,M,NA,11/15/07,NA,513449,533247,00068BCB8D,HSM0446,400,RT,HSM0346,HSF0301
575631,Brown,M,NA,11/25/07,NA,508552,508567,00068A3C70,HSM0408,400,LM,HSM0308,HSF0309
562761,Black,M,NA,11/2/07,NA,509642,533259,00068A23E5,HSM0421,400,RT,HSM0321,HSF0322
575632,Brown hood,F,NA,11/25/07,NA,508552,508567,00068A22C7,HSF0408,400,LB,HSM0308,HSF0309
