IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
678192,Black hood,F,NA,NA,NA,676981,680742,1894,HSF02050,2000,RT,HSM01950,HSF01917
678202,Brown hood,F,NA,NA,NA,680211,674092,1892,HSF02051,2000,RB,HSM01951,HSF01940
678212,Brown,F,NA,NA,NA,676991,677002,1867,HSF02052,2000,RB,HSM01952,HSF01960
679562,Brown,F,NA,NA,NA,673671,672452,1859,HSF02053,2000,RM,HSM01953,HSF01935
678232,Albino,F,NA,NA,NA,674121,675952,1865,HSF02054,2000,RM,HSM01954,HSF01939
678242,Black,F,NA,NA,NA,673681,672052,1847,HSF02055,2000,RM,HSM01955,HSF01936
678252,Black,F,NA,NA,NA,673571,675272,1823,HSF02056,2000,RM,HSM01956,HSF01920
678262,Black,F,NA,NA,NA,674131,678472,1841,HSF02057,2000,RM,HSM01957,HSF01964
678272,Black,F,NA,NA,NA,675971,674132,1849,HSF02058,2000,RB,HSM01958,HSF01957
680332,Brown hood,F,NA,NA,NA,675981,672842,1857,HSF02059,2000,RT,HSM01959,HSF01926
678292,Black hood,F,NA,NA,NA,677001,672822,1898,HSF02060,2000,RT,HSM01960,HSF01914
682462,Black hood,F,NA,NA,NA,677081,676962,1903,HSF02061,2000,RT,HSM01961,HSF01919
678312,Brown,F,NA,NA,NA,675991,674112,1907,HSF02062,2000,RM,HSM01962,HSF01945
678322,Black hood,F,NA,NA,NA,675331,675982,1833,HSF02063,2000,RT,HSM01963,HSF01959
678332,Brown hood,F,NA,NA,NA,673581,672062,1798,HSF02064,2000,RT,HSM01964,HSF01938
