IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
673721,Brown hood,M,NA,NA,NA,668031,667032,1671,HSM01850,1800,LTRT,HSM01750,HSF01725
670961,Black hood,M,NA,NA,NA,667221,667562,1615,HSM01851,1800,LB,HSM01751,HSF01762
670111,Brown hood,M,NA,NA,NA,667281,666872,1568,HSM01852,1800,LT,HSM01752,HSF01706
670121,Black,M,NA,NA,NA,667291,667182,1597,HSM01853,1800,LB,HSM01753,HSF01743
670131,Black hood,M,NA,NA,NA,667301,667152,1605,HSM01854,1800,LT,HSM01754,HSF01739
670141,Brown,M,NA,NA,NA,667801,667812,1599,HSM01855,1800,LT,HSM01755,HSF01758
670151,Black,M,NA,NA,NA,667251,666852,1585,HSM01856,1800,LT,HSM01756,HSF01703
670161,Black,M,NA,NA,NA,667551,667122,1603,HSM01857,1800,LB,HSM01757,HSF01736
670171,Black,M,NA,NA,NA,667811,667802,1595,HSM01858,1800,LM,HSM01758,HSF01755
670321,Albino,M,NA,NA,NA,667831,666992,1653,HSM01859,1800,LM,HSM01759,HSF01719
672491,Brown hood,M,NA,NA,NA,667381,667002,1673,HSM01860,1800,LM,HSM01760,HSF01720
670971,Albino,M,NA,NA,NA,667821,668442,1646,HSM01861,1800,LM,HSM01761,HSF01701
670981,Brown,M,NA,NA,NA,667561,667222,1651,HSM01862,1800,LT,HSM01762,HSF01751
670181,Brown hood,M,NA,NA,NA,667311,667082,1607,HSM01863,1800,LM,HSM01763,HSF01731
670191,Brown hood,M,NA,NA,NA,667321,667162,1577,HSM01864,1800,LB,HSM01764,HSF01741
670942,Brown hood,F,NA,NA,NA,668441,667822,1629,HSF01801,1800,RT,HSM01701,HSF01761
671952,Albino,F,NA,NA,NA,668601,667192,1602,HSF01802,1800,RM,HSM01702,HSF01744
669782,Brown hood,F,NA,NA,NA,666851,667252,1543,HSF01803,1800,RM,HSM01703,HSF01756
672472,Brown hood,F,NA,NA,NA,667241,667022,1627,HSF01804,1800,RB,HSM01704,HSF01723
674931,Black hood,F,NA,NA,NA,666861,667052,1657,HSF01805,1800,RT,HSM01705,HSF01727
669802,Brown hood,F,NA,NA,NA,666871,667282,1551,HSF01806,1800,RB,HSM01706,HSF01752
669812,Black,F,NA,NA,NA,666881,667232,1561,HSF01807,1800,RT,HSM01707,HSF01747
669822,Brown hood,F,NA,NA,NA,666891,667522,1545,HSF01808,1800,RB,HSM01708,HSF01724
672482,Black hood,F,NA,NA,NA,667371,667102,1623,HSF01809,1800,RB,HSM01709,HSF01734
669832,Albino,F,NA,NA,NA,666901,667362,1549,HSF01810,1800,RM,HSM01710,HSF01722
669842,Brown hood,F,NA,NA,NA,666911,667542,1536,HSF01811,1800,RM,HSM01711,HSF01733
669852,Black hood,F,NA,NA,NA,666921,666962,1523,HSF01812,1800,RT,HSM01712,HSF01716
670952,Black hood,F,NA,NA,NA,666931,667532,1584,HSF01813,1800,RB,HSM01713,HSF01729
669862,Brown hood,F,NA,NA,NA,666941,667112,1567,HSF01814,1800,RM,HSM01714,HSF01735
669872,Black hood,F,NA,NA,NA,666951,667172,1512,HSF01815,1800,RM,HSM01715,HSF01742
669882,Brown hood,F,NA,NA,NA,666961,666922,1528,HSF01816,1800,RB,HSM01716,HSF01712
669892,Brown hood,F,NA,NA,NA,666971,667092,1518,HSF01817,1800,RM,HSM01717,HSF01732
669902,Brown,F,NA,NA,NA,666981,667272,1538,HSF01818,1800,RB,HSM01718,HSF01748
670282,Black hood,F,NA,NA,NA,666991,667832,1662,HSF01819,1800,RM,HSM01719,HSF01759
670912,Brown,F,NA,NA,NA,667001,667382,1590,HSF01820,1800,RM,HSM01720,HSF01760
669912,Brown,F,NA,NA,NA,667011,667042,1516,HSF01821,1800,RT,HSM01721,HSF01726
671962,Brown,F,NA,NA,NA,667361,666902,1614,HSF01822,1800,RM,HSM01722,HSF01710
670292,Brown hood,F,NA,NA,NA,667021,667242,1573,HSF01823,1800,RT,HSM01723,HSF01704
669922,Brown hood,F,NA,NA,NA,667521,666892,1588,HSF01824,1800,RM,HSM01724,HSF01708
671972,Albino,F,NA,NA,NA,667031,668032,1620,HSF01825,1800,RM,HSM01725,HSF01750
669932,Albino,F,NA,NA,NA,667041,667012,1514,HSF01826,1800,RB,HSM01726,HSF01721
669942,Brown,F,NA,NA,NA,667051,666862,1510,HSF01827,1800,RT,HSM01727,HSF01705
669952,Albino,F,NA,NA,NA,667061,667142,1571,HSF01828,1800,RB,HSM01728,HSF01738
673702,Brown hood,F,NA,NA,NA,667531,666932,1641,HSF01829,1800,RM,HSM01729,HSF01713
672002,Albino,F,NA,NA,NA,667071,668822,1625,HSF01830,1800,RT,HSM01730,HSF01749
672772,Black hood,F,NA,NA,NA,667081,667312,1592,HSF01831,1800,RB,HSM01731,HSF01763
669972,Brown hood,F,NA,NA,NA,667091,666972,1575,HSF01832,1800,RM,HSM01732,HSF01717
669982,Brown hood,F,NA,NA,NA,667541,666912,1582,HSF01833,1800,RM,HSM01733,HSF01711
670922,Brown,F,NA,NA,NA,667101,667372,1580,HSF01834,1800,RT,HSM01734,HSF01709
669992,Albino,F,NA,NA,NA,667111,666942,1530,HSF01835,1800,RT,HSM01735,HSF01714
679322,Brown,F,NA,NA,NA,667121,667552,1754,HSF01836,1800,RT,HSM01736,HSF01757
670012,Brown,F,NA,NA,NA,667131,667212,1547,HSF01837,1800,RT,HSM01737,HSF01746
670022,Black,F,NA,NA,NA,667141,667062,1557,HSF01838,1800,RM,HSM01738,HSF01728
670032,Black hood,F,NA,NA,NA,667151,667302,1559,HSF01839,1800,RB,HSM01739,HSF01754
670302,Brown hood,F,NA,NA,NA,667261,667202,1612,HSF01840,1800,RT,HSM01740,HSF01745
670042,Brown hood,F,NA,NA,NA,667161,667322,1563,HSF01841,1800,RM,HSM01741,HSF01764
670052,Black,F,NA,NA,NA,667171,666952,1521,HSF01842,1800,RB,HSM01742,HSF01715
670062,Brown,F,NA,NA,NA,667181,667292,1540,HSF01843,1800,RT,HSM01743,HSF01753
670072,Brown,F,NA,NA,NA,667191,668602,1565,HSF01844,1800,RB,HSM01744,HSF01702
670312,Brown,F,NA,NA,NA,667201,667262,1610,HSF01845,1800,RB,HSM01745,HSF01740
670082,Black,F,NA,NA,NA,667211,667132,1526,HSF01846,1800,RM,HSM01746,HSF01737
670092,Black,F,NA,NA,NA,667231,666882,1656,HSF01847,1800,RB,HSM01747,HSF01707
670102,Brown,F,NA,NA,NA,667271,666982,1594,HSF01848,1800,RT,HSM01748,HSF01718
673712,Brown,F,NA,NA,NA,668821,667072,1643,HSF01849,1800,RB,HSM01749,HSF01730
673722,Brown,F,NA,NA,NA,668031,667032,1672,HSF01850,1800,RB,HSM01750,HSF01725
670962,Black hood,F,NA,NA,NA,667221,667562,1616,HSF01851,1800,RB,HSM01751,HSF01762
670112,Brown,F,NA,NA,NA,667281,666872,1569,HSF01852,1800,RT,HSM01752,HSF01706
670122,Brown hood,F,NA,NA,NA,667291,667182,1598,HSF01853,1800,RB,HSM01753,HSF01743
670132,Black,F,NA,NA,NA,667301,667152,1606,HSF01854,1800,RT,HSM01754,HSF01739
670142,Albino,F,NA,NA,NA,667801,667812,1600,HSF01855,1800,RT,HSM01755,HSF01758
670152,Black,F,NA,NA,NA,667251,666852,1586,HSF01856,1800,RT,HSM01756,HSF01703
670162,Black,F,NA,NA,NA,667551,667122,1604,HSF01857,1800,RB,HSM01757,HSF01736
670172,Albino,F,NA,NA,NA,667811,667802,1596,HSF01858,1800,RM,HSM01758,HSF01755
670322,Black,F,NA,NA,NA,667831,666992,1654,HSF01859,1800,RM,HSM01759,HSF01719
672492,Black hood,F,NA,NA,NA,667381,667002,1674,HSF01860,1800,RT,HSM01760,HSF01720
670972,Black hood,F,NA,NA,NA,667821,668442,1647,HSF01861,1800,RT,HSM01761,HSF01701
670982,Black hood,F,NA,NA,NA,667561,667222,1652,HSF01862,1800,RT,HSM01762,HSF01751
670182,Albino,F,NA,NA,NA,667311,667082,1608,HSF01863,1800,RM,HSM01763,HSF01731
670192,Brown hood,F,NA,NA,NA,667321,667162,1578,HSF01864,1800,RB,HSM01764,HSF01741
