IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
731522,BLK HOOD,F,NA,NA,NA,728081,727772,NA,WHSF0508,3000,LM,WHSM0428,WHSF0408
731892,BLK HOOD,F,NA,NA,NA,727823,727784,NA,WHSF0509,3000,LB,WHSM0445,WHSF0409
731902,ALBINO,F,NA,NA,NA,729071,727832,NA,WHSF0510,3000,LM,WHSM0437,WHSF0410
731652,ALBINO,F,NA,NA,NA,727921,727792,NA,WHSF0512,3000,RB,WHSM0439,WHSF0412
731912,BROWN,F,NA,NA,NA,727883,727842,NA,WHSF0513,3000,LB,WHSM0422,WHSF0413
732072,ALBINO,F,NA,NA,NA,728091,727802,NA,WHSF0514,3000,LMRT,WHSM0430,WHSF0414
731942,BLACK,F,NA,NA,NA,727871,727852,NA,WHSF0515,3000,RM,WHSM0419,WHSF0415
731562,ALBINO,F,NA,NA,NA,727901,727942,NA,WHSF0516,3000,LT,WHSM0427,WHSF0416
731702,BROWN,F,NA,NA,NA,728011,729052,NA,WHSF0517,3000,LM,WHSM0433,WHSF0417
732242,BLACK,F,NA,NA,NA,727891,730202,NA,WHSF0518,3000,RC,WHSM0423,WHSF0418
732282,BLACK,F,NA,NA,NA,727763,727872,NA,WHSF0519,3000,LTRT,WHSM0407,WHSF0419
731882,BRN HOOD,F,NA,NA,NA,729101,727814,NA,WHSF0520,3000,RT,WHSM0432,WHSF0420
732032,ALBINO,F,NA,NA,NA,728061,727952,NA,WHSF0521,3000,LC,WHSM0441,WHSF0421
731512,BROWN,F,NA,NA,NA,727831,727884,NA,WHSF0522,3000,RB,WHSM0410,WHSF0422
732042,BRN HOOD,F,NA,NA,NA,727991,727892,NA,WHSF0523,3000,LB,WHSM0431,WHSF0423
732672,ALBINO,F,NA,NA,NA,727951,727972,NA,WHSF0524,3000,LTRM,WHSM0421,WHSF0424
732062,BLACK,F,NA,NA,NA,728021,729792,NA,WHSF0525,3000,RB,WHSM0434,WHSF0425
731682,BLACK,F,NA,NA,NA,727911,727982,NA,WHSF0526,3000,RT,WHSM0438,WHSF0426
731662,BLK HOOD,F,NA,NA,NA,728051,727902,NA,WHSF0527,3000,LT,WHSM0436,WHSF0427
731362,BROWN,F,NA,NA,NA,727733,728082,NA,WHSF0528,3000,LT,WHSM0404,WHSF0428
732322,BLACK,F,NA,NA,NA,727851,728092,NA,WHSF0530,3000,LTRM,WHSM0415,WHSF0430
731832,BLK HOOD,F,NA,NA,NA,729031,727992,NA,WHSF0531,3000,RT,WHSM0416B,WHSF0431
732271,BRN HOOD,F,NA,NA,NA,728071,729102,NA,WHSF0532,3000,RM,WHSM0402,WHSF0432
732434,BROWN,F,NA,NA,NA,727933,728012,NA,WHSF0533,3000,LTRB,WHSM0443,WHSF0433
731502,BRN HOOD,F,NA,NA,NA,727841,728022,NA,WHSF0534,3000,LT,WHSM0413,WHSF0434
731752,BRN HOOD,F,NA,NA,NA,729361,728032,NA,WHSF0535,3000,LM,WHSM0442,WHSF0435
732292,BROWN,F,NA,NA,NA,727771,728052,NA,WHSF0536,3000,LTRM,WHSM0408,WHSF0436
731982,BROWN,F,NA,NA,NA,729791,729072,NA,WHSF0537,3000,LC,WHSM0425,WHSF0437
731742,BLACK,F,NA,NA,NA,727801,727912,NA,WHSF0538,3000,LB,WHSM0414,WHSF0438
732052,ALBINO,F,NA,NA,NA,727783,727922,NA,WHSF0539,3000,LMRM,WHSM0409,WHSF0439
731842,BLACK,F,NA,NA,NA,727981,729522,NA,WHSF0540,3000,LM,WHSM0426,WHSF0440
732232,BLK HOOD,F,NA,NA,NA,727813,728062,NA,WHSF0541,3000,LC,WHSM0420,WHSF0441
731672,ALBINO,F,NA,NA,NA,728031,729362,NA,WHSF0542,3000,RT,WHSM0435,WHSF0442
731822,ALBINO,F,NA,NA,NA,727791,727934,NA,WHSF0534,3000,RC,WHSM0412,WHSF0443
731952,ALBINO,F,NA,NA,NA,727715,729352,NA,WHSF0544,3000,LTRT,WHSM0401,WHSF0444
731872,BLACK,F,NA,NA,NA,727753,727824,NA,WHSF0545,3000,LC,WHSM0406,WHSF0445
733761,NA,F,NA,NA,NA,723011,733061,NA,WHSF0546,3000,NA,WHSM0446,WHSF0446
734001,NA,F,NA,NA,NA,733091,733121,NA,WHSF0547,3000,NA,WHSM0447,WHSF0447
733771,NA,F,NA,NA,NA,733112,722921,NA,WHSF0548,3000,NA,WHSM0448,WHSF0448
733781,NA,F,NA,NA,NA,733171,733191,NA,WHSF0549,3000,NA,WHSM0449,WHSF0449
733981,NA,F,NA,NA,NA,733251,733271,NA,WHSF0550,3000,NA,WHSM0450,WHSF0450
734251,NA,F,NA,NA,NA,733321,733371,NA,WHSF0551,3000,NA,WHSM0451,WHSF0451
733791,NA,F,NA,NA,NA,733401,733421,NA,WHSF0552,3000,NA,WHSM0452,WHSF0452
734241,NA,F,NA,NA,NA,733451,733471,NA,WHSF0553,3000,NA,WHSM0453,WHSF0453
734351,NA,F,NA,NA,NA,733521,733541,NA,WHSF0554,3000,NA,WHSM0454,WHSF0454
733801,NA,F,NA,NA,NA,733581,733601,NA,WHSF0555,3000,NA,WHSM0455,WHSF0455
734361,NA,F,NA,NA,NA,733192,733172,NA,WHSF0556,3000,NA,WHSM0456,WHSF0456
734371,NA,F,NA,NA,NA,733272,733452,NA,WHSF0557,3000,NA,WHSM0457,WHSF0457
734381,NA,F,NA,NA,NA,733602,723013,NA,WHSF0558,3000,NA,WHSM0458,WHSF0458
734101,NA,F,NA,NA,NA,733372,733402,NA,WHSF0559,3000,NA,WHSM0459,WHSF0459
734391,NA,F,NA,NA,NA,733123,733522,NA,WHSF0560,3000,NA,WHSM0460,WHSF0460
734111,NA,F,NA,NA,NA,733472,733092,NA,WHSF0561,3000,NA,WHSM0461,WHSF0461
733991,NA,F,NA,NA,NA,733422,733252,NA,WHSF0562,3000,NA,WHSM0462,WHSF0462
734121,NA,F,NA,NA,NA,733542,733582,NA,WHSF0563,3000,NA,WHSM0463,WHSF0463
733811,NA,F,NA,NA,NA,722924,733322,NA,WHSF0564,3000,NA,WHSM0464,WHSF0464
733822,BLK HOOD,F,NA,NA,NA,733065,733113,NA,WHSF0565,3000,RC,WHSM0465,WHSF0465
735044,BRN HOOD,F,NA,NA,NA,729451,727971,NA,WHSF0507B,3000,LTRT,NA,NA
735111,BLACK HOOD,F,NA,NA,NA,733371,733321,NA,WHSF0551B,3000,LTRC,NA,NA
735461,BRN HOOD,F,NA,NA,NA,727942,727901,NA,WHSF0516B,3000,LTRB,NA,NA
