IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
709261,NA,M,NA,NA,NA,700831,700792,NA,HSM02460,2400,NA,HSM02360,HSF02351
709271,NA,M,NA,NA,NA,701121,700802,NA,HSM02461,2400,NA,HSM02361,HSF02352
709281,NA,M,NA,NA,NA,701131,701092,NA,HSM02462,2400,NA,HSM02362,HSF02354
709291,NA,M,NA,NA,NA,701141,700642,NA,HSM02463,2400,NA,HSM02363,HSF02305
709301,NA,M,NA,NA,NA,699761,700782,NA,HSM02464,2400,NA,HSM02364,HSF02348
708672,NA,F,NA,NA,NA,699571,700952,NA,HSF02401,2400,NA,HSM02301,HSF02304
708682,NA,F,NA,NA,NA,699581,704902,NA,HSF02402,2400,NA,HSM02302,HSF02307B
708692,NA,F,NA,NA,NA,700941,701122,NA,HSF02403,2400,NA,HSM02303,HSF02361
708702,NA,F,NA,NA,NA,700951,701112,NA,HSF02404,2400,NA,HSM02304,HSF02359
708712,NA,F,NA,NA,NA,700641,700752,NA,HSF02405,2400,NA,HSM02305,HSF02344
708722,NA,F,NA,NA,NA,700971,699592,NA,HSF02406,2400,NA,HSM02306,HSF02308
708732,NA,F,NA,NA,NA,700651,699572,NA,HSF02407,2400,NA,HSM02307,HSF02301
708742,NA,F,NA,NA,NA,704901,700742,NA,HSF02407B,2400,NA,HSM02307B,HSF02343
708762,NA,F,NA,NA,NA,699591,710392,NA,HSF02409,2400,NA,HSM02308,HSF02343B
708782,NA,F,NA,NA,NA,699601,700812,NA,HSF02411,2400,NA,HSM02309,HSF02353
708792,NA,F,NA,NA,NA,699621,700942,NA,HSF02413,2400,NA,HSM02311,HSF02303
708802,NA,F,NA,NA,NA,700981,699662,NA,HSF02414,2400,NA,HSM02313,HSF02325
708812,NA,F,NA,NA,NA,700991,699672,NA,HSF02415,2400,NA,HSM02314,HSF02322
710772,NA,F,NA,NA,NA,699631,699692,NA,HSF02416,2400,NA,HSM02315,HSF02332
708842,NA,F,NA,NA,NA,710031,709772,NA,HSF02418,2400,NA,HSM02316,HSF02319B
708852,NA,F,NA,NA,NA,703521,703532,NA,HSF02419,2400,NA,HSM02318,HSF02321
708862,NA,F,NA,NA,NA,700661,700712,NA,HSF02420,2400,NA,HSM02319,HSF02329
708872,NA,F,NA,NA,NA,699651,700982,NA,HSF02421,2400,NA,HSM02320,HSF02313
708882,NA,F,NA,NA,NA,703531,699652,NA,HSF02422,2400,NA,HSM02321,HSF02320
708892,NA,F,NA,NA,NA,699671,701002,NA,HSF02423,2400,NA,HSM02322,HSF02316
708902,NA,F,NA,NA,NA,703451,700972,NA,HSF02424,2400,NA,HSM02323,HSF02306
708912,NA,F,NA,NA,NA,700691,699682,NA,HSF02425,2400,NA,HSM02324,HSF02331
716872,NA,F,NA,NA,NA,699661,699712,NA,HSF02425B,2400,NA,HSM02325,HSF02340
708922,NA,F,NA,NA,NA,700721,701072,NA,HSF02426,2400,NA,HSM02326,HSF02349
708932,NA,F,NA,NA,NA,701011,700772,NA,HSF02427,2400,NA,HSM02327,HSF02347
708942,NA,F,NA,NA,NA,700701,699742,NA,HSF02428,2400,NA,HSM02328,HSF02355
716962,NA,F,NA,NA,NA,709811,710321,NA,HSF02428B,2400,NA,HSM02328B,HSF02314
708952,NA,F,NA,NA,NA,700711,699582,NA,HSF02429,2400,NA,HSM02329,HSF02302
708962,NA,F,NA,NA,NA,701021,703542,NA,HSF02430,2400,NA,HSM02330,HSF02341
708972,NA,F,NA,NA,NA,699681,699632,NA,HSF02431,2400,NA,HSM02331,HSF02315
708982,NA,F,NA,NA,NA,699691,699602,NA,HSF02432,2400,NA,HSM02332,HSF02309
708983,NA,F,NA,NA,NA,699691,699602,NA,HSF02432B,2400,NA,HSM02332,HSF02309
708992,NA,F,NA,NA,NA,701031,700822,NA,HSF02433,2400,NA,HSM02333,HSF02357
709002,NA,F,NA,NA,NA,701041,701062,NA,HSF02434,2400,NA,HSM02334,HSF02339
709012,NA,F,NA,NA,NA,701051,701032,NA,HSF02435,2400,NA,HSM02335,HSF02333
709022,NA,F,NA,NA,NA,700671,700692,NA,HSF02436,2400,NA,HSM02336,HSF02324
709032,NA,F,NA,NA,NA,699701,699762,NA,HSF02437,2400,NA,HSM02337,HSF02364
709042,NA,F,NA,NA,NA,700731,699702,NA,HSF02438,2400,NA,HSM02338,HSF02337
709052,NA,F,NA,NA,NA,701061,700662,NA,HSF02439,2400,NA,HSM02339,HSF02319
709062,NA,F,NA,NA,NA,699711,701022,NA,HSF02440,2400,NA,HSM02340,HSF02330
709072,NA,F,NA,NA,NA,703541,703452,NA,HSF02441,2400,NA,HSM02341,HSF02323
709082,NA,F,NA,NA,NA,699721,700722,NA,HSF02442,2400,NA,HSM02342,HSF02326
709092,NA,F,NA,NA,NA,700741,700832,NA,HSF02443,2400,NA,HSM02343,HSF02360
711102,NA,F,NA,NA,NA,710391,710511,NA,HSF02443B,2400,NA,HSM02343B,HSF02342
709102,NA,F,NA,NA,NA,700751,703522,NA,HSF02444,2400,NA,HSM02344,HSF02318
709112,NA,F,NA,NA,NA,699731,701082,NA,HSF02445,2400,NA,HSM02345,HSF02350
709122,NA,F,NA,NA,NA,700761,701132,NA,HSF02446,2400,NA,HSM02346,HSF02362
709132,NA,F,NA,NA,NA,700771,700762,NA,HSF02447,2400,NA,HSM02347,HSF02346
709142,NA,F,NA,NA,NA,700781,701042,NA,HSF02448,2400,NA,HSM02348,HSF02334
709152,NA,F,NA,NA,NA,701071,700652,NA,HSF02449,2400,NA,HSM02349,HSF02307
709162,NA,F,NA,NA,NA,701081,700672,NA,HSF02450,2400,NA,HSM02350,HSF02336
709172,NA,F,NA,NA,NA,700791,699622,NA,HSF02451,2400,NA,HSM02351,HSF02311
709182,NA,F,NA,NA,NA,700801,699732,NA,HSF02452,2400,NA,HSM02352,HSF02345
709192,NA,F,NA,NA,NA,700811,700732,NA,HSF02453,2400,NA,HSM02353,HSF02338
709202,NA,F,NA,NA,NA,701091,701142,NA,HSF02454,2400,NA,HSM02354,HSF02363
709212,NA,F,NA,NA,NA,699741,700702,NA,HSF02455,2400,NA,HSM02355,HSF02328
709232,NA,F,NA,NA,NA,700821,701052,NA,HSF02457,2400,NA,HSM02357,HSF02335
709242,NA,F,NA,NA,NA,699751,701012,NA,HSF02458,2400,NA,HSM02358,HSF02327
713052,NA,F,NA,NA,NA,701111,699752,NA,HSF02459,2400,NA,HSM02359,HSF02358
709262,NA,F,NA,NA,NA,700831,700792,NA,HSF02460,2400,NA,HSM02360,HSF02351
709272,NA,F,NA,NA,NA,701121,700802,NA,HSF02461,2400,NA,HSM02361,HSF02352
709282,NA,F,NA,NA,NA,701131,701092,NA,HSF02462,2400,NA,HSM02362,HSF02354
709292,NA,F,NA,NA,NA,701141,700642,NA,HSF02463,2400,NA,HSM02363,HSF02305
709302,NA,F,NA,NA,NA,699761,700782,NA,HSF02464,2400,NA,HSM02364,HSF02348
