IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
659262,Brown,F,NA,8/22/13,NA,654991,655002,1147,HSF01528,1500,RG,HSM01428,HSF01429
659272,Brown,F,NA,9/6/13,NA,655001,655012,1176,HSF01529,1500,RB,HSM01429,HSF01430
659282,Brown Hood,F,NA,8/23/13,NA,655011,655022,1143,HSF01530,1500,RT,HSM01430,HSF01431
659292,Brown Hood,F,NA,8/22/13,NA,655021,655032,1141,HSF01531,1500,RB,HSM01431,HSF01432
659302,Albino ,F,NA,8/26/13,NA,655031,655042,1153,HSF01532,1500,RM,HSM01432,HSF01433
659312,Albino,F,NA,8/23/13,NA,655041,655052,1145,HSF01533,1500,RM,HSM01433,HSF01434
659322,Brown Hood,F,NA,8/21/13,NA,655051,655062,1137,HSF01534,1500,RT,HSM01434,HSF01435
659332,Black Hood,F,NA,8/24/13,NA,655061,655072,1149,HSF01535,1500,RT,HSM01435,HSF01436
659342,Brown Hood,F,NA,8/26/13,NA,655071,655082,1155,HSF01536,1500,RT,HSM01436,HSF01437
659352,Black,F,NA,8/21/13,NA,655081,655092,1139,HSF01537,1500,RM,HSM01437,HSF01438
661762,Brown Hood,F,NA,1/20/14,NA,661491,660342,1215,HSF01538,1500,RB,HSM01438B,HSF01439B
659912,Black,F,NA,10/23/13,NA,659451,657632,1200,HSF01539,1500,RB,HSM01439,HSF01440
661022,Brown,F,NA,11/30/13,NA,660331,660772,1212,HSF01540,1500,RB,HSM01440B,HSF01441B
661582,Brown Hood,F,NA,11/5/13,NA,654841,654852,1204,HSF01519B,1500,RT,HSM01419,HSF01420
659532,Albino,F,NA,8/28/13,NA,655151,656632,1159,HSF01542,1500,RB,HSM01442,HSF01443
659542,Albino,F,NA,9/10/13,NA,655161,655172,1169,HSF01543,1500,RT,HSM01443,HSF01444
659552,Albino,F,NA,9/10/13,NA,655171,655182,1184,HSF01544,1500,RB,HSM01444,HSF01445
659562,Albino,F,NA,8/29/13,NA,655181,655191,1163,HSF01545,1500,RM,HSM01445,HSF01446
659572,Albino,F,NA,9/10/13,NA,656641,654552,1182,HSF01546,1500,RM,HSM01446,HSF01401
658791,Brown,M,NA,8/9/13,NA,654551,654562,1108,HSM01501,1500,LB,HSM01401,HSF01402
658801,Brown,M,NA,8/21/13,NA,654561,654572,1134,HSM01502,1500,LB,HSM01402,HSF01403
658811,Brown,M,NA,8/26/13,NA,654571,654582,1150,HSM01503,1500,LT,HSM01403,HSF01404
662741,Albino,M,NA,1/18/14,NA,654581,654592,1213,HSM01504,1500,LB,HSM01404,HSF01405
658831,Brown,M,NA,8/8/13,NA,654591,655112,1104,HSM01505,1500,LT,HSM01405,HSF01406
658841,Brown,M,NA,8/8/13,NA,655111,655122,1106,HSM01506,1500,LM,HSM01406,HSF01407
658851,Black,M,NA,8/7/13,NA,655121,655132,1096,HSM01507,1500,LT,HSM01407,HSF01408
658861,Black Hood,M,NA,8/7/13,NA,655131,654601,1098,HSM01508,1500,LM,HSM01408,HSF01409
659501,Black Hood,M,NA,9/29/13,NA,658661,658992,1188,HSM01509,1500,LM,HSM01409,HSF01410
658871,Black Hood,M,NA,8/10/13,NA,654611,654622,1114,HSM01510,1500,LB,HSM01410,HSF01411
658881,Black Hood,M,NA,8/7/13,NA,654621,654632,1102,HSM01511,1500,LB,HSM01411,HSF01412
658891,Black Hood,M,NA,8/9/13,NA,654631,654642,1110,HSM01512,1500,LT,HSM01412,HSF01413
658901,Albino,M,NA,8/9/13,NA,654641,654652,1112,HSM01513,1500,LM,HSM01413,HSF01414
659051,Brown Hood,M,NA,8/29/13,NA,654651,654662,1160,HSM01514,1500,LT,HSM01414,HSF01415
659061,Brown,M,NA,8/14/13,NA,654661,655842,1118,HSM01515,1500,LT,HSM01415,HSF01416
659511,Brown Hood,M,NA,11/17/13,NA,658471,656432,1207,HSM01516,1500,LM,HSM01416,HSF01417
659521,Black ,M,NA,9/1/13,NA,656431,658492,1170,HSM01517,1500,LM,HSM01417,HSF01418
659071,Brown,M,NA,8/14/13,NA,654831,654842,1120,HSM01518,1500,LM,HSM01418,HSF01419
659081,Black Hood,M,NA,8/15/13,NA,654841,654852,1122,HSM01519,1500,LB,HSM01419,HSF01420
659091,Brown Hood,M,NA,8/16/13,NA,654851,654862,1124,HSM01520,1500,LT,HSM01420,HSF01421
659101,Black,M,NA,8/16/13,NA,654861,654872,1126,HSM01521,1500,LM,HSM01421,HSF01422
659111,Albino,M,NA,9/9/13,NA,654871,654882,1179,HSM01522,1500,LM,HSM01422,HSF01423
659121,Black,M,NA,8/31/13,NA,654881,654892,1166,HSM01523,1500,LB,HSM01423,HSF01424
660281,Black Hood,M,NA,9/6/13,NA,654891,654902,1173,HSM01524,1500,LB,HSM01424,HSF01425
659141,Black Hood,M,NA,8/19/13,NA,654901,654912,1130,HSM01525,1500,LT,HSM01425,HSF01426
659151,Black,M,NA,8/20/13,NA,654911,654922,1132,HSM01526,1500,LM,HSM01426,HSF01427
659161,Black,M,NA,8/18/13,NA,654921,654992,1128,HSM01527,1500,LB,HSM01427,HSF01428
659261,Brown,M,NA,8/22/13,NA,654991,655002,1146,HSM01528,1500,LB,HSM01428,HSF01429
659271,Brown Hood,M,NA,9/6/13,NA,655001,655012,1175,HSM01529,1500,LT,HSM01429,HSF01430
659281,Black,M,NA,8/23/13,NA,655011,655022,1142,HSM01530,1500,LT,HSM01430,HSF01431
659291,Brown,M,NA,8/22/13,NA,655021,655032,1140,HSM01531,1500,LB,HSM01431,HSF01432
659301,Brown Hood,M,NA,8/26/13,NA,655031,655042,1152,HSM01532,1500,LM,HSM01432,HSF01433
659311,Brown,M,NA,8/23/13,NA,655041,655052,1144,HSM01533,1500,LM,HSM01433,HSF01434
659321,Albino,M,NA,8/21/13,NA,655051,655062,1136,HSM01534,1500,LT,HSM01434,HSF01435
659331,Black,M,NA,8/24/13,NA,655061,655072,1148,HSM01535,1500,LT,HSM01435,HSF01436
659341,Black Hood,M,NA,8/26/13,NA,655071,655082,1154,HSM01536,1500,LT,HSM01436,HSF01437
659351,Black,M,NA,8/21/13,NA,655081,655092,1138,HSM01537,1500,LM,HSM01437,HSF01438
661761,Black,M,NA,1/20/14,NA,661491,660342,1214,HSM01538,1500,LB,HSM01438B,HSF01439B
659911,Black Hood,M,NA,10/23/13,NA,659451,657632,1199,HSM01539,1500,LB,HSM01439,HSF01440
661021,Black,M,NA,11/30/13,NA,660331,660772,1211,HSM01540,1500,LB,HSM01440B,HSF01441B
661581,Brown Hood,M,NA,11/5/13,NA,654841,654852,1203,HSM01519B,1500,LT,HSM01419,HSF01420
659531,Brown Hood,M,NA,8/28/13,NA,655151,656632,1158,HSM01542,1500,LB,HSM01442,HSF01443
659541,Albino,M,NA,8/31/13,NA,655161,655172,1168,HSM01543,1500,LT,HSM01443,HSF01444
659551,Black Hood,M,NA,9/10/13,NA,655171,655182,1183,HSM01544,1500,LT,HSM01444,HSF01445
659561,Albino,M,NA,8/29/13,NA,655181,655191,1162,HSM01545,1500,LM,HSM01445,HSF01446
659571,Black Hood,M,NA,9/10/13,NA,656641,654552,1181,HSM01546,1500,LB,HSM01446,HSF01401
664611,Black Hood,M,NA,4/7/14,NA,658661,658992,1314,HSM01509B,1500,LT,HSM01409,HSF01410
664202,Albino,F,NA,3/11/14,NA,655161,655172,1279,HSF01543B,1500,RT,HSM01443,HSF01444
664861,Brown,M,NA,4/8/14,NA,654551,654562,1315,HSM01501B,1500,LM,HSM01401,HSF01402
664472,Albino,F,NA,3/25/14,NA,654641,654652,1298,HSF01513B,1500,RB,HSM01413,HSF01414
664601,Brown Hood,M,NA,3/31/14,NA,654581,654592,1303,HSM01504B,1500,LT,HSM01404,HSF01405
664912,Brown hood,F,NA,4/14/14,NA,661491,660342,1318,HSM01538B,1500,RB,HSM01438B,HSF01439B
664511,Brown Hood,M,NA,3/25/14,NA,660331,660772,1299,HSM01540B,1500,LT,HSM01440B,HSF01441B
664182,Brown Hood,F,NA,3/12/14,NA,655111,655122,1280,HSF01506B,1500,RM,HSM01406,HSF01407
