IDF51,CC,Sex,FamNo,DOB,HomeCage,SireID,DamID,Transpondernumber,SWID,Generation,EarPunch,SireSWID,DamSWID
663212,black,F,NA,3/12/2014,NA,659351,659102,1284,HSF01637,1600,RT,HSM01537,HSF01521
663872,Black Hood,F,NA,4/7/2014,NA,661761,663571,1309,HSF01638,1600,RB,HSM01538,HSF01504
663722,Black Hood,F,NA,3/15/2014,NA,659911,659112,1290,HSF01639,1600,RT,HSM01539,HSF01522
665892,Black Hood,F,NA,5/25/2014,NA,659911,659112,1323,HSF01639B,1600,RT,HSM01539,HSF01522
664832,Albino,F,NA,6/21/2014,NA,664511,664182,1351,HSF01640,1600,RT,HSM01540B,HSF01506B
664022,Brown Hood,F,NA,4/4/2014,NA,661581,658802,1305,HSF01641,1600,RT,HSM01519B,HSF01502
663732,Brown Hood,F,NA,6/26/2014,NA,659531,660282,1358,HSF01642,1600,RB,HSM01542,HSF01524
666583,Brown Hood,F,NA,6/26/2014,NA,659531,660282,1359,HSF01642B,1600,RT,HSM01542,HSF01524
663742,Black Hood,F,NA,3/18/2014,NA,659541,659502,1293,HSF01643,1600,RM,HSM01543,HSF01509
666692,Black Hood,F,NA,7/9/2014,NA,659541,659502,1364,HSF01643B,1600,RT,HSM01543,HSF01509
663072,Black Hood,F,NA,2/21/2014,NA,659551,658832,1229,HSF01644,1600,RM,HSM01544,HSF01505
666702,Brown Hood,F,NA,7/14/2014,NA,659551,658832,1373,HSF01644B,1600,RM,HSM01544,HSF01505
663752,Brown Hood,F,NA,3/20/2014,NA,659561,659052,1297,HSF01645,1600,RT,HSM01545,HSF01514
663082,Black Hood,F,NA,2/19/2014,NA,659571,658882,1222,HSF01646,1600,RM,HSM01546,HSF01511
667652,Black Hood,F,NA,7/25/2014,NA,659571,658882,1400,HSF01646B,1600,RT,HSM01546,HSF01511
666823,Black Hood,F,NA,7/9/2014,NA,659151,658892,1366,HSF01626B,1600,RB,HSM01526,HSF01512
665151,Brown,M,NA,7/12/2014,NA,664861,664472,1370,HSM01601,1600,NA,HSM01501B,HSF01513B
663101,Brown Hood,M,NA,2/26/2014,NA,658801,659082,1235,HSM01602,1600,LM,HSM01502,HSF01519
663351,Brown Hood,M,NA,3/7/2014,NA,658811,659352,1272,HSM01603,1600,LB,HSM01503,HSF01537
665321,Black Hood,M,NA,6/21/2014,NA,664601,664912,1352,HSM01604,1600,LM,HSM01504B,HSF01538B
663111,Brown,M,NA,3/1/2014,NA,658831,659912,1246,HSM01605,1600,LM,HSM01505,HSF01539
662981,Albino,M,NA,2/21/2014,NA,658841,661022,1232,HSM01606,1600,LT,HSM01506,HSF01540
662991,Black,M,NA,2/20/2014,NA,658851,659072,1226,HSM01607,1600,LT,HSM01507,HSF01518
664251,Brown Hood,M,NA,3/16/2014,NA,658861,659532,1291,HSM01608,1600,LM,HSM01508,HSF01542
665161,Black hood,M,NA,7/5/2014,NA,664611,664202,1362,HSM01609,1600,LT,HSM01509B,HSF01543B
663011,Black Hood,M,NA,3/3/2014,NA,658871,659552,1254,HSM01610,1600,LB,HSM01510,HSF01544
663021,Black Hood,M,NA,3/2/2014,NA,658881,659122,1250,HSM01611,1600,LT,HSM01511,HSF01523
663031,Black Hood,M,NA,2/19/2014,NA,658891,659562,1223,HSM01612,1600,LB,HSM01512,HSF01545
663121,Brown Hood,M,NA,2/28/2014,NA,658901,659162,1244,HSM01613,1600,LT,HSM01513,HSF01527
663711,Albino,M,NA,3/13/2014,NA,659051,659142,1287,HSM01614,1600,LV,HSM01514,HSF01525
663131,Brown,M,NA,2/28/2014,NA,659061,659152,1242,HSM01615,1600,LB,HSM01515,HSF01526
663361,Brown Hood,M,NA,3/7/2014,NA,659511,659282,1266,HSM01616,1600,LB,HSM01516,HSF01530
663371,Black,M,NA,3/19/2014,NA,659521,659292,1294,HSM01617,1600,LT,HSM01517,HSF01531
663041,Brown,M,NA,2/19/2014,NA,659071,658852,1219,HSM01618,1600,LT,HSM01518,HSF01507
663141,Black Hood,M,NA,2/27/2017,NA,659081,658872,1238,HSM01619,1600,LT,HSM01519,HSF01510
663151,Brown,M,NA,2/26/2014,NA,659091,659312,1236,HSM01620,1600,LB,HSM01520,HSF01533
663161,Black Hood,M,NA,3/2/2014,NA,659101,659322,1252,HSM01621,1600,LM,HSM01521,HSF01534
663381,Albino,M,NA,6/16/2014,NA,659111,659302,1344,HSM01622,1600,LT,HSM01522,HSF01532
663051,Black Hood,M,NA,2/21/2014,NA,659121,658862,1230,HSM01623,1600,LB,HSM01523,HSF01508
663391,Brown Hood,M,NA,6/15/2014,NA,660281,659342,1342,HSM01624,1600,LB,HSM01524,HSF01536
663401,Albino,M,NA,3/8/2014,NA,659141,659332,1274,HSM01625,1600,LT,HSM01525,HSF01535
663171,Black,M,NA,3/2/2014,NA,659151,658892,1248,HSM01626,1600,LB,HSM01526,HSF01512
663411,Black,M,NA,3/7/2014,NA,659161,659262,1264,HSM01627,1600,LM,HSM01527,HSF01528
663181,Brown,M,NA,3/25/2014,NA,659261,659062,1300,HSM01628,1600,LV,HSM01528,HSF01515
666771,Brown Hood,M,NA,7/11/2014,NA,659271,661582,1369,HSM01629,1600,NA,HSM01529,HSF01519B
663191,Brown Hood,M,NA,2/28/2014,NA,659281,659092,1240,HSM01630,1600,LM,HSM01530,HSF01520
663421,Black,M,NA,3/6/2014,NA,659291,658812,1256,HSM01631,1600,LT,HSM01531,HSF01503
663431,Brown,M,NA,3/6/2014,NA,659301,660832,1258,HSM01632,1600,LM,HSM01532,HSF01517
663441,Brown,M,NA,3/7/2014,NA,659311,659512,1262,HSM01633,1600,LT,HSM01533,HSF01516
663451,Brown Hood,M,NA,3/6/2014,NA,659321,659272,1260,HSM01634,1600,LB,HSM01534,HSF01529
663461,Black,M,NA,3/8/2014,NA,659331,659572,1276,HSM01635,1600,LM,HSM01535,HSF01546
663201,Black Hood,M,NA,3/12/2014,NA,659341,658792,1281,HSM01636,1600,LB,HSM01536,HSF01501
663211,Black Hood,M,NA,3/12/2014,NA,659351,659102,1283,HSM01637,1600,LT,HSM01537,HSF01521
663871,Brown,M,NA,4/7/2014,NA,661761,663571,1308,HSM01638,1600,LB,HSM01538,HSF01504
663721,Black,M,NA,3/15/2014,NA,659911,659112,1289,HSM01639,1600,LT,HSM01539,HSF01522
664831,Brown Hood,M,NA,6/21/2014,NA,664511,664182,1350,HSM01640,1600,LT,HSM01540B,HSF01506B
664021,Brown Hood,M,NA,4/4/2014,NA,661581,658802,1304,HSM01641,1600,LT,HSM01519B,HSF01502
663731,Brown Hood,M,NA,3/13/2014,NA,659531,660282,1285,HSM01642,1600,LM,HSM01542,HSF01524
663741,Black Hood,M,NA,3/18/2014,NA,659541,659502,1292,HSM01643,1600,LV,HSM01543,HSF01509
663071,Black Hood,M,NA,2/21/2014,NA,659551,658832,1228,HSM01644,1600,LM,HSM01544,HSF01505
663751,Brown Hood,M,NA,3/20/2014,NA,659561,659052,1296,HSM01645,1600,LM,HSM01545,HSF01514
663081,Black Hood,M,NA,2/19/2014,NA,659571,658882,1221,HSM01646,1600,LM,HSM01546,HSF01511
666371,Brown,M,NA,6/17/2014,NA,658811,659352,1346,HSM01647,1600,LT,HSM01503,HSF01537
666372,Brown,M,NA,6/17/2014,NA,658811,659352,1347,HSM01648,1600,LB,HSM01503,HSF01537
667681,Brown,M,NA,8/4/2014,NA,658831,659912,1440,HSM01649,1600,NA,HSM01505,HSF01539
667581,Black,M,NA,7/28/2014,NA,658851,659072,1429,HSM01650,1600,NA,HSM01507,HSF01518
666471,Black Hood,M,NA,6/27/2014,NA,658881,659122,1360,HSM01651,1600,LT,HSM01511,HSF01523
666001,Black Hood,M,NA,6/2/2014,NA,658891,659562,1332,HSM01652,1600,LM,HSM01512,HSF01545
666141,Black Hood,M,NA,6/7/2014,NA,658901,659162,1338,HSM01653,1600,LT,HSM01513,HSF01527
666251,Black,M,NA,6/14/2014,NA,659061,659152,1341,HSM01654,1600,LM,HSM01515,HSF01526
666011,Brown Hood,M,NA,6/1/2014,NA,659511,659282,1329,HSM01655,1600,LT,HSM01516,HSF01530
666021,Brown,M,NA,6/2/2014,NA,659521,659292,1331,HSM01656,1600,LM,HSM01517,HSF01531
666381,Brown hood,M,NA,6/23/2014,NA,659071,658852,1356,HSM01657,1600,LB,HSM01518,HSF01507
666041,Albino,M,NA,5/29/2014,NA,659101,659322,1326,HSM01658,1600,LT,HSM01521,HSF01534
666262,Albino,M,NA,6/16/2014,NA,659111,659302,1345,HSM01659,1600,LB,HSM01522,HSF01532
666282,Brown Hood,M,NA,6/15/2014,NA,660281,659342,1343,HSM01660,1600,LT,HSM01524,HSF01536
666761,Brown Hood,M,NA,7/13/2014,NA,660281,659342,1372,HSM01661,1600,NA,HSM01524,HSF01536
666772,Brown Hood,M,NA,7/11/2014,NA,659271,661582,1368,HSM01662,1600,NA,HSM01529,HSF01519B
666301,Brown Hood,M,NA,6/14/2014,NA,659281,659092,1340,HSM01663,1600,LT,HSM01530,HSF01520
666191,Brown Hood,M,NA,6/3/2014,NA,659291,658812,1334,HSM01664,1600,LB,HSM01531,HSF01503
